,시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
539,0,11170510,461,서울,용산구,후암동,2020,12
574,0,11170520,508,서울,용산구,용산2가동,2020,12
598,0,11170530,674,서울,용산구,남영동,2020,12
611,0,11170555,546,서울,용산구,청파동,2020,12
651,0,11170560,732,서울,용산구,원효로1동,2020,12
677,0,11170570,453,서울,용산구,원효로2동,2020,12
708,0,11170580,544,서울,용산구,효창동,2020,12
727,0,11170590,482,서울,용산구,용문동,2020,12
750,0,11170625,1048,서울,용산구,한강로동,2020,12
779,0,11170630,522,서울,용산구,이촌1동,2020,12
833,0,11170640,383,서울,용산구,이촌2동,2020,12
853,0,11170650,828,서울,용산구,이태원1동,2020,12
864,0,11170660,687,서울,용산구,이태원2동,2020,12
882,0,11170685,685,서울,용산구,한남동,2020,12
920,0,11170690,603,서울,용산구,서빙고동,2020,12
946,0,11170700,420,서울,용산구,보광동,2020,12
19691,1,11170510,464,서울,용산구,후암동,2020,12
19726,1,11170520,508,서울,용산구,용산2가동,2020,12
19750,1,11170530,669,서울,용산구,남영동,2020,12
19763,1,11170555,546,서울,용산구,청파동,2020,12
19803,1,11170560,731,서울,용산구,원효로1동,2020,12
19829,1,11170570,452,서울,용산구,원효로2동,2020,12
19860,1,11170580,540,서울,용산구,효창동,2020,12
19879,1,11170590,490,서울,용산구,용문동,2020,12
19902,1,11170625,1042,서울,용산구,한강로동,2020,12
19931,1,11170630,519,서울,용산구,이촌1동,2020,12
19985,1,11170640,378,서울,용산구,이촌2동,2020,12
20005,1,11170650,822,서울,용산구,이태원1동,2020,12
20016,1,11170660,687,서울,용산구,이태원2동,2020,12
20034,1,11170685,682,서울,용산구,한남동,2020,12
20072,1,11170690,605,서울,용산구,서빙고동,2020,12
20098,1,11170700,417,서울,용산구,보광동,2020,12
38844,2,11170510,465,서울,용산구,후암동,2020,12
38879,2,11170520,507,서울,용산구,용산2가동,2020,12
38903,2,11170530,667,서울,용산구,남영동,2020,12
38916,2,11170555,548,서울,용산구,청파동,2020,12
38956,2,11170560,732,서울,용산구,원효로1동,2020,12
38982,2,11170570,451,서울,용산구,원효로2동,2020,12
39013,2,11170580,542,서울,용산구,효창동,2020,12
39032,2,11170590,490,서울,용산구,용문동,2020,12
39055,2,11170625,1037,서울,용산구,한강로동,2020,12
39084,2,11170630,520,서울,용산구,이촌1동,2020,12
39138,2,11170640,377,서울,용산구,이촌2동,2020,12
39158,2,11170650,825,서울,용산구,이태원1동,2020,12
39169,2,11170660,690,서울,용산구,이태원2동,2020,12
39187,2,11170685,679,서울,용산구,한남동,2020,12
39225,2,11170690,600,서울,용산구,서빙고동,2020,12
39251,2,11170700,419,서울,용산구,보광동,2020,12
57996,3,11170510,466,서울,용산구,후암동,2020,12
58031,3,11170520,507,서울,용산구,용산2가동,2020,12
58055,3,11170530,665,서울,용산구,남영동,2020,12
58068,3,11170555,547,서울,용산구,청파동,2020,12
58108,3,11170560,729,서울,용산구,원효로1동,2020,12
58134,3,11170570,453,서울,용산구,원효로2동,2020,12
58165,3,11170580,539,서울,용산구,효창동,2020,12
58184,3,11170590,492,서울,용산구,용문동,2020,12
58207,3,11170625,1036,서울,용산구,한강로동,2020,12
58236,3,11170630,519,서울,용산구,이촌1동,2020,12
58290,3,11170640,381,서울,용산구,이촌2동,2020,12
58310,3,11170650,826,서울,용산구,이태원1동,2020,12
58321,3,11170660,689,서울,용산구,이태원2동,2020,12
58339,3,11170685,680,서울,용산구,한남동,2020,12
58377,3,11170690,603,서울,용산구,서빙고동,2020,12
58403,3,11170700,419,서울,용산구,보광동,2020,12
77148,4,11170510,466,서울,용산구,후암동,2020,12
77183,4,11170520,497,서울,용산구,용산2가동,2020,12
77207,4,11170530,681,서울,용산구,남영동,2020,12
77220,4,11170555,548,서울,용산구,청파동,2020,12
77260,4,11170560,730,서울,용산구,원효로1동,2020,12
77286,4,11170570,452,서울,용산구,원효로2동,2020,12
77317,4,11170580,541,서울,용산구,효창동,2020,12
77336,4,11170590,492,서울,용산구,용문동,2020,12
77359,4,11170625,1044,서울,용산구,한강로동,2020,12
77388,4,11170630,521,서울,용산구,이촌1동,2020,12
77442,4,11170640,378,서울,용산구,이촌2동,2020,12
77462,4,11170650,827,서울,용산구,이태원1동,2020,12
77473,4,11170660,688,서울,용산구,이태원2동,2020,12
77491,4,11170685,680,서울,용산구,한남동,2020,12
77529,4,11170690,607,서울,용산구,서빙고동,2020,12
77555,4,11170700,421,서울,용산구,보광동,2020,12
96301,5,11170510,463,서울,용산구,후암동,2020,12
96336,5,11170520,503,서울,용산구,용산2가동,2020,12
96360,5,11170530,705,서울,용산구,남영동,2020,12
96373,5,11170555,549,서울,용산구,청파동,2020,12
96413,5,11170560,736,서울,용산구,원효로1동,2020,12
96439,5,11170570,453,서울,용산구,원효로2동,2020,12
96470,5,11170580,544,서울,용산구,효창동,2020,12
96489,5,11170590,488,서울,용산구,용문동,2020,12
96512,5,11170625,1082,서울,용산구,한강로동,2020,12
96541,5,11170630,535,서울,용산구,이촌1동,2020,12
96595,5,11170640,396,서울,용산구,이촌2동,2020,12
96615,5,11170650,826,서울,용산구,이태원1동,2020,12
96626,5,11170660,691,서울,용산구,이태원2동,2020,12
96644,5,11170685,697,서울,용산구,한남동,2020,12
96682,5,11170690,626,서울,용산구,서빙고동,2020,12
96708,5,11170700,420,서울,용산구,보광동,2020,12
115454,6,11170510,457,서울,용산구,후암동,2020,12
115489,6,11170520,493,서울,용산구,용산2가동,2020,12
115513,6,11170530,784,서울,용산구,남영동,2020,12
115526,6,11170555,556,서울,용산구,청파동,2020,12
115566,6,11170560,755,서울,용산구,원효로1동,2020,12
115592,6,11170570,454,서울,용산구,원효로2동,2020,12
115623,6,11170580,553,서울,용산구,효창동,2020,12
115642,6,11170590,474,서울,용산구,용문동,2020,12
115665,6,11170625,1181,서울,용산구,한강로동,2020,12
115694,6,11170630,554,서울,용산구,이촌1동,2020,12
115748,6,11170640,420,서울,용산구,이촌2동,2020,12
115768,6,11170650,843,서울,용산구,이태원1동,2020,12
115779,6,11170660,695,서울,용산구,이태원2동,2020,12
115797,6,11170685,741,서울,용산구,한남동,2020,12
115835,6,11170690,653,서울,용산구,서빙고동,2020,12
115861,6,11170700,413,서울,용산구,보광동,2020,12
134607,7,11170510,443,서울,용산구,후암동,2020,12
134642,7,11170520,499,서울,용산구,용산2가동,2020,12
