,시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
22,7,11170630,455,서울,용산구,이촌1동,2020,5
23,1,11170640,444,서울,용산구,이촌2동,2020,5
24,8,11170640,424,서울,용산구,이촌2동,2020,5
1089,16,11170530,796,서울,용산구,남영동,2020,5
1873,23,11170530,555,서울,용산구,남영동,2020,5
1905,2,11170510,416,서울,용산구,후암동,2020,5
1906,9,11170510,405,서울,용산구,후암동,2020,5
1907,16,11170510,412,서울,용산구,후암동,2020,5
1908,23,11170510,443,서울,용산구,후암동,2020,5
1909,6,11170510,437,서울,용산구,후암동,2020,5
1910,13,11170510,371,서울,용산구,후암동,2020,5
1911,20,11170510,419,서울,용산구,후암동,2020,5
1912,3,11170510,455,서울,용산구,후암동,2020,5
1913,10,11170510,384,서울,용산구,후암동,2020,5
1914,17,11170510,414,서울,용산구,후암동,2020,5
1915,0,11170510,457,서울,용산구,후암동,2020,5
1916,7,11170510,412,서울,용산구,후암동,2020,5
1917,14,11170510,381,서울,용산구,후암동,2020,5
1918,21,11170510,411,서울,용산구,후암동,2020,5
1919,4,11170510,459,서울,용산구,후암동,2020,5
1920,11,11170510,410,서울,용산구,후암동,2020,5
1921,18,11170510,388,서울,용산구,후암동,2020,5
1922,1,11170510,417,서울,용산구,후암동,2020,5
1923,8,11170510,419,서울,용산구,후암동,2020,5
1924,15,11170510,423,서울,용산구,후암동,2020,5
1925,22,11170510,444,서울,용산구,후암동,2020,5
1926,5,11170510,472,서울,용산구,후암동,2020,5
1927,12,11170510,444,서울,용산구,후암동,2020,5
1928,13,11170560,619,서울,용산구,원효로1동,2020,5
1929,19,11170510,434,서울,용산구,후암동,2020,5
2027,3,11170520,483,서울,용산구,용산2가동,2020,5
2028,10,11170520,479,서울,용산구,용산2가동,2020,5
2029,17,11170520,502,서울,용산구,용산2가동,2020,5
2030,5,11170520,496,서울,용산구,용산2가동,2020,5
2031,12,11170520,481,서울,용산구,용산2가동,2020,5
2032,19,11170520,499,서울,용산구,용산2가동,2020,5
2033,2,11170520,484,서울,용산구,용산2가동,2020,5
2034,9,11170520,488,서울,용산구,용산2가동,2020,5
2035,16,11170520,500,서울,용산구,용산2가동,2020,5
2036,23,11170520,485,서울,용산구,용산2가동,2020,5
2037,6,11170520,492,서울,용산구,용산2가동,2020,5
2038,13,11170520,484,서울,용산구,용산2가동,2020,5
2039,20,11170520,495,서울,용산구,용산2가동,2020,5
2043,0,11170520,498,서울,용산구,용산2가동,2020,5
2044,7,11170520,497,서울,용산구,용산2가동,2020,5
2045,14,11170520,479,서울,용산구,용산2가동,2020,5
2046,21,11170520,504,서울,용산구,용산2가동,2020,5
2047,4,11170520,489,서울,용산구,용산2가동,2020,5
2048,11,11170520,558,서울,용산구,용산2가동,2020,5
2049,18,11170520,679,서울,용산구,용산2가동,2020,5
2050,1,11170520,728,서울,용산구,용산2가동,2020,5
2051,8,11170520,725,서울,용산구,용산2가동,2020,5
2052,15,11170520,661,서울,용산구,용산2가동,2020,5
2053,22,11170520,567,서울,용산구,용산2가동,2020,5
2109,6,11170530,745,서울,용산구,남영동,2020,5
2110,13,11170530,1016,서울,용산구,남영동,2020,5
2111,20,11170530,954,서울,용산구,남영동,2020,5
2112,1,11170530,759,서울,용산구,남영동,2020,5
2113,8,11170530,769,서울,용산구,남영동,2020,5
2114,15,11170530,915,서울,용산구,남영동,2020,5
2115,22,11170530,812,서울,용산구,남영동,2020,5
2116,5,11170530,854,서울,용산구,남영동,2020,5
2117,12,11170530,911,서울,용산구,남영동,2020,5
2118,19,11170530,817,서울,용산구,남영동,2020,5
2119,2,11170530,832,서울,용산구,남영동,2020,5
2120,9,11170530,821,서울,용산구,남영동,2020,5
2126,3,11170530,825,서울,용산구,남영동,2020,5
2127,10,11170530,866,서울,용산구,남영동,2020,5
2128,17,11170530,876,서울,용산구,남영동,2020,5
2129,0,11170530,825,서울,용산구,남영동,2020,5
2130,7,11170530,884,서울,용산구,남영동,2020,5
2131,14,11170530,952,서울,용산구,남영동,2020,5
2132,21,11170530,718,서울,용산구,남영동,2020,5
2133,4,11170530,616,서울,용산구,남영동,2020,5
2134,11,11170530,852,서울,용산구,남영동,2020,5
2135,18,11170530,812,서울,용산구,남영동,2020,5
2152,5,11170555,571,서울,용산구,청파동,2020,5
2153,12,11170555,587,서울,용산구,청파동,2020,5
2154,19,11170555,573,서울,용산구,청파동,2020,5
2155,2,11170555,579,서울,용산구,청파동,2020,5
2156,9,11170555,585,서울,용산구,청파동,2020,5
2157,16,11170555,565,서울,용산구,청파동,2020,5
2158,23,11170555,572,서울,용산구,청파동,2020,5
2159,6,11170555,582,서울,용산구,청파동,2020,5
2160,13,11170555,585,서울,용산구,청파동,2020,5
2161,20,11170555,580,서울,용산구,청파동,2020,5
2162,3,11170555,568,서울,용산구,청파동,2020,5
2163,10,11170555,576,서울,용산구,청파동,2020,5
2164,17,11170555,568,서울,용산구,청파동,2020,5
2165,0,11170555,574,서울,용산구,청파동,2020,5
2166,7,11170555,573,서울,용산구,청파동,2020,5
2167,14,11170555,575,서울,용산구,청파동,2020,5
2168,21,11170555,572,서울,용산구,청파동,2020,5
2169,4,11170555,569,서울,용산구,청파동,2020,5
2170,11,11170555,577,서울,용산구,청파동,2020,5
2171,18,11170555,572,서울,용산구,청파동,2020,5
2172,1,11170555,630,서울,용산구,청파동,2020,5
2173,8,11170555,645,서울,용산구,청파동,2020,5
2174,15,11170555,640,서울,용산구,청파동,2020,5
2175,22,11170555,615,서울,용산구,청파동,2020,5
2290,2,11170560,695,서울,용산구,원효로1동,2020,5
2291,9,11170560,737,서울,용산구,원효로1동,2020,5
2292,16,11170560,706,서울,용산구,원효로1동,2020,5
2293,23,11170560,688,서울,용산구,원효로1동,2020,5
2294,6,11170560,694,서울,용산구,원효로1동,2020,5
2296,20,11170560,712,서울,용산구,원효로1동,2020,5
2297,3,11170560,698,서울,용산구,원효로1동,2020,5
2298,10,11170560,725,서울,용산구,원효로1동,2020,5
2299,17,11170560,706,서울,용산구,원효로1동,2020,5
2300,4,11170560,723,서울,용산구,원효로1동,2020,5
2301,11,11170560,733,서울,용산구,원효로1동,2020,5
2302,18,11170560,701,서울,용산구,원효로1동,2020,5
2303,5,11170560,697,서울,용산구,원효로1동,2020,5
2304,12,11170560,714,서울,용산구,원효로1동,2020,5
2305,19,11170560,714,서울,용산구,원효로1동,2020,5
2308,0,11170560,688,서울,용산구,원효로1동,2020,5
2309,7,11170560,708,서울,용산구,원효로1동,2020,5
2310,14,11170560,725,서울,용산구,원효로1동,2020,5
2311,21,11170560,701,서울,용산구,원효로1동,2020,5
2312,1,11170560,710,서울,용산구,원효로1동,2020,5
2313,8,11170560,588,서울,용산구,원효로1동,2020,5
