,시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
540,0,11170510,458,서울,용산구,후암동,2020,1
575,0,11170520,518,서울,용산구,용산2가동,2020,1
599,0,11170530,863,서울,용산구,남영동,2020,1
612,0,11170555,607,서울,용산구,청파동,2020,1
652,0,11170560,713,서울,용산구,원효로1동,2020,1
678,0,11170570,469,서울,용산구,원효로2동,2020,1
709,0,11170580,475,서울,용산구,효창동,2020,1
728,0,11170590,501,서울,용산구,용문동,2020,1
751,0,11170625,976,서울,용산구,한강로동,2020,1
780,0,11170630,551,서울,용산구,이촌1동,2020,1
834,0,11170640,440,서울,용산구,이촌2동,2020,1
854,0,11170650,1651,서울,용산구,이태원1동,2020,1
865,0,11170660,783,서울,용산구,이태원2동,2020,1
883,0,11170685,892,서울,용산구,한남동,2020,1
921,0,11170690,581,서울,용산구,서빙고동,2020,1
947,0,11170700,460,서울,용산구,보광동,2020,1
19690,1,11170510,459,서울,용산구,후암동,2020,1
19725,1,11170520,508,서울,용산구,용산2가동,2020,1
19749,1,11170530,758,서울,용산구,남영동,2020,1
19762,1,11170555,591,서울,용산구,청파동,2020,1
19802,1,11170560,712,서울,용산구,원효로1동,2020,1
19828,1,11170570,471,서울,용산구,원효로2동,2020,1
19859,1,11170580,488,서울,용산구,효창동,2020,1
19878,1,11170590,509,서울,용산구,용문동,2020,1
19901,1,11170625,928,서울,용산구,한강로동,2020,1
19930,1,11170630,530,서울,용산구,이촌1동,2020,1
19984,1,11170640,439,서울,용산구,이촌2동,2020,1
20004,1,11170650,1625,서울,용산구,이태원1동,2020,1
20015,1,11170660,770,서울,용산구,이태원2동,2020,1
20033,1,11170685,878,서울,용산구,한남동,2020,1
20071,1,11170690,573,서울,용산구,서빙고동,2020,1
20097,1,11170700,464,서울,용산구,보광동,2020,1
38840,2,11170510,461,서울,용산구,후암동,2020,1
38875,2,11170520,504,서울,용산구,용산2가동,2020,1
38899,2,11170530,742,서울,용산구,남영동,2020,1
38912,2,11170555,585,서울,용산구,청파동,2020,1
38952,2,11170560,713,서울,용산구,원효로1동,2020,1
38978,2,11170570,469,서울,용산구,원효로2동,2020,1
39009,2,11170580,494,서울,용산구,효창동,2020,1
39028,2,11170590,507,서울,용산구,용문동,2020,1
39051,2,11170625,909,서울,용산구,한강로동,2020,1
39080,2,11170630,530,서울,용산구,이촌1동,2020,1
39134,2,11170640,431,서울,용산구,이촌2동,2020,1
39154,2,11170650,1556,서울,용산구,이태원1동,2020,1
39165,2,11170660,765,서울,용산구,이태원2동,2020,1
39183,2,11170685,867,서울,용산구,한남동,2020,1
39221,2,11170690,571,서울,용산구,서빙고동,2020,1
39247,2,11170700,463,서울,용산구,보광동,2020,1
57990,3,11170510,464,서울,용산구,후암동,2020,1
58025,3,11170520,504,서울,용산구,용산2가동,2020,1
58049,3,11170530,728,서울,용산구,남영동,2020,1
58062,3,11170555,588,서울,용산구,청파동,2020,1
58102,3,11170560,714,서울,용산구,원효로1동,2020,1
58128,3,11170570,471,서울,용산구,원효로2동,2020,1
58159,3,11170580,497,서울,용산구,효창동,2020,1
58178,3,11170590,506,서울,용산구,용문동,2020,1
58201,3,11170625,901,서울,용산구,한강로동,2020,1
58230,3,11170630,529,서울,용산구,이촌1동,2020,1
58284,3,11170640,431,서울,용산구,이촌2동,2020,1
58304,3,11170650,1454,서울,용산구,이태원1동,2020,1
58315,3,11170660,761,서울,용산구,이태원2동,2020,1
58333,3,11170685,854,서울,용산구,한남동,2020,1
58371,3,11170690,569,서울,용산구,서빙고동,2020,1
58397,3,11170700,466,서울,용산구,보광동,2020,1
77140,4,11170510,464,서울,용산구,후암동,2020,1
77175,4,11170520,508,서울,용산구,용산2가동,2020,1
77199,4,11170530,751,서울,용산구,남영동,2020,1
77212,4,11170555,589,서울,용산구,청파동,2020,1
77252,4,11170560,717,서울,용산구,원효로1동,2020,1
77278,4,11170570,469,서울,용산구,원효로2동,2020,1
77309,4,11170580,501,서울,용산구,효창동,2020,1
77328,4,11170590,504,서울,용산구,용문동,2020,1
77351,4,11170625,930,서울,용산구,한강로동,2020,1
77380,4,11170630,531,서울,용산구,이촌1동,2020,1
77434,4,11170640,430,서울,용산구,이촌2동,2020,1
77454,4,11170650,1336,서울,용산구,이태원1동,2020,1
77465,4,11170660,760,서울,용산구,이태원2동,2020,1
77483,4,11170685,842,서울,용산구,한남동,2020,1
77521,4,11170690,572,서울,용산구,서빙고동,2020,1
77547,4,11170700,469,서울,용산구,보광동,2020,1
96290,5,11170510,465,서울,용산구,후암동,2020,1
96325,5,11170520,512,서울,용산구,용산2가동,2020,1
96349,5,11170530,780,서울,용산구,남영동,2020,1
96362,5,11170555,591,서울,용산구,청파동,2020,1
96402,5,11170560,724,서울,용산구,원효로1동,2020,1
96428,5,11170570,469,서울,용산구,원효로2동,2020,1
96459,5,11170580,509,서울,용산구,효창동,2020,1
96478,5,11170590,497,서울,용산구,용문동,2020,1
96501,5,11170625,950,서울,용산구,한강로동,2020,1
96530,5,11170630,540,서울,용산구,이촌1동,2020,1
96584,5,11170640,434,서울,용산구,이촌2동,2020,1
96604,5,11170650,1215,서울,용산구,이태원1동,2020,1
96615,5,11170660,758,서울,용산구,이태원2동,2020,1
96633,5,11170685,841,서울,용산구,한남동,2020,1
96671,5,11170690,591,서울,용산구,서빙고동,2020,1
96697,5,11170700,463,서울,용산구,보광동,2020,1
115440,6,11170510,464,서울,용산구,후암동,2020,1
115475,6,11170520,523,서울,용산구,용산2가동,2020,1
115499,6,11170530,843,서울,용산구,남영동,2020,1
115512,6,11170555,596,서울,용산구,청파동,2020,1
115552,6,11170560,732,서울,용산구,원효로1동,2020,1
115578,6,11170570,468,서울,용산구,원효로2동,2020,1
115609,6,11170580,522,서울,용산구,효창동,2020,1
115628,6,11170590,487,서울,용산구,용문동,2020,1
115651,6,11170625,1034,서울,용산구,한강로동,2020,1
115680,6,11170630,547,서울,용산구,이촌1동,2020,1
115734,6,11170640,443,서울,용산구,이촌2동,2020,1
115754,6,11170650,1041,서울,용산구,이태원1동,2020,1
115765,6,11170660,765,서울,용산구,이태원2동,2020,1
115783,6,11170685,858,서울,용산구,한남동,2020,1
115821,6,11170690,624,서울,용산구,서빙고동,2020,1
115847,6,11170700,454,서울,용산구,보광동,2020,1
134590,7,11170510,445,서울,용산구,후암동,2020,1
134625,7,11170520,571,서울,용산구,용산2가동,2020,1
134649,7,11170530,1046,서울,용산구,남영동,2020,1
134662,7,11170555,606,서울,용산구,청파동,2020,1
134702,7,11170560,756,서울,용산구,원효로1동,2020,1
134728,7,11170570,459,서울,용산구,원효로2동,2020,1
134759,7,11170580,536,서울,용산구,효창동,2020,1
134778,7,11170590,450,서울,용산구,용문동,2020,1
134801,7,11170625,1219,서울,용산구,한강로동,2020,1
134830,7,11170630,563,서울,용산구,이촌1동,2020,1
134884,7,11170640,459,서울,용산구,이촌2동,2020,1
134904,7,11170650,978,서울,용산구,이태원1동,2020,1
134915,7,11170660,753,서울,용산구,이태원2동,2020,1
134933,7,11170685,916,서울,용산구,한남동,2020,1
134971,7,11170690,677,서울,용산구,서빙고동,2020,1
134997,7,11170700,432,서울,용산구,보광동,2020,1
153740,8,11170510,433,서울,용산구,후암동,2020,1
153775,8,11170520,514,서울,용산구,용산2가동,2020,1
153799,8,11170530,1322,서울,용산구,남영동,2020,1
153812,8,11170555,617,서울,용산구,청파동,2020,1
153852,8,11170560,805,서울,용산구,원효로1동,2020,1
153878,8,11170570,461,서울,용산구,원효로2동,2020,1
153909,8,11170580,549,서울,용산구,효창동,2020,1
153928,8,11170590,407,서울,용산구,용문동,2020,1
153951,8,11170625,1487,서울,용산구,한강로동,2020,1
153980,8,11170630,541,서울,용산구,이촌1동,2020,1
154034,8,11170640,404,서울,용산구,이촌2동,2020,1
154054,8,11170650,971,서울,용산구,이태원1동,2020,1
154065,8,11170660,687,서울,용산구,이태원2동,2020,1
154083,8,11170685,957,서울,용산구,한남동,2020,1
154121,8,11170690,713,서울,용산구,서빙고동,2020,1
154147,8,11170700,406,서울,용산구,보광동,2020,1
172893,9,11170510,418,서울,용산구,후암동,2020,1
172928,9,11170520,492,서울,용산구,용산2가동,2020,1
172952,9,11170530,1442,서울,용산구,남영동,2020,1
172965,9,11170555,621,서울,용산구,청파동,2020,1
173005,9,11170560,829,서울,용산구,원효로1동,2020,1
173031,9,11170570,463,서울,용산구,원효로2동,2020,1
173062,9,11170580,543,서울,용산구,효창동,2020,1
173081,9,11170590,382,서울,용산구,용문동,2020,1
173104,9,11170625,1671,서울,용산구,한강로동,2020,1
173133,9,11170630,524,서울,용산구,이촌1동,2020,1
173187,9,11170640,381,서울,용산구,이촌2동,2020,1
173207,9,11170650,975,서울,용산구,이태원1동,2020,1
173218,9,11170660,655,서울,용산구,이태원2동,2020,1
173236,9,11170685,993,서울,용산구,한남동,2020,1
173274,9,11170690,725,서울,용산구,서빙고동,2020,1
173300,9,11170700,384,서울,용산구,보광동,2020,1
192046,10,11170510,407,서울,용산구,후암동,2020,1
192081,10,11170520,492,서울,용산구,용산2가동,2020,1
