,시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
10542,0,11170560,584,서울,용산구,원효로1동,2020,6
11137,7,11170560,640,서울,용산구,원효로1동,2020,6
11171,3,11170510,885,서울,용산구,후암동,2020,6
11172,10,11170510,431,서울,용산구,후암동,2020,6
11173,17,11170510,395,서울,용산구,후암동,2020,6
11174,0,11170510,428,서울,용산구,후암동,2020,6
11175,7,11170510,451,서울,용산구,후암동,2020,6
11176,14,11170510,425,서울,용산구,후암동,2020,6
11177,21,11170510,399,서울,용산구,후암동,2020,6
11178,4,11170510,442,서울,용산구,후암동,2020,6
11179,11,11170510,434,서울,용산구,후암동,2020,6
11180,18,11170510,388,서울,용산구,후암동,2020,6
11181,1,11170510,428,서울,용산구,후암동,2020,6
11182,8,11170510,448,서울,용산구,후암동,2020,6
11183,15,11170510,389,서울,용산구,후암동,2020,6
11184,22,11170510,420,서울,용산구,후암동,2020,6
11185,5,11170510,471,서울,용산구,후암동,2020,6
11186,12,11170510,389,서울,용산구,후암동,2020,6
11187,19,11170510,387,서울,용산구,후암동,2020,6
11188,2,11170510,471,서울,용산구,후암동,2020,6
11189,9,11170510,420,서울,용산구,후암동,2020,6
11190,16,11170510,385,서울,용산구,후암동,2020,6
11191,23,11170510,447,서울,용산구,후암동,2020,6
11192,6,11170510,465,서울,용산구,후암동,2020,6
11193,13,11170510,385,서울,용산구,후암동,2020,6
11194,20,11170510,399,서울,용산구,후암동,2020,6
11292,4,11170520,495,서울,용산구,용산2가동,2020,6
11293,11,11170520,459,서울,용산구,용산2가동,2020,6
11294,18,11170520,442,서울,용산구,용산2가동,2020,6
11295,6,11170520,495,서울,용산구,용산2가동,2020,6
11296,13,11170520,455,서울,용산구,용산2가동,2020,6
11297,20,11170520,462,서울,용산구,용산2가동,2020,6
11298,3,11170520,494,서울,용산구,용산2가동,2020,6
11299,10,11170520,469,서울,용산구,용산2가동,2020,6
11300,17,11170520,424,서울,용산구,용산2가동,2020,6
11301,0,11170520,501,서울,용산구,용산2가동,2020,6
11302,7,11170520,509,서울,용산구,용산2가동,2020,6
11303,14,11170520,443,서울,용산구,용산2가동,2020,6
11304,21,11170520,469,서울,용산구,용산2가동,2020,6
11308,1,11170520,497,서울,용산구,용산2가동,2020,6
11309,8,11170520,507,서울,용산구,용산2가동,2020,6
11310,15,11170520,438,서울,용산구,용산2가동,2020,6
11311,22,11170520,477,서울,용산구,용산2가동,2020,6
11312,5,11170520,494,서울,용산구,용산2가동,2020,6
11313,12,11170520,456,서울,용산구,용산2가동,2020,6
11314,19,11170520,449,서울,용산구,용산2가동,2020,6
11315,2,11170520,495,서울,용산구,용산2가동,2020,6
11316,9,11170520,488,서울,용산구,용산2가동,2020,6
11317,16,11170520,431,서울,용산구,용산2가동,2020,6
11318,23,11170520,490,서울,용산구,용산2가동,2020,6
11373,0,11170530,753,서울,용산구,남영동,2020,6
11374,7,11170530,1518,서울,용산구,남영동,2020,6
11375,14,11170530,1413,서울,용산구,남영동,2020,6
11376,21,11170530,817,서울,용산구,남영동,2020,6
11377,2,11170530,1151,서울,용산구,남영동,2020,6
11378,9,11170530,1797,서울,용산구,남영동,2020,6
11379,16,11170530,1286,서울,용산구,남영동,2020,6
11380,23,11170530,722,서울,용산구,남영동,2020,6
11381,6,11170530,1351,서울,용산구,남영동,2020,6
11382,13,11170530,1513,서울,용산구,남영동,2020,6
11383,20,11170530,866,서울,용산구,남영동,2020,6
11384,3,11170530,1234,서울,용산구,남영동,2020,6
11385,10,11170530,1776,서울,용산구,남영동,2020,6
11386,17,11170530,1222,서울,용산구,남영동,2020,6
11391,4,11170530,674,서울,용산구,남영동,2020,6
11392,11,11170530,1795,서울,용산구,남영동,2020,6
11393,18,11170530,1628,서울,용산구,남영동,2020,6
11394,1,11170530,671,서울,용산구,남영동,2020,6
11395,8,11170530,1398,서울,용산구,남영동,2020,6
11396,15,11170530,1764,서울,용산구,남영동,2020,6
11397,22,11170530,949,서울,용산구,남영동,2020,6
11398,5,11170530,696,서울,용산구,남영동,2020,6
11399,12,11170530,1815,서울,용산구,남영동,2020,6
11400,19,11170530,1410,서울,용산구,남영동,2020,6
11418,6,11170555,600,서울,용산구,청파동,2020,6
11419,13,11170555,664,서울,용산구,청파동,2020,6
11420,20,11170555,610,서울,용산구,청파동,2020,6
11421,3,11170555,593,서울,용산구,청파동,2020,6
11422,10,11170555,654,서울,용산구,청파동,2020,6
11423,17,11170555,632,서울,용산구,청파동,2020,6
11424,0,11170555,597,서울,용산구,청파동,2020,6
11425,7,11170555,622,서울,용산구,청파동,2020,6
11426,14,11170555,663,서울,용산구,청파동,2020,6
11427,21,11170555,602,서울,용산구,청파동,2020,6
11428,4,11170555,595,서울,용산구,청파동,2020,6
11429,11,11170555,663,서울,용산구,청파동,2020,6
11430,18,11170555,620,서울,용산구,청파동,2020,6
11431,1,11170555,594,서울,용산구,청파동,2020,6
11432,8,11170555,634,서울,용산구,청파동,2020,6
11433,15,11170555,656,서울,용산구,청파동,2020,6
11434,22,11170555,594,서울,용산구,청파동,2020,6
11435,5,11170555,593,서울,용산구,청파동,2020,6
11436,12,11170555,667,서울,용산구,청파동,2020,6
11437,19,11170555,616,서울,용산구,청파동,2020,6
11438,2,11170555,591,서울,용산구,청파동,2020,6
11439,9,11170555,655,서울,용산구,청파동,2020,6
11440,16,11170555,636,서울,용산구,청파동,2020,6
11441,23,11170555,591,서울,용산구,청파동,2020,6
11555,3,11170560,740,서울,용산구,원효로1동,2020,6
11556,10,11170560,979,서울,용산구,원효로1동,2020,6
11557,17,11170560,953,서울,용산구,원효로1동,2020,6
11560,14,11170560,852,서울,용산구,원효로1동,2020,6
11561,21,11170560,786,서울,용산구,원효로1동,2020,6
11562,4,11170560,847,서울,용산구,원효로1동,2020,6
11563,11,11170560,891,서울,용산구,원효로1동,2020,6
11564,18,11170560,824,서울,용산구,원효로1동,2020,6
11565,5,11170560,856,서울,용산구,원효로1동,2020,6
11566,12,11170560,966,서울,용산구,원효로1동,2020,6
11567,19,11170560,783,서울,용산구,원효로1동,2020,6
11568,6,11170560,867,서울,용산구,원효로1동,2020,6
11569,13,11170560,932,서울,용산구,원효로1동,2020,6
11570,20,11170560,773,서울,용산구,원효로1동,2020,6
11571,1,11170560,840,서울,용산구,원효로1동,2020,6
11572,8,11170560,869,서울,용산구,원효로1동,2020,6
11573,15,11170560,850,서울,용산구,원효로1동,2020,6
11574,22,11170560,810,서울,용산구,원효로1동,2020,6
11575,2,11170560,836,서울,용산구,원효로1동,2020,6
11576,9,11170560,885,서울,용산구,원효로1동,2020,6
11577,16,11170560,846,서울,용산구,원효로1동,2020,6
11578,23,11170560,843,서울,용산구,원효로1동,2020,6
11640,3,11170570,707,서울,용산구,원효로2동,2020,6
11641,10,11170570,641,서울,용산구,원효로2동,2020,6
11642,17,11170570,448,서울,용산구,원효로2동,2020,6
11643,0,11170570,464,서울,용산구,원효로2동,2020,6
