,시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
230666,12,11170640,1110,서울,용산구,이촌2동,2020,8
230686,12,11170650,1535,서울,용산구,이태원1동,2020,8
230697,12,11170660,818,서울,용산구,이태원2동,2020,8
230715,12,11170685,997,서울,용산구,한남동,2020,8
230753,12,11170690,1398,서울,용산구,서빙고동,2020,8
230779,12,11170700,844,서울,용산구,보광동,2020,8
249525,13,11170510,624,서울,용산구,후암동,2020,8
249560,13,11170520,1223,서울,용산구,용산2가동,2020,8
249584,13,11170530,1589,서울,용산구,남영동,2020,8
249597,13,11170555,726,서울,용산구,청파동,2020,8
249637,13,11170560,1381,서울,용산구,원효로1동,2020,8
249663,13,11170570,1090,서울,용산구,원효로2동,2020,8
249694,13,11170580,747,서울,용산구,효창동,2020,8
249713,13,11170590,1205,서울,용산구,용문동,2020,8
249736,13,11170625,1676,서울,용산구,한강로동,2020,8
249765,13,11170630,509,서울,용산구,이촌1동,2020,8
249819,13,11170640,413,서울,용산구,이촌2동,2020,8
249839,13,11170650,754,서울,용산구,이태원1동,2020,8
249850,13,11170660,618,서울,용산구,이태원2동,2020,8
249868,13,11170685,764,서울,용산구,한남동,2020,8
249906,13,11170690,601,서울,용산구,서빙고동,2020,8
249932,13,11170700,441,서울,용산구,보광동,2020,8
268678,14,11170510,450,서울,용산구,후암동,2020,8
268713,14,11170520,482,서울,용산구,용산2가동,2020,8
268737,14,11170530,866,서울,용산구,남영동,2020,8
268750,14,11170555,543,서울,용산구,청파동,2020,8
268790,14,11170560,636,서울,용산구,원효로1동,2020,8
268816,14,11170570,432,서울,용산구,원효로2동,2020,8
268847,14,11170580,537,서울,용산구,효창동,2020,8
268866,14,11170590,442,서울,용산구,용문동,2020,8
268889,14,11170625,1159,서울,용산구,한강로동,2020,8
268918,14,11170630,507,서울,용산구,이촌1동,2020,8
268972,14,11170640,419,서울,용산구,이촌2동,2020,8
268992,14,11170650,761,서울,용산구,이태원1동,2020,8
269003,14,11170660,595,서울,용산구,이태원2동,2020,8
269021,14,11170685,761,서울,용산구,한남동,2020,8
269059,14,11170690,647,서울,용산구,서빙고동,2020,8
269085,14,11170700,446,서울,용산구,보광동,2020,8
287831,15,11170510,412,서울,용산구,후암동,2020,8
287866,15,11170520,401,서울,용산구,용산2가동,2020,8
287890,15,11170530,783,서울,용산구,남영동,2020,8
287903,15,11170555,495,서울,용산구,청파동,2020,8
287943,15,11170560,546,서울,용산구,원효로1동,2020,8
287969,15,11170570,395,서울,용산구,원효로2동,2020,8
288000,15,11170580,492,서울,용산구,효창동,2020,8
288019,15,11170590,395,서울,용산구,용문동,2020,8
288042,15,11170625,1085,서울,용산구,한강로동,2020,8
288071,15,11170630,440,서울,용산구,이촌1동,2020,8
288125,15,11170640,388,서울,용산구,이촌2동,2020,8
288145,15,11170650,683,서울,용산구,이태원1동,2020,8
288156,15,11170660,563,서울,용산구,이태원2동,2020,8
288174,15,11170685,720,서울,용산구,한남동,2020,8
288212,15,11170690,568,서울,용산구,서빙고동,2020,8
288238,15,11170700,341,서울,용산구,보광동,2020,8
306984,16,11170510,395,서울,용산구,후암동,2020,8
307019,16,11170520,464,서울,용산구,용산2가동,2020,8
307043,16,11170530,769,서울,용산구,남영동,2020,8
307056,16,11170555,452,서울,용산구,청파동,2020,8
307096,16,11170560,595,서울,용산구,원효로1동,2020,8
307122,16,11170570,422,서울,용산구,원효로2동,2020,8
307153,16,11170580,433,서울,용산구,효창동,2020,8
307172,16,11170590,378,서울,용산구,용문동,2020,8
307195,16,11170625,1281,서울,용산구,한강로동,2020,8
307224,16,11170630,629,서울,용산구,이촌1동,2020,8
307278,16,11170640,604,서울,용산구,이촌2동,2020,8
307298,16,11170650,894,서울,용산구,이태원1동,2020,8
307309,16,11170660,723,서울,용산구,이태원2동,2020,8
307327,16,11170685,941,서울,용산구,한남동,2020,8
307365,16,11170690,769,서울,용산구,서빙고동,2020,8
307391,16,11170700,541,서울,용산구,보광동,2020,8
326137,17,11170510,605,서울,용산구,후암동,2020,8
326172,17,11170520,696,서울,용산구,용산2가동,2020,8
326196,17,11170530,930,서울,용산구,남영동,2020,8
326209,17,11170555,675,서울,용산구,청파동,2020,8
326249,17,11170560,820,서울,용산구,원효로1동,2020,8
326275,17,11170570,575,서울,용산구,원효로2동,2020,8
326306,17,11170580,645,서울,용산구,효창동,2020,8
326325,17,11170590,598,서울,용산구,용문동,2020,8
326348,17,11170625,1312,서울,용산구,한강로동,2020,8
326377,17,11170630,599,서울,용산구,이촌1동,2020,8
326431,17,11170640,566,서울,용산구,이촌2동,2020,8
326451,17,11170650,996,서울,용산구,이태원1동,2020,8
326462,17,11170660,727,서울,용산구,이태원2동,2020,8
326480,17,11170685,881,서울,용산구,한남동,2020,8
326518,17,11170690,809,서울,용산구,서빙고동,2020,8
326544,17,11170700,563,서울,용산구,보광동,2020,8
345290,18,11170510,553,서울,용산구,후암동,2020,8
345325,18,11170520,598,서울,용산구,용산2가동,2020,8
345349,18,11170530,872,서울,용산구,남영동,2020,8
345362,18,11170555,641,서울,용산구,청파동,2020,8
345402,18,11170560,716,서울,용산구,원효로1동,2020,8
345428,18,11170570,538,서울,용산구,원효로2동,2020,8
345459,18,11170580,655,서울,용산구,효창동,2020,8
345478,18,11170590,514,서울,용산구,용문동,2020,8
345501,18,11170625,1187,서울,용산구,한강로동,2020,8
345530,18,11170630,573,서울,용산구,이촌1동,2020,8
345584,18,11170640,516,서울,용산구,이촌2동,2020,8
345604,18,11170650,934,서울,용산구,이태원1동,2020,8
345615,18,11170660,722,서울,용산구,이태원2동,2020,8
345633,18,11170685,868,서울,용산구,한남동,2020,8
345671,18,11170690,701,서울,용산구,서빙고동,2020,8
345697,18,11170700,498,서울,용산구,보광동,2020,8
364443,19,11170510,541,서울,용산구,후암동,2020,8
364478,19,11170520,634,서울,용산구,용산2가동,2020,8
364502,19,11170530,843,서울,용산구,남영동,2020,8
364515,19,11170555,621,서울,용산구,청파동,2020,8
364555,19,11170560,747,서울,용산구,원효로1동,2020,8
364581,19,11170570,533,서울,용산구,원효로2동,2020,8
364612,19,11170580,623,서울,용산구,효창동,2020,8
364631,19,11170590,533,서울,용산구,용문동,2020,8
364654,19,11170625,1158,서울,용산구,한강로동,2020,8
364683,19,11170630,680,서울,용산구,이촌1동,2020,8
364737,19,11170640,645,서울,용산구,이촌2동,2020,8
364757,19,11170650,977,서울,용산구,이태원1동,2020,8
364768,19,11170660,714,서울,용산구,이태원2동,2020,8
364786,19,11170685,980,서울,용산구,한남동,2020,8
364824,19,11170690,791,서울,용산구,서빙고동,2020,8
364850,19,11170700,531,서울,용산구,보광동,2020,8
383596,20,11170510,679,서울,용산구,후암동,2020,8
383631,20,11170520,682,서울,용산구,용산2가동,2020,8
383655,20,11170530,824,서울,용산구,남영동,2020,8
383668,20,11170555,757,서울,용산구,청파동,2020,8
383708,20,11170560,860,서울,용산구,원효로1동,2020,8
383734,20,11170570,546,서울,용산구,원효로2동,2020,8
383765,20,11170580,672,서울,용산구,효창동,2020,8
383784,20,11170590,680,서울,용산구,용문동,2020,8
383807,20,11170625,1136,서울,용산구,한강로동,2020,8
383836,20,11170630,579,서울,용산구,이촌1동,2020,8
383890,20,11170640,600,서울,용산구,이촌2동,2020,8
383910,20,11170650,1126,서울,용산구,이태원1동,2020,8
383921,20,11170660,751,서울,용산구,이태원2동,2020,8
383939,20,11170685,824,서울,용산구,한남동,2020,8
383977,20,11170690,796,서울,용산구,서빙고동,2020,8
384003,20,11170700,630,서울,용산구,보광동,2020,8
402749,21,11170510,510,서울,용산구,후암동,2020,8
402784,21,11170520,590,서울,용산구,용산2가동,2020,8
402808,21,11170530,803,서울,용산구,남영동,2020,8
402821,21,11170555,574,서울,용산구,청파동,2020,8
402861,21,11170560,719,서울,용산구,원효로1동,2020,8
402887,21,11170570,525,서울,용산구,원효로2동,2020,8
402918,21,11170580,595,서울,용산구,효창동,2020,8
402937,21,11170590,518,서울,용산구,용문동,2020,8
402960,21,11170625,983,서울,용산구,한강로동,2020,8
402989,21,11170630,580,서울,용산구,이촌1동,2020,8
403043,21,11170640,483,서울,용산구,이촌2동,2020,8
403063,21,11170650,990,서울,용산구,이태원1동,2020,8
403074,21,11170660,739,서울,용산구,이태원2동,2020,8
403092,21,11170685,748,서울,용산구,한남동,2020,8
403130,21,11170690,647,서울,용산구,서빙고동,2020,8
403156,21,11170700,510,서울,용산구,보광동,2020,8
421902,22,11170510,537,서울,용산구,후암동,2020,8
421937,22,11170520,553,서울,용산구,용산2가동,2020,8
421961,22,11170530,740,서울,용산구,남영동,2020,8
421974,22,11170555,629,서울,용산구,청파동,2020,8
422014,22,11170560,686,서울,용산구,원효로1동,2020,8
422040,22,11170570,539,서울,용산구,원효로2동,2020,8
422071,22,11170580,613,서울,용산구,효창동,2020,8
422090,22,11170590,521,서울,용산구,용문동,2020,8
422113,22,11170625,798,서울,용산구,한강로동,2020,8
422142,22,11170630,444,서울,용산구,이촌1동,2020,8
422196,22,11170640,360,서울,용산구,이촌2동,2020,8
422216,22,11170650,826,서울,용산구,이태원1동,2020,8
422227,22,11170660,608,서울,용산구,이태원2동,2020,8
422245,22,11170685,566,서울,용산구,한남동,2020,8
422283,22,11170690,464,서울,용산구,서빙고동,2020,8
422309,22,11170700,405,서울,용산구,보광동,2020,8
441055,23,11170510,408,서울,용산구,후암동,2020,8
441090,23,11170520,412,서울,용산구,용산2가동,2020,8
441114,23,11170530,571,서울,용산구,남영동,2020,8
441127,23,11170555,480,서울,용산구,청파동,2020,8
441167,23,11170560,507,서울,용산구,원효로1동,2020,8
441193,23,11170570,396,서울,용산구,원효로2동,2020,8
441224,23,11170580,447,서울,용산구,효창동,2020,8
441243,23,11170590,413,서울,용산구,용문동,2020,8
441266,23,11170625,712,서울,용산구,한강로동,2020,8
441295,23,11170630,463,서울,용산구,이촌1동,2020,8
441349,23,11170640,395,서울,용산구,이촌2동,2020,8
441369,23,11170650,765,서울,용산구,이태원1동,2020,8
441380,23,11170660,592,서울,용산구,이태원2동,2020,8
441398,23,11170685,594,서울,용산구,한남동,2020,8
441436,23,11170690,440,서울,용산구,서빙고동,2020,8
441462,23,11170700,381,서울,용산구,보광동,2020,8
