,시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
540,0,11170510,429,서울,용산구,후암동,2020,4
575,0,11170520,433,서울,용산구,용산2가동,2020,4
599,0,11170530,563,서울,용산구,남영동,2020,4
612,0,11170555,489,서울,용산구,청파동,2020,4
652,0,11170560,1015,서울,용산구,원효로1동,2020,4
678,0,11170570,468,서울,용산구,원효로2동,2020,4
709,0,11170580,466,서울,용산구,효창동,2020,4
728,0,11170590,434,서울,용산구,용문동,2020,4
751,0,11170625,688,서울,용산구,한강로동,2020,4
780,0,11170630,496,서울,용산구,이촌1동,2020,4
834,0,11170640,404,서울,용산구,이촌2동,2020,4
854,0,11170650,598,서울,용산구,이태원1동,2020,4
865,0,11170660,594,서울,용산구,이태원2동,2020,4
883,0,11170685,591,서울,용산구,한남동,2020,4
921,0,11170690,476,서울,용산구,서빙고동,2020,4
947,0,11170700,451,서울,용산구,보광동,2020,4
19690,1,11170510,456,서울,용산구,후암동,2020,4
19725,1,11170520,434,서울,용산구,용산2가동,2020,4
19749,1,11170530,538,서울,용산구,남영동,2020,4
19762,1,11170555,529,서울,용산구,청파동,2020,4
19802,1,11170560,585,서울,용산구,원효로1동,2020,4
19828,1,11170570,426,서울,용산구,원효로2동,2020,4
19859,1,11170580,488,서울,용산구,효창동,2020,4
19878,1,11170590,464,서울,용산구,용문동,2020,4
19901,1,11170625,637,서울,용산구,한강로동,2020,4
19930,1,11170630,471,서울,용산구,이촌1동,2020,4
19984,1,11170640,449,서울,용산구,이촌2동,2020,4
20004,1,11170650,579,서울,용산구,이태원1동,2020,4
20015,1,11170660,554,서울,용산구,이태원2동,2020,4
20033,1,11170685,633,서울,용산구,한남동,2020,4
20071,1,11170690,529,서울,용산구,서빙고동,2020,4
20097,1,11170700,487,서울,용산구,보광동,2020,4
38841,2,11170510,484,서울,용산구,후암동,2020,4
38876,2,11170520,494,서울,용산구,용산2가동,2020,4
38900,2,11170530,594,서울,용산구,남영동,2020,4
38913,2,11170555,542,서울,용산구,청파동,2020,4
38953,2,11170560,631,서울,용산구,원효로1동,2020,4
38979,2,11170570,494,서울,용산구,원효로2동,2020,4
39010,2,11170580,509,서울,용산구,효창동,2020,4
39029,2,11170590,500,서울,용산구,용문동,2020,4
39052,2,11170625,697,서울,용산구,한강로동,2020,4
39081,2,11170630,528,서울,용산구,이촌1동,2020,4
39135,2,11170640,465,서울,용산구,이촌2동,2020,4
39155,2,11170650,626,서울,용산구,이태원1동,2020,4
39166,2,11170660,611,서울,용산구,이태원2동,2020,4
39184,2,11170685,637,서울,용산구,한남동,2020,4
39222,2,11170690,536,서울,용산구,서빙고동,2020,4
39248,2,11170700,465,서울,용산구,보광동,2020,4
57992,3,11170510,502,서울,용산구,후암동,2020,4
58027,3,11170520,496,서울,용산구,용산2가동,2020,4
58051,3,11170530,575,서울,용산구,남영동,2020,4
58064,3,11170555,552,서울,용산구,청파동,2020,4
58104,3,11170560,637,서울,용산구,원효로1동,2020,4
58130,3,11170570,634,서울,용산구,원효로2동,2020,4
58161,3,11170580,847,서울,용산구,효창동,2020,4
58180,3,11170590,694,서울,용산구,용문동,2020,4
58203,3,11170625,811,서울,용산구,한강로동,2020,4
58232,3,11170630,730,서울,용산구,이촌1동,2020,4
58286,3,11170640,786,서울,용산구,이촌2동,2020,4
58306,3,11170650,758,서울,용산구,이태원1동,2020,4
58317,3,11170660,732,서울,용산구,이태원2동,2020,4
58335,3,11170685,1007,서울,용산구,한남동,2020,4
58373,3,11170690,758,서울,용산구,서빙고동,2020,4
58399,3,11170700,584,서울,용산구,보광동,2020,4
77143,4,11170510,752,서울,용산구,후암동,2020,4
77178,4,11170520,818,서울,용산구,용산2가동,2020,4
77202,4,11170530,676,서울,용산구,남영동,2020,4
77215,4,11170555,643,서울,용산구,청파동,2020,4
77255,4,11170560,914,서울,용산구,원효로1동,2020,4
77281,4,11170570,772,서울,용산구,원효로2동,2020,4
77312,4,11170580,639,서울,용산구,효창동,2020,4
77331,4,11170590,668,서울,용산구,용문동,2020,4
77354,4,11170625,1028,서울,용산구,한강로동,2020,4
77383,4,11170630,696,서울,용산구,이촌1동,2020,4
77437,4,11170640,573,서울,용산구,이촌2동,2020,4
77457,4,11170650,949,서울,용산구,이태원1동,2020,4
77468,4,11170660,865,서울,용산구,이태원2동,2020,4
77486,4,11170685,678,서울,용산구,한남동,2020,4
77524,4,11170690,579,서울,용산구,서빙고동,2020,4
77550,4,11170700,503,서울,용산구,보광동,2020,4
96295,5,11170510,525,서울,용산구,후암동,2020,4
96330,5,11170520,540,서울,용산구,용산2가동,2020,4
96354,5,11170530,640,서울,용산구,남영동,2020,4
96367,5,11170555,574,서울,용산구,청파동,2020,4
96407,5,11170560,692,서울,용산구,원효로1동,2020,4
96433,5,11170570,516,서울,용산구,원효로2동,2020,4
96464,5,11170580,546,서울,용산구,효창동,2020,4
96483,5,11170590,541,서울,용산구,용문동,2020,4
96506,5,11170625,768,서울,용산구,한강로동,2020,4
96535,5,11170630,548,서울,용산구,이촌1동,2020,4
96589,5,11170640,512,서울,용산구,이촌2동,2020,4
96609,5,11170650,665,서울,용산구,이태원1동,2020,4
96620,5,11170660,645,서울,용산구,이태원2동,2020,4
96638,5,11170685,666,서울,용산구,한남동,2020,4
96676,5,11170690,594,서울,용산구,서빙고동,2020,4
96702,5,11170700,509,서울,용산구,보광동,2020,4
115447,6,11170510,503,서울,용산구,후암동,2020,4
115482,6,11170520,539,서울,용산구,용산2가동,2020,4
115506,6,11170530,690,서울,용산구,남영동,2020,4
115519,6,11170555,579,서울,용산구,청파동,2020,4
115559,6,11170560,684,서울,용산구,원효로1동,2020,4
115585,6,11170570,595,서울,용산구,원효로2동,2020,4
115616,6,11170580,644,서울,용산구,효창동,2020,4
115635,6,11170590,590,서울,용산구,용문동,2020,4
115658,6,11170625,893,서울,용산구,한강로동,2020,4
115687,6,11170630,648,서울,용산구,이촌1동,2020,4
115741,6,11170640,582,서울,용산구,이촌2동,2020,4
115761,6,11170650,732,서울,용산구,이태원1동,2020,4
115772,6,11170660,726,서울,용산구,이태원2동,2020,4
115790,6,11170685,779,서울,용산구,한남동,2020,4
115828,6,11170690,661,서울,용산구,서빙고동,2020,4
115854,6,11170700,583,서울,용산구,보광동,2020,4
134599,7,11170510,591,서울,용산구,후암동,2020,4
134634,7,11170520,595,서울,용산구,용산2가동,2020,4
134658,7,11170530,916,서울,용산구,남영동,2020,4
134671,7,11170555,664,서울,용산구,청파동,2020,4
134711,7,11170560,768,서울,용산구,원효로1동,2020,4
134737,7,11170570,594,서울,용산구,원효로2동,2020,4
134768,7,11170580,650,서울,용산구,효창동,2020,4
134787,7,11170590,574,서울,용산구,용문동,2020,4
134810,7,11170625,1043,서울,용산구,한강로동,2020,4
134839,7,11170630,655,서울,용산구,이촌1동,2020,4
134893,7,11170640,611,서울,용산구,이촌2동,2020,4
134913,7,11170650,739,서울,용산구,이태원1동,2020,4
134924,7,11170660,725,서울,용산구,이태원2동,2020,4
134942,7,11170685,698,서울,용산구,한남동,2020,4
134980,7,11170690,566,서울,용산구,서빙고동,2020,4
135006,7,11170700,399,서울,용산구,보광동,2020,4
153752,8,11170510,435,서울,용산구,후암동,2020,4
