,시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
3,13,11170625,1342,서울,용산구,한강로동,2020,7
4,20,11170625,955,서울,용산구,한강로동,2020,7
5,0,11170690,664,서울,용산구,서빙고동,2020,7
6,7,11170690,653,서울,용산구,서빙고동,2020,7
7,14,11170690,710,서울,용산구,서빙고동,2020,7
114,8,11170510,434,서울,용산구,후암동,2020,7
1984,2,11170510,497,서울,용산구,후암동,2020,7
1985,9,11170510,448,서울,용산구,후암동,2020,7
1986,16,11170510,691,서울,용산구,후암동,2020,7
1987,23,11170510,492,서울,용산구,후암동,2020,7
1988,6,11170510,437,서울,용산구,후암동,2020,7
1989,13,11170510,615,서울,용산구,후암동,2020,7
1990,20,11170510,561,서울,용산구,후암동,2020,7
1991,3,11170510,619,서울,용산구,후암동,2020,7
1992,10,11170510,494,서울,용산구,후암동,2020,7
1993,17,11170510,393,서울,용산구,후암동,2020,7
1994,0,11170510,465,서울,용산구,후암동,2020,7
1995,7,11170510,465,서울,용산구,후암동,2020,7
1996,14,11170510,543,서울,용산구,후암동,2020,7
1997,21,11170510,491,서울,용산구,후암동,2020,7
1998,4,11170510,606,서울,용산구,후암동,2020,7
1999,11,11170510,418,서울,용산구,후암동,2020,7
2000,18,11170510,445,서울,용산구,후암동,2020,7
2001,1,11170510,486,서울,용산구,후암동,2020,7
2003,15,11170510,685,서울,용산구,후암동,2020,7
2004,22,11170510,473,서울,용산구,후암동,2020,7
2005,5,11170510,443,서울,용산구,후암동,2020,7
2006,12,11170510,621,서울,용산구,후암동,2020,7
2007,19,11170510,555,서울,용산구,후암동,2020,7
2109,3,11170520,621,서울,용산구,용산2가동,2020,7
2110,10,11170520,539,서울,용산구,용산2가동,2020,7
2111,17,11170520,426,서울,용산구,용산2가동,2020,7
2112,5,11170520,484,서울,용산구,용산2가동,2020,7
2113,12,11170520,482,서울,용산구,용산2가동,2020,7
2114,19,11170520,586,서울,용산구,용산2가동,2020,7
2115,2,11170520,536,서울,용산구,용산2가동,2020,7
2116,9,11170520,608,서울,용산구,용산2가동,2020,7
2117,16,11170520,447,서울,용산구,용산2가동,2020,7
2118,23,11170520,511,서울,용산구,용산2가동,2020,7
2119,6,11170520,501,서울,용산구,용산2가동,2020,7
