,시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
24,19,11170685,805,서울,용산구,한남동,2018,9
27,19,11170630,557,서울,용산구,이촌1동,2018,9
377,21,11170510,506,서울,용산구,후암동,2018,9
378,11,11170510,388,서울,용산구,후암동,2018,9
379,1,11170510,483,서울,용산구,후암동,2018,9
380,19,11170510,453,서울,용산구,후암동,2018,9
381,9,11170510,466,서울,용산구,후암동,2018,9
382,22,11170510,472,서울,용산구,후암동,2018,9
383,12,11170510,452,서울,용산구,후암동,2018,9
384,2,11170510,489,서울,용산구,후암동,2018,9
385,17,11170510,456,서울,용산구,후암동,2018,9
386,7,11170510,488,서울,용산구,후암동,2018,9
387,20,11170510,464,서울,용산구,후암동,2018,9
388,10,11170510,462,서울,용산구,후암동,2018,9
389,0,11170510,486,서울,용산구,후암동,2018,9
390,18,11170510,441,서울,용산구,후암동,2018,9
391,8,11170510,510,서울,용산구,후암동,2018,9
393,5,11170510,527,서울,용산구,후암동,2018,9
394,16,11170510,491,서울,용산구,후암동,2018,9
395,6,11170510,530,서울,용산구,후암동,2018,9
404,16,11170520,563,서울,용산구,용산2가동,2018,9
405,6,11170520,574,서울,용산구,용산2가동,2018,9
406,17,11170520,579,서울,용산구,용산2가동,2018,9
407,7,11170520,555,서울,용산구,용산2가동,2018,9
408,14,11170520,549,서울,용산구,용산2가동,2018,9
409,4,11170520,577,서울,용산구,용산2가동,2018,9
410,15,11170520,567,서울,용산구,용산2가동,2018,9
411,5,11170520,561,서울,용산구,용산2가동,2018,9
412,2,11170520,534,서울,용산구,용산2가동,2018,9
413,23,11170520,548,서울,용산구,용산2가동,2018,9
414,23,11170530,737,서울,용산구,남영동,2018,9
415,13,11170530,1138,서울,용산구,남영동,2018,9
416,3,11170530,715,서울,용산구,남영동,2018,9
417,14,11170530,1176,서울,용산구,남영동,2018,9
418,4,11170530,751,서울,용산구,남영동,2018,9
419,21,11170530,906,서울,용산구,남영동,2018,9
420,11,11170530,1052,서울,용산구,남영동,2018,9
421,20,11170530,911,서울,용산구,남영동,2018,9
422,14,11170555,571,서울,용산구,청파동,2018,9
423,4,11170555,558,서울,용산구,청파동,2018,9
424,15,11170555,570,서울,용산구,청파동,2018,9
425,5,11170555,591,서울,용산구,청파동,2018,9
426,2,11170555,583,서울,용산구,청파동,2018,9
428,23,11170555,572,서울,용산구,청파동,2018,9
434,16,11170555,550,서울,용산구,청파동,2018,9
435,6,11170555,546,서울,용산구,청파동,2018,9
437,13,11170555,583,서울,용산구,청파동,2018,9
440,16,11170560,600,서울,용산구,원효로1동,2018,9
441,13,11170560,593,서울,용산구,원효로1동,2018,9
442,0,11170560,552,서울,용산구,원효로1동,2018,9
443,18,11170560,553,서울,용산구,원효로1동,2018,9
444,5,11170560,562,서울,용산구,원효로1동,2018,9
446,6,11170560,568,서울,용산구,원효로1동,2018,9
447,17,11170560,556,서울,용산구,원효로1동,2018,9
448,7,11170560,568,서울,용산구,원효로1동,2018,9
450,21,11170560,543,서울,용산구,원효로1동,2018,9
453,23,11170570,439,서울,용산구,원효로2동,2018,9
454,13,11170570,420,서울,용산구,원효로2동,2018,9
455,3,11170570,423,서울,용산구,원효로2동,2018,9
456,14,11170570,380,서울,용산구,원효로2동,2018,9
457,4,11170570,395,서울,용산구,원효로2동,2018,9
458,11,11170570,376,서울,용산구,원효로2동,2018,9
459,1,11170570,410,서울,용산구,원효로2동,2018,9
460,19,11170570,365,서울,용산구,원효로2동,2018,9
461,9,11170570,373,서울,용산구,원효로2동,2018,9
462,15,11170570,361,서울,용산구,원효로2동,2018,9
463,2,11170570,402,서울,용산구,원효로2동,2018,9
467,22,11170570,379,서울,용산구,원효로2동,2018,9
469,0,11170570,416,서울,용산구,원효로2동,2018,9
470,18,11170570,377,서울,용산구,원효로2동,2018,9
471,5,11170570,401,서울,용산구,원효로2동,2018,9
472,20,11170580,507,서울,용산구,효창동,2018,9
473,10,11170580,522,서울,용산구,효창동,2018,9
475,0,11170580,479,서울,용산구,효창동,2018,9
476,18,11170580,512,서울,용산구,효창동,2018,9
477,8,11170580,536,서울,용산구,효창동,2018,9
478,21,11170580,532,서울,용산구,효창동,2018,9
480,11,11170580,560,서울,용산구,효창동,2018,9
481,1,11170580,518,서울,용산구,효창동,2018,9
482,19,11170580,531,서울,용산구,효창동,2018,9
