,시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
12,19,11170630,451,서울,용산구,이촌1동,2018,7
13,6,11170640,444,서울,용산구,이촌2동,2018,7
384,23,11170510,459,서울,용산구,후암동,2018,7
385,13,11170510,426,서울,용산구,후암동,2018,7
386,3,11170510,445,서울,용산구,후암동,2018,7
387,17,11170510,404,서울,용산구,후암동,2018,7
388,7,11170510,436,서울,용산구,후암동,2018,7
389,12,11170510,414,서울,용산구,후암동,2018,7
390,2,11170510,440,서울,용산구,후암동,2018,7
391,16,11170510,391,서울,용산구,후암동,2018,7
392,6,11170510,435,서울,용산구,후암동,2018,7
395,22,11170510,417,서울,용산구,후암동,2018,7
399,20,11170510,410,서울,용산구,후암동,2018,7
400,10,11170510,440,서울,용산구,후암동,2018,7
401,0,11170510,454,서울,용산구,후암동,2018,7
402,14,11170510,422,서울,용산구,후암동,2018,7
403,4,11170510,469,서울,용산구,후암동,2018,7
404,18,11170510,421,서울,용산구,후암동,2018,7
405,8,11170510,542,서울,용산구,후암동,2018,7
406,9,11170510,535,서울,용산구,후암동,2018,7
407,0,11170520,568,서울,용산구,용산2가동,2018,7
408,14,11170520,598,서울,용산구,용산2가동,2018,7
409,4,11170520,591,서울,용산구,용산2가동,2018,7
410,18,11170520,630,서울,용산구,용산2가동,2018,7
411,8,11170520,612,서울,용산구,용산2가동,2018,7
412,21,11170520,623,서울,용산구,용산2가동,2018,7
413,11,11170520,627,서울,용산구,용산2가동,2018,7
415,20,11170520,624,서울,용산구,용산2가동,2018,7
416,10,11170520,623,서울,용산구,용산2가동,2018,7
422,13,11170520,626,서울,용산구,용산2가동,2018,7
423,3,11170520,591,서울,용산구,용산2가동,2018,7
424,17,11170520,620,서울,용산구,용산2가동,2018,7
425,7,11170520,481,서울,용산구,용산2가동,2018,7
426,8,11170530,777,서울,용산구,남영동,2018,7
427,22,11170530,822,서울,용산구,남영동,2018,7
428,12,11170530,1001,서울,용산구,남영동,2018,7
429,2,11170530,664,서울,용산구,남영동,2018,7
430,16,11170530,1053,서울,용산구,남영동,2018,7
431,6,11170530,677,서울,용산구,남영동,2018,7
432,11,11170530,927,서울,용산구,남영동,2018,7
433,1,11170530,622,서울,용산구,남영동,2018,7
434,15,11170530,1035,서울,용산구,남영동,2018,7
435,21,11170555,475,서울,용산구,청파동,2018,7
436,11,11170555,516,서울,용산구,청파동,2018,7
437,1,11170555,469,서울,용산구,청파동,2018,7
438,15,11170555,518,서울,용산구,청파동,2018,7
439,5,11170555,466,서울,용산구,청파동,2018,7
440,19,11170555,496,서울,용산구,청파동,2018,7
441,9,11170555,484,서울,용산구,청파동,2018,7
442,8,11170555,488,서울,용산구,청파동,2018,7
443,2,11170555,485,서울,용산구,청파동,2018,7
444,16,11170555,535,서울,용산구,청파동,2018,7
445,6,11170555,497,서울,용산구,청파동,2018,7
446,23,11170555,524,서울,용산구,청파동,2018,7
447,13,11170555,560,서울,용산구,청파동,2018,7
455,0,11170555,525,서울,용산구,청파동,2018,7
456,14,11170555,577,서울,용산구,청파동,2018,7
457,4,11170555,531,서울,용산구,청파동,2018,7
458,18,11170555,571,서울,용산구,청파동,2018,7
459,22,11170555,545,서울,용산구,청파동,2018,7
460,12,11170555,577,서울,용산구,청파동,2018,7
464,11,11170560,526,서울,용산구,원효로1동,2018,7
465,1,11170560,724,서울,용산구,원효로1동,2018,7
467,15,11170560,687,서울,용산구,원효로1동,2018,7
468,8,11170560,716,서울,용산구,원효로1동,2018,7
469,2,11170560,713,서울,용산구,원효로1동,2018,7
470,16,11170560,705,서울,용산구,원효로1동,2018,7
471,10,11170560,752,서울,용산구,원효로1동,2018,7
472,6,11170560,813,서울,용산구,원효로1동,2018,7
473,23,11170560,1042,서울,용산구,원효로1동,2018,7
474,21,11170560,1287,서울,용산구,원효로1동,2018,7
476,0,11170560,1406,서울,용산구,원효로1동,2018,7
477,14,11170560,1373,서울,용산구,원효로1동,2018,7
478,20,11170560,1461,서울,용산구,원효로1동,2018,7
482,23,11170570,1452,서울,용산구,원효로2동,2018,7
483,13,11170570,1376,서울,용산구,원효로2동,2018,7
484,3,11170570,1411,서울,용산구,원효로2동,2018,7
485,17,11170570,1420,서울,용산구,원효로2동,2018,7
487,7,11170570,1437,서울,용산구,원효로2동,2018,7
488,12,11170570,1338,서울,용산구,원효로2동,2018,7
489,2,11170570,1229,서울,용산구,원효로2동,2018,7
490,16,11170570,1046,서울,용산구,원효로2동,2018,7
