,시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
361,21,11170510,605,서울,용산구,후암동,2018,10
362,11,11170510,566,서울,용산구,후암동,2018,10
363,1,11170510,571,서울,용산구,후암동,2018,10
364,19,11170510,529,서울,용산구,후암동,2018,10
365,9,11170510,523,서울,용산구,후암동,2018,10
366,22,11170510,541,서울,용산구,후암동,2018,10
367,12,11170510,516,서울,용산구,후암동,2018,10
368,2,11170510,549,서울,용산구,후암동,2018,10
369,17,11170510,500,서울,용산구,후암동,2018,10
370,7,11170510,526,서울,용산구,후암동,2018,10
371,20,11170510,510,서울,용산구,후암동,2018,10
372,10,11170510,503,서울,용산구,후암동,2018,10
373,0,11170510,551,서울,용산구,후암동,2018,10
374,18,11170510,514,서울,용산구,후암동,2018,10
375,8,11170510,572,서울,용산구,후암동,2018,10
377,5,11170510,623,서울,용산구,후암동,2018,10
378,16,11170510,610,서울,용산구,후암동,2018,10
379,6,11170510,641,서울,용산구,후암동,2018,10
388,16,11170520,630,서울,용산구,용산2가동,2018,10
389,6,11170520,665,서울,용산구,용산2가동,2018,10
390,17,11170520,617,서울,용산구,용산2가동,2018,10
391,7,11170520,659,서울,용산구,용산2가동,2018,10
392,14,11170520,605,서울,용산구,용산2가동,2018,10
393,4,11170520,662,서울,용산구,용산2가동,2018,10
394,15,11170520,451,서울,용산구,용산2가동,2018,10
395,5,11170520,495,서울,용산구,용산2가동,2018,10
396,2,11170520,478,서울,용산구,용산2가동,2018,10
397,23,11170520,475,서울,용산구,용산2가동,2018,10
398,23,11170530,676,서울,용산구,남영동,2018,10
399,13,11170530,1411,서울,용산구,남영동,2018,10
401,3,11170530,616,서울,용산구,남영동,2018,10
402,14,11170530,1365,서울,용산구,남영동,2018,10
403,4,11170530,632,서울,용산구,남영동,2018,10
404,21,11170530,887,서울,용산구,남영동,2018,10
405,11,11170530,1397,서울,용산구,남영동,2018,10
406,20,11170530,965,서울,용산구,남영동,2018,10
407,14,11170555,584,서울,용산구,청파동,2018,10
408,4,11170555,516,서울,용산구,청파동,2018,10
409,15,11170555,569,서울,용산구,청파동,2018,10
410,5,11170555,517,서울,용산구,청파동,2018,10
411,2,11170555,517,서울,용산구,청파동,2018,10
412,23,11170555,513,서울,용산구,청파동,2018,10
418,16,11170555,544,서울,용산구,청파동,2018,10
419,6,11170555,511,서울,용산구,청파동,2018,10
421,13,11170555,586,서울,용산구,청파동,2018,10
424,16,11170560,598,서울,용산구,원효로1동,2018,10
425,13,11170560,612,서울,용산구,원효로1동,2018,10
426,0,11170560,536,서울,용산구,원효로1동,2018,10
427,18,11170560,1082,서울,용산구,원효로1동,2018,10
428,5,11170560,928,서울,용산구,원효로1동,2018,10
430,6,11170560,774,서울,용산구,원효로1동,2018,10
431,17,11170560,621,서울,용산구,원효로1동,2018,10
432,7,11170560,615,서울,용산구,원효로1동,2018,10
434,21,11170560,568,서울,용산구,원효로1동,2018,10
437,23,11170570,471,서울,용산구,원효로2동,2018,10
438,13,11170570,454,서울,용산구,원효로2동,2018,10
439,3,11170570,464,서울,용산구,원효로2동,2018,10
440,14,11170570,451,서울,용산구,원효로2동,2018,10
441,4,11170570,460,서울,용산구,원효로2동,2018,10
442,11,11170570,461,서울,용산구,원효로2동,2018,10
443,1,11170570,458,서울,용산구,원효로2동,2018,10
444,19,11170570,414,서울,용산구,원효로2동,2018,10
445,9,11170570,438,서울,용산구,원효로2동,2018,10
446,15,11170570,434,서울,용산구,원효로2동,2018,10
447,2,11170570,448,서울,용산구,원효로2동,2018,10
451,22,11170570,422,서울,용산구,원효로2동,2018,10
453,0,11170570,455,서울,용산구,원효로2동,2018,10
454,18,11170570,400,서울,용산구,원효로2동,2018,10
455,5,11170570,419,서울,용산구,원효로2동,2018,10
456,20,11170580,509,서울,용산구,효창동,2018,10
457,10,11170580,552,서울,용산구,효창동,2018,10
459,0,11170580,491,서울,용산구,효창동,2018,10
460,18,11170580,534,서울,용산구,효창동,2018,10
461,8,11170580,546,서울,용산구,효창동,2018,10
462,21,11170580,535,서울,용산구,효창동,2018,10
463,11,11170580,700,서울,용산구,효창동,2018,10
464,1,11170580,645,서울,용산구,효창동,2018,10
465,19,11170580,678,서울,용산구,효창동,2018,10
466,9,11170580,694,서울,용산구,효창동,2018,10
467,14,11170580,719,서울,용산구,효창동,2018,10
473,15,11170590,619,서울,용산구,용문동,2018,10
474,5,11170590,778,서울,용산구,용문동,2018,10
475,16,11170590,931,서울,용산구,용문동,2018,10
476,22,11170590,1297,서울,용산구,용문동,2018,10
477,12,11170590,1313,서울,용산구,용문동,2018,10
479,2,11170590,1455,서울,용산구,용문동,2018,10
480,23,11170590,1505,서울,용산구,용문동,2018,10
481,13,11170590,1404,서울,용산구,용문동,2018,10
482,3,11170590,1511,서울,용산구,용문동,2018,10
483,17,11170590,1405,서울,용산구,용문동,2018,10
488,10,11170625,2352,서울,용산구,한강로동,2018,10
489,15,11170625,2515,서울,용산구,한강로동,2018,10
490,2,11170625,1667,서울,용산구,한강로동,2018,10
491,0,11170625,1525,서울,용산구,한강로동,2018,10
492,18,11170625,2067,서울,용산구,한강로동,2018,10
493,8,11170625,1735,서울,용산구,한강로동,2018,10
494,21,11170625,1025,서울,용산구,한강로동,2018,10
495,11,11170625,1512,서울,용산구,한강로동,2018,10
496,14,11170625,1558,서울,용산구,한강로동,2018,10
500,1,11170625,768,서울,용산구,한강로동,2018,10
501,19,11170625,1298,서울,용산구,한강로동,2018,10
502,20,11170625,1111,서울,용산구,한강로동,2018,10
