,시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
58335,3,11170685,691,서울,용산구,한남동,2017,12
58373,3,11170690,604,서울,용산구,서빙고동,2017,12
58399,3,11170700,472,서울,용산구,보광동,2017,12
77143,4,11170510,446,서울,용산구,후암동,2017,12
77178,4,11170520,499,서울,용산구,용산2가동,2017,12
77202,4,11170530,926,서울,용산구,남영동,2017,12
77215,4,11170555,592,서울,용산구,청파동,2017,12
77255,4,11170560,716,서울,용산구,원효로1동,2017,12
77281,4,11170570,485,서울,용산구,원효로2동,2017,12
77312,4,11170580,511,서울,용산구,효창동,2017,12
77331,4,11170590,580,서울,용산구,용문동,2017,12
77354,4,11170625,913,서울,용산구,한강로동,2017,12
77383,4,11170630,504,서울,용산구,이촌1동,2017,12
77437,4,11170640,479,서울,용산구,이촌2동,2017,12
77457,4,11170650,1352,서울,용산구,이태원1동,2017,12
77468,4,11170660,703,서울,용산구,이태원2동,2017,12
77486,4,11170685,686,서울,용산구,한남동,2017,12
77524,4,11170690,600,서울,용산구,서빙고동,2017,12
77550,4,11170700,469,서울,용산구,보광동,2017,12
96294,5,11170510,442,서울,용산구,후암동,2017,12
96329,5,11170520,500,서울,용산구,용산2가동,2017,12
96353,5,11170530,968,서울,용산구,남영동,2017,12
96366,5,11170555,594,서울,용산구,청파동,2017,12
96406,5,11170560,716,서울,용산구,원효로1동,2017,12
96432,5,11170570,484,서울,용산구,원효로2동,2017,12
96463,5,11170580,514,서울,용산구,효창동,2017,12
96482,5,11170590,570,서울,용산구,용문동,2017,12
96505,5,11170625,946,서울,용산구,한강로동,2017,12
96534,5,11170630,518,서울,용산구,이촌1동,2017,12
96588,5,11170640,487,서울,용산구,이촌2동,2017,12
96608,5,11170650,1219,서울,용산구,이태원1동,2017,12
96619,5,11170660,702,서울,용산구,이태원2동,2017,12
96637,5,11170685,686,서울,용산구,한남동,2017,12
96675,5,11170690,625,서울,용산구,서빙고동,2017,12
96701,5,11170700,468,서울,용산구,보광동,2017,12
115445,6,11170510,438,서울,용산구,후암동,2017,12
115480,6,11170520,496,서울,용산구,용산2가동,2017,12
115504,6,11170530,1065,서울,용산구,남영동,2017,12
115517,6,11170555,597,서울,용산구,청파동,2017,12
115557,6,11170560,719,서울,용산구,원효로1동,2017,12
115583,6,11170570,478,서울,용산구,원효로2동,2017,12
115614,6,11170580,523,서울,용산구,효창동,2017,12
115633,6,11170590,557,서울,용산구,용문동,2017,12
115656,6,11170625,1047,서울,용산구,한강로동,2017,12
115685,6,11170630,537,서울,용산구,이촌1동,2017,12
115739,6,11170640,503,서울,용산구,이촌2동,2017,12
115759,6,11170650,1109,서울,용산구,이태원1동,2017,12
115770,6,11170660,707,서울,용산구,이태원2동,2017,12
115788,6,11170685,708,서울,용산구,한남동,2017,12
115826,6,11170690,677,서울,용산구,서빙고동,2017,12
115852,6,11170700,460,서울,용산구,보광동,2017,12
134597,7,11170510,428,서울,용산구,후암동,2017,12
134632,7,11170520,519,서울,용산구,용산2가동,2017,12
134656,7,11170530,1346,서울,용산구,남영동,2017,12
134669,7,11170555,611,서울,용산구,청파동,2017,12
134709,7,11170560,729,서울,용산구,원효로1동,2017,12
134735,7,11170570,471,서울,용산구,원효로2동,2017,12
134766,7,11170580,539,서울,용산구,효창동,2017,12
134785,7,11170590,511,서울,용산구,용문동,2017,12
134808,7,11170625,1276,서울,용산구,한강로동,2017,12
134837,7,11170630,545,서울,용산구,이촌1동,2017,12
134891,7,11170640,509,서울,용산구,이촌2동,2017,12
134911,7,11170650,1074,서울,용산구,이태원1동,2017,12
134922,7,11170660,678,서울,용산구,이태원2동,2017,12
134940,7,11170685,751,서울,용산구,한남동,2017,12
134978,7,11170690,733,서울,용산구,서빙고동,2017,12
135004,7,11170700,440,서울,용산구,보광동,2017,12
153750,8,11170510,412,서울,용산구,후암동,2017,12
153785,8,11170520,532,서울,용산구,용산2가동,2017,12
153809,8,11170530,1777,서울,용산구,남영동,2017,12
153822,8,11170555,635,서울,용산구,청파동,2017,12
153862,8,11170560,758,서울,용산구,원효로1동,2017,12
153888,8,11170570,471,서울,용산구,원효로2동,2017,12
153919,8,11170580,570,서울,용산구,효창동,2017,12
153938,8,11170590,460,서울,용산구,용문동,2017,12
153961,8,11170625,1516,서울,용산구,한강로동,2017,12
153990,8,11170630,555,서울,용산구,이촌1동,2017,12
154044,8,11170640,480,서울,용산구,이촌2동,2017,12
154064,8,11170650,1114,서울,용산구,이태원1동,2017,12
154075,8,11170660,648,서울,용산구,이태원2동,2017,12
154093,8,11170685,780,서울,용산구,한남동,2017,12
154131,8,11170690,796,서울,용산구,서빙고동,2017,12
154157,8,11170700,409,서울,용산구,보광동,2017,12
172902,9,11170510,394,서울,용산구,후암동,2017,12
172937,9,11170520,520,서울,용산구,용산2가동,2017,12
172961,9,11170530,1954,서울,용산구,남영동,2017,12
172974,9,11170555,641,서울,용산구,청파동,2017,12
173014,9,11170560,764,서울,용산구,원효로1동,2017,12
173040,9,11170570,467,서울,용산구,원효로2동,2017,12
173071,9,11170580,576,서울,용산구,효창동,2017,12
173090,9,11170590,440,서울,용산구,용문동,2017,12
173113,9,11170625,1744,서울,용산구,한강로동,2017,12
173142,9,11170630,548,서울,용산구,이촌1동,2017,12
173196,9,11170640,446,서울,용산구,이촌2동,2017,12
173216,9,11170650,1166,서울,용산구,이태원1동,2017,12
173227,9,11170660,625,서울,용산구,이태원2동,2017,12
173245,9,11170685,834,서울,용산구,한남동,2017,12
173283,9,11170690,834,서울,용산구,서빙고동,2017,12
173309,9,11170700,387,서울,용산구,보광동,2017,12
192055,10,11170510,382,서울,용산구,후암동,2017,12
192090,10,11170520,528,서울,용산구,용산2가동,2017,12
192114,10,11170530,2084,서울,용산구,남영동,2017,12
192127,10,11170555,662,서울,용산구,청파동,2017,12
192167,10,11170560,760,서울,용산구,원효로1동,2017,12
192193,10,11170570,463,서울,용산구,원효로2동,2017,12
192224,10,11170580,567,서울,용산구,효창동,2017,12
192243,10,11170590,414,서울,용산구,용문동,2017,12
192266,10,11170625,1900,서울,용산구,한강로동,2017,12
192295,10,11170630,537,서울,용산구,이촌1동,2017,12
192349,10,11170640,420,서울,용산구,이촌2동,2017,12
192369,10,11170650,1225,서울,용산구,이태원1동,2017,12
192380,10,11170660,626,서울,용산구,이태원2동,2017,12
192398,10,11170685,853,서울,용산구,한남동,2017,12
192436,10,11170690,880,서울,용산구,서빙고동,2017,12
192462,10,11170700,371,서울,용산구,보광동,2017,12
211208,11,11170510,379,서울,용산구,후암동,2017,12
211243,11,11170520,532,서울,용산구,용산2가동,2017,12
211267,11,11170530,2253,서울,용산구,남영동,2017,12
211280,11,11170555,685,서울,용산구,청파동,2017,12
211320,11,11170560,744,서울,용산구,원효로1동,2017,12
211346,11,11170570,456,서울,용산구,원효로2동,2017,12
211377,11,11170580,567,서울,용산구,효창동,2017,12
211396,11,11170590,402,서울,용산구,용문동,2017,12
211419,11,11170625,2080,서울,용산구,한강로동,2017,12
211448,11,11170630,529,서울,용산구,이촌1동,2017,12
211502,11,11170640,402,서울,용산구,이촌2동,2017,12
211522,11,11170650,1314,서울,용산구,이태원1동,2017,12
211533,11,11170660,634,서울,용산구,이태원2동,2017,12
211551,11,11170685,871,서울,용산구,한남동,2017,12
211589,11,11170690,879,서울,용산구,서빙고동,2017,12
211615,11,11170700,358,서울,용산구,보광동,2017,12
230360,12,11170510,374,서울,용산구,후암동,2017,12
230395,12,11170520,540,서울,용산구,용산2가동,2017,12
230419,12,11170530,2313,서울,용산구,남영동,2017,12
230432,12,11170555,693,서울,용산구,청파동,2017,12
230472,12,11170560,738,서울,용산구,원효로1동,2017,12
230498,12,11170570,453,서울,용산구,원효로2동,2017,12
230529,12,11170580,570,서울,용산구,효창동,2017,12
230548,12,11170590,384,서울,용산구,용문동,2017,12
230571,12,11170625,2218,서울,용산구,한강로동,2017,12
230600,12,11170630,501,서울,용산구,이촌1동,2017,12
230654,12,11170640,403,서울,용산구,이촌2동,2017,12
230674,12,11170650,1386,서울,용산구,이태원1동,2017,12
230685,12,11170660,625,서울,용산구,이태원2동,2017,12
230703,12,11170685,893,서울,용산구,한남동,2017,12
230741,12,11170690,879,서울,용산구,서빙고동,2017,12
230767,12,11170700,348,서울,용산구,보광동,2017,12
249513,13,11170510,356,서울,용산구,후암동,2017,12
249548,13,11170520,551,서울,용산구,용산2가동,2017,12
249572,13,11170530,2336,서울,용산구,남영동,2017,12
249585,13,11170555,679,서울,용산구,청파동,2017,12
249625,13,11170560,731,서울,용산구,원효로1동,2017,12
249651,13,11170570,447,서울,용산구,원효로2동,2017,12
249682,13,11170580,564,서울,용산구,효창동,2017,12
249701,13,11170590,373,서울,용산구,용문동,2017,12
249724,13,11170625,2297,서울,용산구,한강로동,2017,12
249753,13,11170630,493,서울,용산구,이촌1동,2017,12
249807,13,11170640,376,서울,용산구,이촌2동,2017,12
249827,13,11170650,1462,서울,용산구,이태원1동,2017,12
249838,13,11170660,619,서울,용산구,이태원2동,2017,12
249856,13,11170685,916,서울,용산구,한남동,2017,12
249894,13,11170690,887,서울,용산구,서빙고동,2017,12
249920,13,11170700,335,서울,용산구,보광동,2017,12
268666,14,11170510,350,서울,용산구,후암동,2017,12
268701,14,11170520,546,서울,용산구,용산2가동,2017,12
268725,14,11170530,2299,서울,용산구,남영동,2017,12
268738,14,11170555,671,서울,용산구,청파동,2017,12
268778,14,11170560,716,서울,용산구,원효로1동,2017,12
268804,14,11170570,450,서울,용산구,원효로2동,2017,12
268835,14,11170580,557,서울,용산구,효창동,2017,12
268854,14,11170590,373,서울,용산구,용문동,2017,12
268877,14,11170625,2328,서울,용산구,한강로동,2017,12
268906,14,11170630,491,서울,용산구,이촌1동,2017,12
268960,14,11170640,400,서울,용산구,이촌2동,2017,12
268980,14,11170650,1472,서울,용산구,이태원1동,2017,12
268991,14,11170660,616,서울,용산구,이태원2동,2017,12
269009,14,11170685,952,서울,용산구,한남동,2017,12
269047,14,11170690,897,서울,용산구,서빙고동,2017,12
269073,14,11170700,325,서울,용산구,보광동,2017,12
287818,15,11170510,355,서울,용산구,후암동,2017,12
287853,15,11170520,546,서울,용산구,용산2가동,2017,12
287877,15,11170530,2303,서울,용산구,남영동,2017,12
287890,15,11170555,656,서울,용산구,청파동,2017,12
287930,15,11170560,707,서울,용산구,원효로1동,2017,12
287956,15,11170570,457,서울,용산구,원효로2동,2017,12
287987,15,11170580,540,서울,용산구,효창동,2017,12
288006,15,11170590,379,서울,용산구,용문동,2017,12
288029,15,11170625,2353,서울,용산구,한강로동,2017,12
288058,15,11170630,490,서울,용산구,이촌1동,2017,12
288112,15,11170640,419,서울,용산구,이촌2동,2017,12
288132,15,11170650,1513,서울,용산구,이태원1동,2017,12
288143,15,11170660,639,서울,용산구,이태원2동,2017,12
288161,15,11170685,969,서울,용산구,한남동,2017,12
288199,15,11170690,883,서울,용산구,서빙고동,2017,12
288225,15,11170700,330,서울,용산구,보광동,2017,12
306971,16,11170510,355,서울,용산구,후암동,2017,12
307006,16,11170520,522,서울,용산구,용산2가동,2017,12
307030,16,11170530,2283,서울,용산구,남영동,2017,12
307043,16,11170555,642,서울,용산구,청파동,2017,12
307083,16,11170560,699,서울,용산구,원효로1동,2017,12
307109,16,11170570,446,서울,용산구,원효로2동,2017,12
307140,16,11170580,552,서울,용산구,효창동,2017,12
307159,16,11170590,393,서울,용산구,용문동,2017,12
307182,16,11170625,2326,서울,용산구,한강로동,2017,12
307211,16,11170630,494,서울,용산구,이촌1동,2017,12
307265,16,11170640,420,서울,용산구,이촌2동,2017,12
307285,16,11170650,1569,서울,용산구,이태원1동,2017,12
307296,16,11170660,646,서울,용산구,이태원2동,2017,12
307314,16,11170685,970,서울,용산구,한남동,2017,12
307352,16,11170690,853,서울,용산구,서빙고동,2017,12
307378,16,11170700,336,서울,용산구,보광동,2017,12
326123,17,11170510,356,서울,용산구,후암동,2017,12
326158,17,11170520,537,서울,용산구,용산2가동,2017,12
326182,17,11170530,2224,서울,용산구,남영동,2017,12
326195,17,11170555,619,서울,용산구,청파동,2017,12
326235,17,11170560,691,서울,용산구,원효로1동,2017,12
326261,17,11170570,430,서울,용산구,원효로2동,2017,12
326292,17,11170580,544,서울,용산구,효창동,2017,12
326311,17,11170590,399,서울,용산구,용문동,2017,12
326334,17,11170625,2283,서울,용산구,한강로동,2017,12
326363,17,11170630,506,서울,용산구,이촌1동,2017,12
326417,17,11170640,459,서울,용산구,이촌2동,2017,12
326437,17,11170650,1668,서울,용산구,이태원1동,2017,12
326448,17,11170660,653,서울,용산구,이태원2동,2017,12
326466,17,11170685,967,서울,용산구,한남동,2017,12
326504,17,11170690,833,서울,용산구,서빙고동,2017,12
326530,17,11170700,333,서울,용산구,보광동,2017,12
345276,18,11170510,354,서울,용산구,후암동,2017,12
345311,18,11170520,550,서울,용산구,용산2가동,2017,12
345335,18,11170530,2155,서울,용산구,남영동,2017,12
345348,18,11170555,613,서울,용산구,청파동,2017,12
345388,18,11170560,669,서울,용산구,원효로1동,2017,12
345414,18,11170570,407,서울,용산구,원효로2동,2017,12
345445,18,11170580,554,서울,용산구,효창동,2017,12
345464,18,11170590,403,서울,용산구,용문동,2017,12
345487,18,11170625,2130,서울,용산구,한강로동,2017,12
345516,18,11170630,540,서울,용산구,이촌1동,2017,12
345570,18,11170640,447,서울,용산구,이촌2동,2017,12
345590,18,11170650,1846,서울,용산구,이태원1동,2017,12
345601,18,11170660,683,서울,용산구,이태원2동,2017,12
345619,18,11170685,981,서울,용산구,한남동,2017,12
345657,18,11170690,828,서울,용산구,서빙고동,2017,12
345683,18,11170700,343,서울,용산구,보광동,2017,12
364428,19,11170510,366,서울,용산구,후암동,2017,12
364463,19,11170520,566,서울,용산구,용산2가동,2017,12
364487,19,11170530,1895,서울,용산구,남영동,2017,12
364500,19,11170555,613,서울,용산구,청파동,2017,12
364540,19,11170560,637,서울,용산구,원효로1동,2017,12
364566,19,11170570,395,서울,용산구,원효로2동,2017,12
364597,19,11170580,561,서울,용산구,효창동,2017,12
364616,19,11170590,423,서울,용산구,용문동,2017,12
364639,19,11170625,1975,서울,용산구,한강로동,2017,12
364668,19,11170630,525,서울,용산구,이촌1동,2017,12
364722,19,11170640,456,서울,용산구,이촌2동,2017,12
364742,19,11170650,2085,서울,용산구,이태원1동,2017,12
364753,19,11170660,714,서울,용산구,이태원2동,2017,12
364771,19,11170685,997,서울,용산구,한남동,2017,12
364809,19,11170690,798,서울,용산구,서빙고동,2017,12
364835,19,11170700,351,서울,용산구,보광동,2017,12
383580,20,11170510,373,서울,용산구,후암동,2017,12
383615,20,11170520,560,서울,용산구,용산2가동,2017,12
383639,20,11170530,1755,서울,용산구,남영동,2017,12
383652,20,11170555,599,서울,용산구,청파동,2017,12
383692,20,11170560,635,서울,용산구,원효로1동,2017,12
383718,20,11170570,390,서울,용산구,원효로2동,2017,12
383749,20,11170580,572,서울,용산구,효창동,2017,12
383768,20,11170590,436,서울,용산구,용문동,2017,12
383791,20,11170625,1787,서울,용산구,한강로동,2017,12
383820,20,11170630,515,서울,용산구,이촌1동,2017,12
383874,20,11170640,458,서울,용산구,이촌2동,2017,12
383894,20,11170650,2237,서울,용산구,이태원1동,2017,12
383905,20,11170660,734,서울,용산구,이태원2동,2017,12
383923,20,11170685,968,서울,용산구,한남동,2017,12
383961,20,11170690,745,서울,용산구,서빙고동,2017,12
383987,20,11170700,358,서울,용산구,보광동,2017,12
402733,21,11170510,383,서울,용산구,후암동,2017,12
402768,21,11170520,562,서울,용산구,용산2가동,2017,12
402792,21,11170530,1632,서울,용산구,남영동,2017,12
402805,21,11170555,591,서울,용산구,청파동,2017,12
402845,21,11170560,634,서울,용산구,원효로1동,2017,12
402871,21,11170570,395,서울,용산구,원효로2동,2017,12
402902,21,11170580,564,서울,용산구,효창동,2017,12
402921,21,11170590,455,서울,용산구,용문동,2017,12
402944,21,11170625,1581,서울,용산구,한강로동,2017,12
402973,21,11170630,534,서울,용산구,이촌1동,2017,12
403027,21,11170640,480,서울,용산구,이촌2동,2017,12
403047,21,11170650,2373,서울,용산구,이태원1동,2017,12
403058,21,11170660,755,서울,용산구,이태원2동,2017,12
403076,21,11170685,942,서울,용산구,한남동,2017,12
403114,21,11170690,729,서울,용산구,서빙고동,2017,12
403140,21,11170700,375,서울,용산구,보광동,2017,12
421886,22,11170510,390,서울,용산구,후암동,2017,12
421921,22,11170520,552,서울,용산구,용산2가동,2017,12
421945,22,11170530,1543,서울,용산구,남영동,2017,12
421958,22,11170555,599,서울,용산구,청파동,2017,12
421998,22,11170560,651,서울,용산구,원효로1동,2017,12
422024,22,11170570,406,서울,용산구,원효로2동,2017,12
422055,22,11170580,577,서울,용산구,효창동,2017,12
422074,22,11170590,478,서울,용산구,용문동,2017,12
422097,22,11170625,1416,서울,용산구,한강로동,2017,12
422126,22,11170630,538,서울,용산구,이촌1동,2017,12
422180,22,11170640,495,서울,용산구,이촌2동,2017,12
422200,22,11170650,2480,서울,용산구,이태원1동,2017,12
422211,22,11170660,753,서울,용산구,이태원2동,2017,12
422229,22,11170685,902,서울,용산구,한남동,2017,12
422267,22,11170690,725,서울,용산구,서빙고동,2017,12
422293,22,11170700,388,서울,용산구,보광동,2017,12
441038,23,11170510,422,서울,용산구,후암동,2017,12
441073,23,11170520,513,서울,용산구,용산2가동,2017,12
441097,23,11170530,1209,서울,용산구,남영동,2017,12
441110,23,11170555,605,서울,용산구,청파동,2017,12
441150,23,11170560,703,서울,용산구,원효로1동,2017,12
441176,23,11170570,461,서울,용산구,원효로2동,2017,12
441207,23,11170580,492,서울,용산구,효창동,2017,12
441226,23,11170590,540,서울,용산구,용문동,2017,12
441249,23,11170625,1049,서울,용산구,한강로동,2017,12
441278,23,11170630,519,서울,용산구,이촌1동,2017,12
441332,23,11170640,461,서울,용산구,이촌2동,2017,12
441352,23,11170650,2472,서울,용산구,이태원1동,2017,12
441363,23,11170660,785,서울,용산구,이태원2동,2017,12
441381,23,11170685,795,서울,용산구,한남동,2017,12
441419,23,11170690,640,서울,용산구,서빙고동,2017,12
441445,23,11170700,486,서울,용산구,보광동,2017,12
