,시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
96445,5,11170590,564,서울,용산구,용문동,2017,1
96468,5,11170625,908,서울,용산구,한강로동,2017,1
96497,5,11170630,502,서울,용산구,이촌1동,2017,1
96551,5,11170640,538,서울,용산구,이촌2동,2017,1
96571,5,11170650,1327,서울,용산구,이태원1동,2017,1
96582,5,11170660,673,서울,용산구,이태원2동,2017,1
96600,5,11170685,648,서울,용산구,한남동,2017,1
96638,5,11170690,652,서울,용산구,서빙고동,2017,1
96664,5,11170700,431,서울,용산구,보광동,2017,1
115399,6,11170510,492,서울,용산구,후암동,2017,1
115434,6,11170520,472,서울,용산구,용산2가동,2017,1
115458,6,11170530,992,서울,용산구,남영동,2017,1
115471,6,11170555,614,서울,용산구,청파동,2017,1
115511,6,11170560,516,서울,용산구,원효로1동,2017,1
115537,6,11170570,496,서울,용산구,원효로2동,2017,1
115568,6,11170580,556,서울,용산구,효창동,2017,1
115587,6,11170590,552,서울,용산구,용문동,2017,1
115610,6,11170625,1012,서울,용산구,한강로동,2017,1
115639,6,11170630,525,서울,용산구,이촌1동,2017,1
115693,6,11170640,552,서울,용산구,이촌2동,2017,1
115713,6,11170650,1177,서울,용산구,이태원1동,2017,1
115724,6,11170660,697,서울,용산구,이태원2동,2017,1
115742,6,11170685,667,서울,용산구,한남동,2017,1
115780,6,11170690,706,서울,용산구,서빙고동,2017,1
115806,6,11170700,421,서울,용산구,보광동,2017,1
134538,7,11170510,469,서울,용산구,후암동,2017,1
134573,7,11170520,502,서울,용산구,용산2가동,2017,1
134597,7,11170530,1287,서울,용산구,남영동,2017,1
134610,7,11170555,646,서울,용산구,청파동,2017,1
134650,7,11170560,508,서울,용산구,원효로1동,2017,1
134676,7,11170570,495,서울,용산구,원효로2동,2017,1
134707,7,11170580,571,서울,용산구,효창동,2017,1
134726,7,11170590,515,서울,용산구,용문동,2017,1
134749,7,11170625,1193,서울,용산구,한강로동,2017,1
134778,7,11170630,555,서울,용산구,이촌1동,2017,1
134832,7,11170640,570,서울,용산구,이촌2동,2017,1
134852,7,11170650,1161,서울,용산구,이태원1동,2017,1
134863,7,11170660,703,서울,용산구,이태원2동,2017,1
134881,7,11170685,709,서울,용산구,한남동,2017,1
134919,7,11170690,799,서울,용산구,서빙고동,2017,1
134945,7,11170700,403,서울,용산구,보광동,2017,1
153679,8,11170510,464,서울,용산구,후암동,2017,1
153714,8,11170520,478,서울,용산구,용산2가동,2017,1
153738,8,11170530,1676,서울,용산구,남영동,2017,1
153751,8,11170555,673,서울,용산구,청파동,2017,1
153791,8,11170560,542,서울,용산구,원효로1동,2017,1
153817,8,11170570,490,서울,용산구,원효로2동,2017,1
153848,8,11170580,592,서울,용산구,효창동,2017,1
153867,8,11170590,484,서울,용산구,용문동,2017,1
153890,8,11170625,1385,서울,용산구,한강로동,2017,1
153919,8,11170630,549,서울,용산구,이촌1동,2017,1
153973,8,11170640,528,서울,용산구,이촌2동,2017,1
153993,8,11170650,1168,서울,용산구,이태원1동,2017,1
154004,8,11170660,658,서울,용산구,이태원2동,2017,1
154022,8,11170685,746,서울,용산구,한남동,2017,1
154060,8,11170690,856,서울,용산구,서빙고동,2017,1
154086,8,11170700,371,서울,용산구,보광동,2017,1
172824,9,11170510,437,서울,용산구,후암동,2017,1
172859,9,11170520,468,서울,용산구,용산2가동,2017,1
172883,9,11170530,1844,서울,용산구,남영동,2017,1
172896,9,11170555,696,서울,용산구,청파동,2017,1
172936,9,11170560,564,서울,용산구,원효로1동,2017,1
172962,9,11170570,478,서울,용산구,원효로2동,2017,1
172993,9,11170580,588,서울,용산구,효창동,2017,1
173012,9,11170590,467,서울,용산구,용문동,2017,1
173035,9,11170625,1574,서울,용산구,한강로동,2017,1
173064,9,11170630,547,서울,용산구,이촌1동,2017,1
173118,9,11170640,503,서울,용산구,이촌2동,2017,1
173138,9,11170650,1200,서울,용산구,이태원1동,2017,1
173149,9,11170660,625,서울,용산구,이태원2동,2017,1
173167,9,11170685,786,서울,용산구,한남동,2017,1
173205,9,11170690,889,서울,용산구,서빙고동,2017,1
173231,9,11170700,356,서울,용산구,보광동,2017,1
191972,10,11170510,428,서울,용산구,후암동,2017,1
192007,10,11170520,477,서울,용산구,용산2가동,2017,1
192031,10,11170530,2012,서울,용산구,남영동,2017,1
192044,10,11170555,734,서울,용산구,청파동,2017,1
192084,10,11170560,572,서울,용산구,원효로1동,2017,1
192110,10,11170570,482,서울,용산구,원효로2동,2017,1
192141,10,11170580,581,서울,용산구,효창동,2017,1
192160,10,11170590,445,서울,용산구,용문동,2017,1
192183,10,11170625,1691,서울,용산구,한강로동,2017,1
192212,10,11170630,533,서울,용산구,이촌1동,2017,1
192266,10,11170640,489,서울,용산구,이촌2동,2017,1
192286,10,11170650,1238,서울,용산구,이태원1동,2017,1
192297,10,11170660,615,서울,용산구,이태원2동,2017,1
192315,10,11170685,791,서울,용산구,한남동,2017,1
192353,10,11170690,909,서울,용산구,서빙고동,2017,1
192379,10,11170700,344,서울,용산구,보광동,2017,1
211116,11,11170510,423,서울,용산구,후암동,2017,1
211151,11,11170520,488,서울,용산구,용산2가동,2017,1
211175,11,11170530,2180,서울,용산구,남영동,2017,1
211188,11,11170555,762,서울,용산구,청파동,2017,1
211228,11,11170560,584,서울,용산구,원효로1동,2017,1
211254,11,11170570,466,서울,용산구,원효로2동,2017,1
211285,11,11170580,576,서울,용산구,효창동,2017,1
211304,11,11170590,432,서울,용산구,용문동,2017,1
211327,11,11170625,1844,서울,용산구,한강로동,2017,1
211356,11,11170630,535,서울,용산구,이촌1동,2017,1
211410,11,11170640,485,서울,용산구,이촌2동,2017,1
211430,11,11170650,1287,서울,용산구,이태원1동,2017,1
211441,11,11170660,601,서울,용산구,이태원2동,2017,1
211459,11,11170685,801,서울,용산구,한남동,2017,1
211497,11,11170690,928,서울,용산구,서빙고동,2017,1
211523,11,11170700,333,서울,용산구,보광동,2017,1
230260,12,11170510,413,서울,용산구,후암동,2017,1
230295,12,11170520,492,서울,용산구,용산2가동,2017,1
230319,12,11170530,2248,서울,용산구,남영동,2017,1
230332,12,11170555,748,서울,용산구,청파동,2017,1
230372,12,11170560,567,서울,용산구,원효로1동,2017,1
230378,12,11170570,476,서울,용산구,원효로2동,2017,1
230405,12,11170580,578,서울,용산구,효창동,2017,1
230424,12,11170590,427,서울,용산구,용문동,2017,1
230447,12,11170625,1945,서울,용산구,한강로동,2017,1
230476,12,11170630,514,서울,용산구,이촌1동,2017,1
230530,12,11170640,448,서울,용산구,이촌2동,2017,1
230550,12,11170650,1361,서울,용산구,이태원1동,2017,1
230561,12,11170660,604,서울,용산구,이태원2동,2017,1
230579,12,11170685,832,서울,용산구,한남동,2017,1
230617,12,11170690,930,서울,용산구,서빙고동,2017,1
230667,12,11170700,327,서울,용산구,보광동,2017,1
249380,13,11170510,397,서울,용산구,후암동,2017,1
249415,13,11170520,492,서울,용산구,용산2가동,2017,1
249439,13,11170530,2198,서울,용산구,남영동,2017,1
249452,13,11170555,741,서울,용산구,청파동,2017,1
249492,13,11170560,573,서울,용산구,원효로1동,2017,1
249518,13,11170570,473,서울,용산구,원효로2동,2017,1
249573,13,11170580,573,서울,용산구,효창동,2017,1
249592,13,11170590,404,서울,용산구,용문동,2017,1
249615,13,11170625,2023,서울,용산구,한강로동,2017,1
249644,13,11170630,498,서울,용산구,이촌1동,2017,1
249698,13,11170640,442,서울,용산구,이촌2동,2017,1
249718,13,11170650,1446,서울,용산구,이태원1동,2017,1
249729,13,11170660,598,서울,용산구,이태원2동,2017,1
249747,13,11170685,872,서울,용산구,한남동,2017,1
249785,13,11170690,959,서울,용산구,서빙고동,2017,1
249811,13,11170700,313,서울,용산구,보광동,2017,1
268548,14,11170510,392,서울,용산구,후암동,2017,1
268583,14,11170520,490,서울,용산구,용산2가동,2017,1
268607,14,11170530,2224,서울,용산구,남영동,2017,1
268620,14,11170555,734,서울,용산구,청파동,2017,1
268660,14,11170560,571,서울,용산구,원효로1동,2017,1
268686,14,11170570,462,서울,용산구,원효로2동,2017,1
268717,14,11170580,565,서울,용산구,효창동,2017,1
268736,14,11170590,411,서울,용산구,용문동,2017,1
268759,14,11170625,2064,서울,용산구,한강로동,2017,1
268788,14,11170630,494,서울,용산구,이촌1동,2017,1
268842,14,11170640,441,서울,용산구,이촌2동,2017,1
268862,14,11170650,1512,서울,용산구,이태원1동,2017,1
268873,14,11170660,593,서울,용산구,이태원2동,2017,1
268891,14,11170685,893,서울,용산구,한남동,2017,1
268929,14,11170690,981,서울,용산구,서빙고동,2017,1
268955,14,11170700,308,서울,용산구,보광동,2017,1
287697,15,11170510,386,서울,용산구,후암동,2017,1
287732,15,11170520,489,서울,용산구,용산2가동,2017,1
287756,15,11170530,2240,서울,용산구,남영동,2017,1
287769,15,11170555,740,서울,용산구,청파동,2017,1
287809,15,11170560,565,서울,용산구,원효로1동,2017,1
287835,15,11170570,468,서울,용산구,원효로2동,2017,1
287866,15,11170580,569,서울,용산구,효창동,2017,1
287885,15,11170590,418,서울,용산구,용문동,2017,1
287908,15,11170625,2140,서울,용산구,한강로동,2017,1
287937,15,11170630,502,서울,용산구,이촌1동,2017,1
287991,15,11170640,466,서울,용산구,이촌2동,2017,1
288011,15,11170650,1513,서울,용산구,이태원1동,2017,1
288022,15,11170660,591,서울,용산구,이태원2동,2017,1
288040,15,11170685,883,서울,용산구,한남동,2017,1
288078,15,11170690,921,서울,용산구,서빙고동,2017,1
288104,15,11170700,305,서울,용산구,보광동,2017,1
306837,16,11170510,385,서울,용산구,후암동,2017,1
306872,16,11170520,492,서울,용산구,용산2가동,2017,1
306896,16,11170530,2232,서울,용산구,남영동,2017,1
306909,16,11170555,727,서울,용산구,청파동,2017,1
306949,16,11170560,559,서울,용산구,원효로1동,2017,1
306975,16,11170570,455,서울,용산구,원효로2동,2017,1
307006,16,11170580,565,서울,용산구,효창동,2017,1
307025,16,11170590,419,서울,용산구,용문동,2017,1
307048,16,11170625,2046,서울,용산구,한강로동,2017,1
307077,16,11170630,504,서울,용산구,이촌1동,2017,1
307131,16,11170640,443,서울,용산구,이촌2동,2017,1
307151,16,11170650,1545,서울,용산구,이태원1동,2017,1
307162,16,11170660,600,서울,용산구,이태원2동,2017,1
307180,16,11170685,879,서울,용산구,한남동,2017,1
307218,16,11170690,902,서울,용산구,서빙고동,2017,1
307244,16,11170700,306,서울,용산구,보광동,2017,1
325987,17,11170510,393,서울,용산구,후암동,2017,1
326022,17,11170520,493,서울,용산구,용산2가동,2017,1
326046,17,11170530,2145,서울,용산구,남영동,2017,1
326059,17,11170555,716,서울,용산구,청파동,2017,1
326099,17,11170560,557,서울,용산구,원효로1동,2017,1
326125,17,11170570,445,서울,용산구,원효로2동,2017,1
326156,17,11170580,556,서울,용산구,효창동,2017,1
326175,17,11170590,427,서울,용산구,용문동,2017,1
326198,17,11170625,1997,서울,용산구,한강로동,2017,1
326227,17,11170630,489,서울,용산구,이촌1동,2017,1
326281,17,11170640,448,서울,용산구,이촌2동,2017,1
326301,17,11170650,1583,서울,용산구,이태원1동,2017,1
326312,17,11170660,584,서울,용산구,이태원2동,2017,1
326330,17,11170685,843,서울,용산구,한남동,2017,1
326368,17,11170690,871,서울,용산구,서빙고동,2017,1
326394,17,11170700,307,서울,용산구,보광동,2017,1
345139,18,11170510,391,서울,용산구,후암동,2017,1
345174,18,11170520,494,서울,용산구,용산2가동,2017,1
345198,18,11170530,2087,서울,용산구,남영동,2017,1
345211,18,11170555,690,서울,용산구,청파동,2017,1
345251,18,11170560,527,서울,용산구,원효로1동,2017,1
345277,18,11170570,433,서울,용산구,원효로2동,2017,1
345308,18,11170580,572,서울,용산구,효창동,2017,1
345327,18,11170590,441,서울,용산구,용문동,2017,1
345350,18,11170625,1849,서울,용산구,한강로동,2017,1
345379,18,11170630,503,서울,용산구,이촌1동,2017,1
345433,18,11170640,439,서울,용산구,이촌2동,2017,1
345453,18,11170650,1613,서울,용산구,이태원1동,2017,1
345464,18,11170660,587,서울,용산구,이태원2동,2017,1
345482,18,11170685,822,서울,용산구,한남동,2017,1
345520,18,11170690,872,서울,용산구,서빙고동,2017,1
345546,18,11170700,311,서울,용산구,보광동,2017,1
364284,19,11170510,406,서울,용산구,후암동,2017,1
364319,19,11170520,493,서울,용산구,용산2가동,2017,1
364343,19,11170530,1825,서울,용산구,남영동,2017,1
364356,19,11170555,690,서울,용산구,청파동,2017,1
364396,19,11170560,514,서울,용산구,원효로1동,2017,1
364422,19,11170570,423,서울,용산구,원효로2동,2017,1
364453,19,11170580,576,서울,용산구,효창동,2017,1
364472,19,11170590,468,서울,용산구,용문동,2017,1
364495,19,11170625,1659,서울,용산구,한강로동,2017,1
364524,19,11170630,498,서울,용산구,이촌1동,2017,1
364578,19,11170640,455,서울,용산구,이촌2동,2017,1
364598,19,11170650,1614,서울,용산구,이태원1동,2017,1
364609,19,11170660,600,서울,용산구,이태원2동,2017,1
364627,19,11170685,786,서울,용산구,한남동,2017,1
364665,19,11170690,827,서울,용산구,서빙고동,2017,1
364691,19,11170700,318,서울,용산구,보광동,2017,1
383426,20,11170510,418,서울,용산구,후암동,2017,1
383461,20,11170520,498,서울,용산구,용산2가동,2017,1
383485,20,11170530,1661,서울,용산구,남영동,2017,1
383498,20,11170555,686,서울,용산구,청파동,2017,1
383538,20,11170560,512,서울,용산구,원효로1동,2017,1
383564,20,11170570,425,서울,용산구,원효로2동,2017,1
383595,20,11170580,578,서울,용산구,효창동,2017,1
383614,20,11170590,483,서울,용산구,용문동,2017,1
383637,20,11170625,1485,서울,용산구,한강로동,2017,1
383666,20,11170630,516,서울,용산구,이촌1동,2017,1
383720,20,11170640,493,서울,용산구,이촌2동,2017,1
383740,20,11170650,1550,서울,용산구,이태원1동,2017,1
383751,20,11170660,600,서울,용산구,이태원2동,2017,1
383769,20,11170685,763,서울,용산구,한남동,2017,1
383807,20,11170690,800,서울,용산구,서빙고동,2017,1
383833,20,11170700,327,서울,용산구,보광동,2017,1
402575,21,11170510,432,서울,용산구,후암동,2017,1
402610,21,11170520,495,서울,용산구,용산2가동,2017,1
402634,21,11170530,1549,서울,용산구,남영동,2017,1
402647,21,11170555,662,서울,용산구,청파동,2017,1
402687,21,11170560,520,서울,용산구,원효로1동,2017,1
402713,21,11170570,434,서울,용산구,원효로2동,2017,1
402744,21,11170580,594,서울,용산구,효창동,2017,1
402763,21,11170590,503,서울,용산구,용문동,2017,1
402786,21,11170625,1329,서울,용산구,한강로동,2017,1
402815,21,11170630,524,서울,용산구,이촌1동,2017,1
402869,21,11170640,502,서울,용산구,이촌2동,2017,1
402889,21,11170650,1481,서울,용산구,이태원1동,2017,1
402900,21,11170660,600,서울,용산구,이태원2동,2017,1
402918,21,11170685,726,서울,용산구,한남동,2017,1
402956,21,11170690,771,서울,용산구,서빙고동,2017,1
402982,21,11170700,342,서울,용산구,보광동,2017,1
421715,22,11170510,451,서울,용산구,후암동,2017,1
421750,22,11170520,492,서울,용산구,용산2가동,2017,1
421774,22,11170530,1367,서울,용산구,남영동,2017,1
421787,22,11170555,645,서울,용산구,청파동,2017,1
421827,22,11170560,527,서울,용산구,원효로1동,2017,1
421853,22,11170570,439,서울,용산구,원효로2동,2017,1
421884,22,11170580,595,서울,용산구,효창동,2017,1
421903,22,11170590,540,서울,용산구,용문동,2017,1
421926,22,11170625,1197,서울,용산구,한강로동,2017,1
421955,22,11170630,522,서울,용산구,이촌1동,2017,1
422009,22,11170640,521,서울,용산구,이촌2동,2017,1
422029,22,11170650,1381,서울,용산구,이태원1동,2017,1
422040,22,11170660,609,서울,용산구,이태원2동,2017,1
422058,22,11170685,685,서울,용산구,한남동,2017,1
422096,22,11170690,739,서울,용산구,서빙고동,2017,1
422122,22,11170700,356,서울,용산구,보광동,2017,1
440855,23,11170510,481,서울,용산구,후암동,2017,1
440890,23,11170520,478,서울,용산구,용산2가동,2017,1
440914,23,11170530,939,서울,용산구,남영동,2017,1
440927,23,11170555,626,서울,용산구,청파동,2017,1
440967,23,11170560,555,서울,용산구,원효로1동,2017,1
440993,23,11170570,526,서울,용산구,원효로2동,2017,1
441024,23,11170580,552,서울,용산구,효창동,2017,1
441043,23,11170590,569,서울,용산구,용문동,2017,1
441066,23,11170625,926,서울,용산구,한강로동,2017,1
441095,23,11170630,510,서울,용산구,이촌1동,2017,1
441149,23,11170640,553,서울,용산구,이촌2동,2017,1
441169,23,11170650,1016,서울,용산구,이태원1동,2017,1
441180,23,11170660,648,서울,용산구,이태원2동,2017,1
441198,23,11170685,630,서울,용산구,한남동,2017,1
441236,23,11170690,601,서울,용산구,서빙고동,2017,1
441262,23,11170700,440,서울,용산구,보광동,2017,1
