,시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
58324,3,11170660,665,서울,용산구,이태원2동,2017,3
58342,3,11170685,664,서울,용산구,한남동,2017,3
58380,3,11170690,600,서울,용산구,서빙고동,2017,3
58406,3,11170700,378,서울,용산구,보광동,2017,3
77152,4,11170510,500,서울,용산구,후암동,2017,3
77187,4,11170520,418,서울,용산구,용산2가동,2017,3
77211,4,11170530,975,서울,용산구,남영동,2017,3
77224,4,11170555,624,서울,용산구,청파동,2017,3
77264,4,11170560,609,서울,용산구,원효로1동,2017,3
77290,4,11170570,508,서울,용산구,원효로2동,2017,3
77321,4,11170580,528,서울,용산구,효창동,2017,3
77340,4,11170590,573,서울,용산구,용문동,2017,3
77363,4,11170625,924,서울,용산구,한강로동,2017,3
77392,4,11170630,494,서울,용산구,이촌1동,2017,3
77446,4,11170640,521,서울,용산구,이촌2동,2017,3
77466,4,11170650,1193,서울,용산구,이태원1동,2017,3
77477,4,11170660,663,서울,용산구,이태원2동,2017,3
77495,4,11170685,657,서울,용산구,한남동,2017,3
77533,4,11170690,602,서울,용산구,서빙고동,2017,3
77559,4,11170700,381,서울,용산구,보광동,2017,3
96305,5,11170510,494,서울,용산구,후암동,2017,3
96340,5,11170520,426,서울,용산구,용산2가동,2017,3
96364,5,11170530,1027,서울,용산구,남영동,2017,3
96377,5,11170555,631,서울,용산구,청파동,2017,3
96417,5,11170560,598,서울,용산구,원효로1동,2017,3
96443,5,11170570,498,서울,용산구,원효로2동,2017,3
96474,5,11170580,533,서울,용산구,효창동,2017,3
96493,5,11170590,569,서울,용산구,용문동,2017,3
96516,5,11170625,950,서울,용산구,한강로동,2017,3
96545,5,11170630,509,서울,용산구,이촌1동,2017,3
96599,5,11170640,536,서울,용산구,이촌2동,2017,3
96619,5,11170650,1082,서울,용산구,이태원1동,2017,3
96630,5,11170660,662,서울,용산구,이태원2동,2017,3
96648,5,11170685,663,서울,용산구,한남동,2017,3
96686,5,11170690,639,서울,용산구,서빙고동,2017,3
96712,5,11170700,382,서울,용산구,보광동,2017,3
115457,6,11170510,488,서울,용산구,후암동,2017,3
115492,6,11170520,427,서울,용산구,용산2가동,2017,3
115516,6,11170530,1155,서울,용산구,남영동,2017,3
115529,6,11170555,651,서울,용산구,청파동,2017,3
115569,6,11170560,602,서울,용산구,원효로1동,2017,3
115595,6,11170570,500,서울,용산구,원효로2동,2017,3
115626,6,11170580,539,서울,용산구,효창동,2017,3
115645,6,11170590,556,서울,용산구,용문동,2017,3
115668,6,11170625,1108,서울,용산구,한강로동,2017,3
115697,6,11170630,527,서울,용산구,이촌1동,2017,3
115751,6,11170640,558,서울,용산구,이촌2동,2017,3
115771,6,11170650,1011,서울,용산구,이태원1동,2017,3
115782,6,11170660,663,서울,용산구,이태원2동,2017,3
115800,6,11170685,683,서울,용산구,한남동,2017,3
115838,6,11170690,689,서울,용산구,서빙고동,2017,3
115864,6,11170700,380,서울,용산구,보광동,2017,3
134609,7,11170510,470,서울,용산구,후암동,2017,3
134644,7,11170520,467,서울,용산구,용산2가동,2017,3
134668,7,11170530,1563,서울,용산구,남영동,2017,3
134681,7,11170555,670,서울,용산구,청파동,2017,3
134721,7,11170560,600,서울,용산구,원효로1동,2017,3
134747,7,11170570,491,서울,용산구,원효로2동,2017,3
134778,7,11170580,547,서울,용산구,효창동,2017,3
134797,7,11170590,512,서울,용산구,용문동,2017,3
134820,7,11170625,1349,서울,용산구,한강로동,2017,3
134849,7,11170630,552,서울,용산구,이촌1동,2017,3
134903,7,11170640,543,서울,용산구,이촌2동,2017,3
134923,7,11170650,1011,서울,용산구,이태원1동,2017,3
134934,7,11170660,647,서울,용산구,이태원2동,2017,3
134952,7,11170685,720,서울,용산구,한남동,2017,3
134990,7,11170690,754,서울,용산구,서빙고동,2017,3
135016,7,11170700,367,서울,용산구,보광동,2017,3
153762,8,11170510,439,서울,용산구,후암동,2017,3
153797,8,11170520,486,서울,용산구,용산2가동,2017,3
153821,8,11170530,2098,서울,용산구,남영동,2017,3
153834,8,11170555,695,서울,용산구,청파동,2017,3
153874,8,11170560,627,서울,용산구,원효로1동,2017,3
153900,8,11170570,480,서울,용산구,원효로2동,2017,3
153931,8,11170580,567,서울,용산구,효창동,2017,3
153950,8,11170590,465,서울,용산구,용문동,2017,3
153973,8,11170625,1571,서울,용산구,한강로동,2017,3
154002,8,11170630,556,서울,용산구,이촌1동,2017,3
154056,8,11170640,491,서울,용산구,이촌2동,2017,3
154076,8,11170650,1108,서울,용산구,이태원1동,2017,3
154087,8,11170660,621,서울,용산구,이태원2동,2017,3
154105,8,11170685,764,서울,용산구,한남동,2017,3
154143,8,11170690,820,서울,용산구,서빙고동,2017,3
154169,8,11170700,349,서울,용산구,보광동,2017,3
172915,9,11170510,417,서울,용산구,후암동,2017,3
172950,9,11170520,467,서울,용산구,용산2가동,2017,3
172974,9,11170530,2369,서울,용산구,남영동,2017,3
172987,9,11170555,706,서울,용산구,청파동,2017,3
173027,9,11170560,643,서울,용산구,원효로1동,2017,3
173053,9,11170570,483,서울,용산구,원효로2동,2017,3
173084,9,11170580,558,서울,용산구,효창동,2017,3
173103,9,11170590,440,서울,용산구,용문동,2017,3
173126,9,11170625,1731,서울,용산구,한강로동,2017,3
173155,9,11170630,543,서울,용산구,이촌1동,2017,3
173209,9,11170640,455,서울,용산구,이촌2동,2017,3
173229,9,11170650,1153,서울,용산구,이태원1동,2017,3
173240,9,11170660,595,서울,용산구,이태원2동,2017,3
173258,9,11170685,816,서울,용산구,한남동,2017,3
173296,9,11170690,855,서울,용산구,서빙고동,2017,3
173322,9,11170700,336,서울,용산구,보광동,2017,3
192068,10,11170510,403,서울,용산구,후암동,2017,3
192103,10,11170520,474,서울,용산구,용산2가동,2017,3
192127,10,11170530,2515,서울,용산구,남영동,2017,3
192140,10,11170555,711,서울,용산구,청파동,2017,3
192180,10,11170560,641,서울,용산구,원효로1동,2017,3
192206,10,11170570,480,서울,용산구,원효로2동,2017,3
192237,10,11170580,552,서울,용산구,효창동,2017,3
192256,10,11170590,428,서울,용산구,용문동,2017,3
192279,10,11170625,1858,서울,용산구,한강로동,2017,3
192308,10,11170630,545,서울,용산구,이촌1동,2017,3
192362,10,11170640,431,서울,용산구,이촌2동,2017,3
192382,10,11170650,1222,서울,용산구,이태원1동,2017,3
192393,10,11170660,601,서울,용산구,이태원2동,2017,3
192411,10,11170685,830,서울,용산구,한남동,2017,3
192449,10,11170690,857,서울,용산구,서빙고동,2017,3
192475,10,11170700,321,서울,용산구,보광동,2017,3
211221,11,11170510,389,서울,용산구,후암동,2017,3
211256,11,11170520,485,서울,용산구,용산2가동,2017,3
211280,11,11170530,2755,서울,용산구,남영동,2017,3
211293,11,11170555,735,서울,용산구,청파동,2017,3
211333,11,11170560,647,서울,용산구,원효로1동,2017,3
211359,11,11170570,473,서울,용산구,원효로2동,2017,3
211390,11,11170580,537,서울,용산구,효창동,2017,3
211409,11,11170590,404,서울,용산구,용문동,2017,3
211432,11,11170625,2014,서울,용산구,한강로동,2017,3
211461,11,11170630,532,서울,용산구,이촌1동,2017,3
211515,11,11170640,416,서울,용산구,이촌2동,2017,3
211535,11,11170650,1334,서울,용산구,이태원1동,2017,3
211546,11,11170660,618,서울,용산구,이태원2동,2017,3
211564,11,11170685,867,서울,용산구,한남동,2017,3
211602,11,11170690,867,서울,용산구,서빙고동,2017,3
211628,11,11170700,316,서울,용산구,보광동,2017,3
230374,12,11170510,385,서울,용산구,후암동,2017,3
230409,12,11170520,502,서울,용산구,용산2가동,2017,3
230433,12,11170530,2807,서울,용산구,남영동,2017,3
230446,12,11170555,738,서울,용산구,청파동,2017,3
230486,12,11170560,637,서울,용산구,원효로1동,2017,3
230512,12,11170570,458,서울,용산구,원효로2동,2017,3
230543,12,11170580,525,서울,용산구,효창동,2017,3
230562,12,11170590,387,서울,용산구,용문동,2017,3
230585,12,11170625,2175,서울,용산구,한강로동,2017,3
230614,12,11170630,505,서울,용산구,이촌1동,2017,3
230668,12,11170640,385,서울,용산구,이촌2동,2017,3
230688,12,11170650,1472,서울,용산구,이태원1동,2017,3
230699,12,11170660,629,서울,용산구,이태원2동,2017,3
230717,12,11170685,913,서울,용산구,한남동,2017,3
230755,12,11170690,875,서울,용산구,서빙고동,2017,3
230781,12,11170700,317,서울,용산구,보광동,2017,3
249527,13,11170510,372,서울,용산구,후암동,2017,3
249562,13,11170520,513,서울,용산구,용산2가동,2017,3
249586,13,11170530,2855,서울,용산구,남영동,2017,3
249599,13,11170555,735,서울,용산구,청파동,2017,3
249639,13,11170560,635,서울,용산구,원효로1동,2017,3
249665,13,11170570,456,서울,용산구,원효로2동,2017,3
249696,13,11170580,534,서울,용산구,효창동,2017,3
249715,13,11170590,382,서울,용산구,용문동,2017,3
249738,13,11170625,2197,서울,용산구,한강로동,2017,3
249767,13,11170630,520,서울,용산구,이촌1동,2017,3
249821,13,11170640,367,서울,용산구,이촌2동,2017,3
249841,13,11170650,1572,서울,용산구,이태원1동,2017,3
249852,13,11170660,638,서울,용산구,이태원2동,2017,3
249870,13,11170685,950,서울,용산구,한남동,2017,3
249908,13,11170690,903,서울,용산구,서빙고동,2017,3
249934,13,11170700,302,서울,용산구,보광동,2017,3
268680,14,11170510,368,서울,용산구,후암동,2017,3
268715,14,11170520,511,서울,용산구,용산2가동,2017,3
268739,14,11170530,2696,서울,용산구,남영동,2017,3
268752,14,11170555,715,서울,용산구,청파동,2017,3
268792,14,11170560,632,서울,용산구,원효로1동,2017,3
268818,14,11170570,446,서울,용산구,원효로2동,2017,3
268849,14,11170580,533,서울,용산구,효창동,2017,3
268868,14,11170590,378,서울,용산구,용문동,2017,3
268891,14,11170625,2235,서울,용산구,한강로동,2017,3
268920,14,11170630,512,서울,용산구,이촌1동,2017,3
268974,14,11170640,377,서울,용산구,이촌2동,2017,3
268994,14,11170650,1636,서울,용산구,이태원1동,2017,3
269005,14,11170660,641,서울,용산구,이태원2동,2017,3
269023,14,11170685,945,서울,용산구,한남동,2017,3
269061,14,11170690,899,서울,용산구,서빙고동,2017,3
269087,14,11170700,297,서울,용산구,보광동,2017,3
287833,15,11170510,372,서울,용산구,후암동,2017,3
287868,15,11170520,488,서울,용산구,용산2가동,2017,3
287892,15,11170530,2689,서울,용산구,남영동,2017,3
287905,15,11170555,706,서울,용산구,청파동,2017,3
287945,15,11170560,636,서울,용산구,원효로1동,2017,3
287971,15,11170570,453,서울,용산구,원효로2동,2017,3
288002,15,11170580,525,서울,용산구,효창동,2017,3
288021,15,11170590,403,서울,용산구,용문동,2017,3
288044,15,11170625,2248,서울,용산구,한강로동,2017,3
288073,15,11170630,504,서울,용산구,이촌1동,2017,3
288127,15,11170640,387,서울,용산구,이촌2동,2017,3
288147,15,11170650,1673,서울,용산구,이태원1동,2017,3
288158,15,11170660,638,서울,용산구,이태원2동,2017,3
288176,15,11170685,970,서울,용산구,한남동,2017,3
288214,15,11170690,889,서울,용산구,서빙고동,2017,3
288240,15,11170700,307,서울,용산구,보광동,2017,3
306986,16,11170510,374,서울,용산구,후암동,2017,3
307021,16,11170520,483,서울,용산구,용산2가동,2017,3
307045,16,11170530,2643,서울,용산구,남영동,2017,3
307058,16,11170555,693,서울,용산구,청파동,2017,3
307098,16,11170560,628,서울,용산구,원효로1동,2017,3
307124,16,11170570,459,서울,용산구,원효로2동,2017,3
307155,16,11170580,528,서울,용산구,효창동,2017,3
307174,16,11170590,413,서울,용산구,용문동,2017,3
307197,16,11170625,2247,서울,용산구,한강로동,2017,3
307226,16,11170630,508,서울,용산구,이촌1동,2017,3
307280,16,11170640,392,서울,용산구,이촌2동,2017,3
307300,16,11170650,1668,서울,용산구,이태원1동,2017,3
307311,16,11170660,617,서울,용산구,이태원2동,2017,3
307329,16,11170685,956,서울,용산구,한남동,2017,3
307367,16,11170690,866,서울,용산구,서빙고동,2017,3
307393,16,11170700,307,서울,용산구,보광동,2017,3
326139,17,11170510,376,서울,용산구,후암동,2017,3
326174,17,11170520,486,서울,용산구,용산2가동,2017,3
326198,17,11170530,2618,서울,용산구,남영동,2017,3
326211,17,11170555,666,서울,용산구,청파동,2017,3
326251,17,11170560,625,서울,용산구,원효로1동,2017,3
326277,17,11170570,438,서울,용산구,원효로2동,2017,3
326308,17,11170580,513,서울,용산구,효창동,2017,3
326327,17,11170590,424,서울,용산구,용문동,2017,3
326350,17,11170625,2138,서울,용산구,한강로동,2017,3
326379,17,11170630,526,서울,용산구,이촌1동,2017,3
326433,17,11170640,419,서울,용산구,이촌2동,2017,3
326453,17,11170650,1700,서울,용산구,이태원1동,2017,3
326464,17,11170660,617,서울,용산구,이태원2동,2017,3
326482,17,11170685,949,서울,용산구,한남동,2017,3
326520,17,11170690,829,서울,용산구,서빙고동,2017,3
326546,17,11170700,310,서울,용산구,보광동,2017,3
345285,18,11170510,373,서울,용산구,후암동,2017,3
345320,18,11170520,491,서울,용산구,용산2가동,2017,3
345344,18,11170530,2561,서울,용산구,남영동,2017,3
345357,18,11170555,654,서울,용산구,청파동,2017,3
345397,18,11170560,588,서울,용산구,원효로1동,2017,3
345423,18,11170570,418,서울,용산구,원효로2동,2017,3
345454,18,11170580,519,서울,용산구,효창동,2017,3
345473,18,11170590,443,서울,용산구,용문동,2017,3
345496,18,11170625,1966,서울,용산구,한강로동,2017,3
345525,18,11170630,539,서울,용산구,이촌1동,2017,3
345579,18,11170640,432,서울,용산구,이촌2동,2017,3
345599,18,11170650,1802,서울,용산구,이태원1동,2017,3
345610,18,11170660,624,서울,용산구,이태원2동,2017,3
345628,18,11170685,924,서울,용산구,한남동,2017,3
345666,18,11170690,802,서울,용산구,서빙고동,2017,3
345692,18,11170700,318,서울,용산구,보광동,2017,3
364432,19,11170510,384,서울,용산구,후암동,2017,3
364467,19,11170520,491,서울,용산구,용산2가동,2017,3
364491,19,11170530,2198,서울,용산구,남영동,2017,3
364504,19,11170555,650,서울,용산구,청파동,2017,3
364544,19,11170560,577,서울,용산구,원효로1동,2017,3
364570,19,11170570,416,서울,용산구,원효로2동,2017,3
364601,19,11170580,516,서울,용산구,효창동,2017,3
364620,19,11170590,471,서울,용산구,용문동,2017,3
364643,19,11170625,1785,서울,용산구,한강로동,2017,3
364672,19,11170630,528,서울,용산구,이촌1동,2017,3
364726,19,11170640,444,서울,용산구,이촌2동,2017,3
364746,19,11170650,1890,서울,용산구,이태원1동,2017,3
364757,19,11170660,636,서울,용산구,이태원2동,2017,3
364775,19,11170685,883,서울,용산구,한남동,2017,3
364813,19,11170690,737,서울,용산구,서빙고동,2017,3
364839,19,11170700,326,서울,용산구,보광동,2017,3
383585,20,11170510,401,서울,용산구,후암동,2017,3
383620,20,11170520,488,서울,용산구,용산2가동,2017,3
383644,20,11170530,1993,서울,용산구,남영동,2017,3
383657,20,11170555,641,서울,용산구,청파동,2017,3
383697,20,11170560,568,서울,용산구,원효로1동,2017,3
383723,20,11170570,413,서울,용산구,원효로2동,2017,3
383754,20,11170580,533,서울,용산구,효창동,2017,3
383773,20,11170590,484,서울,용산구,용문동,2017,3
383796,20,11170625,1565,서울,용산구,한강로동,2017,3
383825,20,11170630,509,서울,용산구,이촌1동,2017,3
383879,20,11170640,440,서울,용산구,이촌2동,2017,3
383899,20,11170650,1910,서울,용산구,이태원1동,2017,3
383910,20,11170660,649,서울,용산구,이태원2동,2017,3
383928,20,11170685,851,서울,용산구,한남동,2017,3
383966,20,11170690,711,서울,용산구,서빙고동,2017,3
383992,20,11170700,333,서울,용산구,보광동,2017,3
402731,21,11170510,416,서울,용산구,후암동,2017,3
402766,21,11170520,495,서울,용산구,용산2가동,2017,3
402790,21,11170530,1860,서울,용산구,남영동,2017,3
402803,21,11170555,626,서울,용산구,청파동,2017,3
402843,21,11170560,572,서울,용산구,원효로1동,2017,3
402869,21,11170570,418,서울,용산구,원효로2동,2017,3
402900,21,11170580,548,서울,용산구,효창동,2017,3
402919,21,11170590,496,서울,용산구,용문동,2017,3
402942,21,11170625,1369,서울,용산구,한강로동,2017,3
402971,21,11170630,523,서울,용산구,이촌1동,2017,3
403025,21,11170640,469,서울,용산구,이촌2동,2017,3
403045,21,11170650,1889,서울,용산구,이태원1동,2017,3
403056,21,11170660,632,서울,용산구,이태원2동,2017,3
403074,21,11170685,807,서울,용산구,한남동,2017,3
403112,21,11170690,714,서울,용산구,서빙고동,2017,3
403138,21,11170700,345,서울,용산구,보광동,2017,3
421884,22,11170510,431,서울,용산구,후암동,2017,3
421911,22,11170520,490,서울,용산구,용산2가동,2017,3
421919,22,11170530,1639,서울,용산구,남영동,2017,3
421932,22,11170555,613,서울,용산구,청파동,2017,3
421972,22,11170560,571,서울,용산구,원효로1동,2017,3
421998,22,11170570,427,서울,용산구,원효로2동,2017,3
422029,22,11170580,567,서울,용산구,효창동,2017,3
422072,22,11170590,525,서울,용산구,용문동,2017,3
422095,22,11170625,1225,서울,용산구,한강로동,2017,3
422124,22,11170630,520,서울,용산구,이촌1동,2017,3
422178,22,11170640,487,서울,용산구,이촌2동,2017,3
422198,22,11170650,1805,서울,용산구,이태원1동,2017,3
422209,22,11170660,614,서울,용산구,이태원2동,2017,3
422227,22,11170685,768,서울,용산구,한남동,2017,3
422265,22,11170690,692,서울,용산구,서빙고동,2017,3
422291,22,11170700,353,서울,용산구,보광동,2017,3
441031,23,11170510,462,서울,용산구,후암동,2017,3
441066,23,11170520,484,서울,용산구,용산2가동,2017,3
441090,23,11170530,1109,서울,용산구,남영동,2017,3
441103,23,11170555,612,서울,용산구,청파동,2017,3
441143,23,11170560,604,서울,용산구,원효로1동,2017,3
441169,23,11170570,485,서울,용산구,원효로2동,2017,3
441200,23,11170580,517,서울,용산구,효창동,2017,3
441219,23,11170590,561,서울,용산구,용문동,2017,3
441242,23,11170625,954,서울,용산구,한강로동,2017,3
441271,23,11170630,509,서울,용산구,이촌1동,2017,3
441325,23,11170640,529,서울,용산구,이촌2동,2017,3
441345,23,11170650,1526,서울,용산구,이태원1동,2017,3
441356,23,11170660,653,서울,용산구,이태원2동,2017,3
441374,23,11170685,694,서울,용산구,한남동,2017,3
441412,23,11170690,605,서울,용산구,서빙고동,2017,3
441438,23,11170700,439,서울,용산구,보광동,2017,3
