,시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
134780,7,11170580,519,서울,용산구,효창동,2017,10
134799,7,11170590,484,서울,용산구,용문동,2017,10
134822,7,11170625,1466,서울,용산구,한강로동,2017,10
134851,7,11170630,583,서울,용산구,이촌1동,2017,10
134905,7,11170640,683,서울,용산구,이촌2동,2017,10
134925,7,11170650,1171,서울,용산구,이태원1동,2017,10
134936,7,11170660,673,서울,용산구,이태원2동,2017,10
134954,7,11170685,756,서울,용산구,한남동,2017,10
134992,7,11170690,744,서울,용산구,서빙고동,2017,10
135018,7,11170700,417,서울,용산구,보광동,2017,10
153764,8,11170510,402,서울,용산구,후암동,2017,10
153799,8,11170520,498,서울,용산구,용산2가동,2017,10
153823,8,11170530,2002,서울,용산구,남영동,2017,10
153836,8,11170555,706,서울,용산구,청파동,2017,10
153876,8,11170560,694,서울,용산구,원효로1동,2017,10
153902,8,11170570,470,서울,용산구,원효로2동,2017,10
153933,8,11170580,532,서울,용산구,효창동,2017,10
153952,8,11170590,438,서울,용산구,용문동,2017,10
153975,8,11170625,1651,서울,용산구,한강로동,2017,10
154004,8,11170630,581,서울,용산구,이촌1동,2017,10
154058,8,11170640,627,서울,용산구,이촌2동,2017,10
154078,8,11170650,1240,서울,용산구,이태원1동,2017,10
154089,8,11170660,640,서울,용산구,이태원2동,2017,10
154107,8,11170685,776,서울,용산구,한남동,2017,10
154145,8,11170690,786,서울,용산구,서빙고동,2017,10
154171,8,11170700,387,서울,용산구,보광동,2017,10
172917,9,11170510,386,서울,용산구,후암동,2017,10
172952,9,11170520,490,서울,용산구,용산2가동,2017,10
172976,9,11170530,2166,서울,용산구,남영동,2017,10
172989,9,11170555,728,서울,용산구,청파동,2017,10
173029,9,11170560,690,서울,용산구,원효로1동,2017,10
173055,9,11170570,473,서울,용산구,원효로2동,2017,10
173086,9,11170580,549,서울,용산구,효창동,2017,10
173105,9,11170590,410,서울,용산구,용문동,2017,10
173128,9,11170625,1800,서울,용산구,한강로동,2017,10
173157,9,11170630,581,서울,용산구,이촌1동,2017,10
173211,9,11170640,608,서울,용산구,이촌2동,2017,10
173231,9,11170650,1268,서울,용산구,이태원1동,2017,10
173242,9,11170660,632,서울,용산구,이태원2동,2017,10
173260,9,11170685,820,서울,용산구,한남동,2017,10
173298,9,11170690,815,서울,용산구,서빙고동,2017,10
173324,9,11170700,358,서울,용산구,보광동,2017,10
192070,10,11170510,374,서울,용산구,후암동,2017,10
192105,10,11170520,493,서울,용산구,용산2가동,2017,10
192129,10,11170530,2240,서울,용산구,남영동,2017,10
192142,10,11170555,754,서울,용산구,청파동,2017,10
192182,10,11170560,687,서울,용산구,원효로1동,2017,10
192208,10,11170570,472,서울,용산구,원효로2동,2017,10
192239,10,11170580,559,서울,용산구,효창동,2017,10
192258,10,11170590,393,서울,용산구,용문동,2017,10
192281,10,11170625,1883,서울,용산구,한강로동,2017,10
192310,10,11170630,566,서울,용산구,이촌1동,2017,10
192364,10,11170640,571,서울,용산구,이촌2동,2017,10
192384,10,11170650,1304,서울,용산구,이태원1동,2017,10
192395,10,11170660,628,서울,용산구,이태원2동,2017,10
192413,10,11170685,828,서울,용산구,한남동,2017,10
192451,10,11170690,845,서울,용산구,서빙고동,2017,10
192477,10,11170700,348,서울,용산구,보광동,2017,10
211223,11,11170510,366,서울,용산구,후암동,2017,10
211258,11,11170520,495,서울,용산구,용산2가동,2017,10
211282,11,11170530,2344,서울,용산구,남영동,2017,10
211295,11,11170555,776,서울,용산구,청파동,2017,10
211335,11,11170560,687,서울,용산구,원효로1동,2017,10
211361,11,11170570,467,서울,용산구,원효로2동,2017,10
211392,11,11170580,563,서울,용산구,효창동,2017,10
211411,11,11170590,382,서울,용산구,용문동,2017,10
211434,11,11170625,2011,서울,용산구,한강로동,2017,10
211463,11,11170630,549,서울,용산구,이촌1동,2017,10
211517,11,11170640,535,서울,용산구,이촌2동,2017,10
211537,11,11170650,1348,서울,용산구,이태원1동,2017,10
211548,11,11170660,616,서울,용산구,이태원2동,2017,10
211566,11,11170685,837,서울,용산구,한남동,2017,10
211604,11,11170690,823,서울,용산구,서빙고동,2017,10
211630,11,11170700,335,서울,용산구,보광동,2017,10
230376,12,11170510,366,서울,용산구,후암동,2017,10
230411,12,11170520,504,서울,용산구,용산2가동,2017,10
230435,12,11170530,2388,서울,용산구,남영동,2017,10
230448,12,11170555,780,서울,용산구,청파동,2017,10
230488,12,11170560,661,서울,용산구,원효로1동,2017,10
230514,12,11170570,456,서울,용산구,원효로2동,2017,10
230545,12,11170580,567,서울,용산구,효창동,2017,10
230564,12,11170590,375,서울,용산구,용문동,2017,10
230587,12,11170625,2083,서울,용산구,한강로동,2017,10
230616,12,11170630,525,서울,용산구,이촌1동,2017,10
230670,12,11170640,501,서울,용산구,이촌2동,2017,10
230690,12,11170650,1430,서울,용산구,이태원1동,2017,10
230701,12,11170660,616,서울,용산구,이태원2동,2017,10
230719,12,11170685,845,서울,용산구,한남동,2017,10
230757,12,11170690,838,서울,용산구,서빙고동,2017,10
230783,12,11170700,322,서울,용산구,보광동,2017,10
249529,13,11170510,352,서울,용산구,후암동,2017,10
249564,13,11170520,511,서울,용산구,용산2가동,2017,10
249588,13,11170530,2360,서울,용산구,남영동,2017,10
249601,13,11170555,763,서울,용산구,청파동,2017,10
249641,13,11170560,657,서울,용산구,원효로1동,2017,10
249667,13,11170570,464,서울,용산구,원효로2동,2017,10
249698,13,11170580,570,서울,용산구,효창동,2017,10
249717,13,11170590,360,서울,용산구,용문동,2017,10
249740,13,11170625,2166,서울,용산구,한강로동,2017,10
249769,13,11170630,514,서울,용산구,이촌1동,2017,10
249823,13,11170640,487,서울,용산구,이촌2동,2017,10
249843,13,11170650,1480,서울,용산구,이태원1동,2017,10
249854,13,11170660,626,서울,용산구,이태원2동,2017,10
249872,13,11170685,880,서울,용산구,한남동,2017,10
249910,13,11170690,835,서울,용산구,서빙고동,2017,10
249936,13,11170700,308,서울,용산구,보광동,2017,10
268682,14,11170510,349,서울,용산구,후암동,2017,10
268717,14,11170520,511,서울,용산구,용산2가동,2017,10
268741,14,11170530,2312,서울,용산구,남영동,2017,10
268754,14,11170555,762,서울,용산구,청파동,2017,10
268794,14,11170560,653,서울,용산구,원효로1동,2017,10
268820,14,11170570,463,서울,용산구,원효로2동,2017,10
268851,14,11170580,573,서울,용산구,효창동,2017,10
268870,14,11170590,367,서울,용산구,용문동,2017,10
268893,14,11170625,2160,서울,용산구,한강로동,2017,10
268922,14,11170630,505,서울,용산구,이촌1동,2017,10
268976,14,11170640,478,서울,용산구,이촌2동,2017,10
268996,14,11170650,1516,서울,용산구,이태원1동,2017,10
269007,14,11170660,636,서울,용산구,이태원2동,2017,10
269025,14,11170685,902,서울,용산구,한남동,2017,10
269063,14,11170690,830,서울,용산구,서빙고동,2017,10
269089,14,11170700,306,서울,용산구,보광동,2017,10
287835,15,11170510,320,서울,용산구,후암동,2017,10
287870,15,11170520,474,서울,용산구,용산2가동,2017,10
287894,15,11170530,2219,서울,용산구,남영동,2017,10
287907,15,11170555,698,서울,용산구,청파동,2017,10
287947,15,11170560,622,서울,용산구,원효로1동,2017,10
287973,15,11170570,434,서울,용산구,원효로2동,2017,10
288004,15,11170580,538,서울,용산구,효창동,2017,10
288023,15,11170590,347,서울,용산구,용문동,2017,10
288046,15,11170625,2059,서울,용산구,한강로동,2017,10
288075,15,11170630,470,서울,용산구,이촌1동,2017,10
288129,15,11170640,424,서울,용산구,이촌2동,2017,10
288149,15,11170650,1461,서울,용산구,이태원1동,2017,10
288160,15,11170660,588,서울,용산구,이태원2동,2017,10
288178,15,11170685,839,서울,용산구,한남동,2017,10
288216,15,11170690,783,서울,용산구,서빙고동,2017,10
288242,15,11170700,283,서울,용산구,보광동,2017,10
306988,16,11170510,321,서울,용산구,후암동,2017,10
307023,16,11170520,455,서울,용산구,용산2가동,2017,10
307047,16,11170530,2197,서울,용산구,남영동,2017,10
307060,16,11170555,688,서울,용산구,청파동,2017,10
307100,16,11170560,613,서울,용산구,원효로1동,2017,10
307126,16,11170570,426,서울,용산구,원효로2동,2017,10
307157,16,11170580,507,서울,용산구,효창동,2017,10
307176,16,11170590,351,서울,용산구,용문동,2017,10
307199,16,11170625,2009,서울,용산구,한강로동,2017,10
307228,16,11170630,473,서울,용산구,이촌1동,2017,10
307282,16,11170640,413,서울,용산구,이촌2동,2017,10
307302,16,11170650,1482,서울,용산구,이태원1동,2017,10
307313,16,11170660,581,서울,용산구,이태원2동,2017,10
307331,16,11170685,862,서울,용산구,한남동,2017,10
307369,16,11170690,766,서울,용산구,서빙고동,2017,10
307395,16,11170700,292,서울,용산구,보광동,2017,10
326141,17,11170510,323,서울,용산구,후암동,2017,10
326176,17,11170520,460,서울,용산구,용산2가동,2017,10
326200,17,11170530,2152,서울,용산구,남영동,2017,10
326213,17,11170555,664,서울,용산구,청파동,2017,10
326253,17,11170560,584,서울,용산구,원효로1동,2017,10
326279,17,11170570,419,서울,용산구,원효로2동,2017,10
326310,17,11170580,502,서울,용산구,효창동,2017,10
326329,17,11170590,363,서울,용산구,용문동,2017,10
326352,17,11170625,1968,서울,용산구,한강로동,2017,10
326381,17,11170630,472,서울,용산구,이촌1동,2017,10
326435,17,11170640,431,서울,용산구,이촌2동,2017,10
326455,17,11170650,1638,서울,용산구,이태원1동,2017,10
326466,17,11170660,579,서울,용산구,이태원2동,2017,10
326484,17,11170685,850,서울,용산구,한남동,2017,10
326522,17,11170690,749,서울,용산구,서빙고동,2017,10
326548,17,11170700,290,서울,용산구,보광동,2017,10
345293,18,11170510,318,서울,용산구,후암동,2017,10
345328,18,11170520,478,서울,용산구,용산2가동,2017,10
345352,18,11170530,2023,서울,용산구,남영동,2017,10
345365,18,11170555,645,서울,용산구,청파동,2017,10
345405,18,11170560,556,서울,용산구,원효로1동,2017,10
345431,18,11170570,387,서울,용산구,원효로2동,2017,10
345462,18,11170580,484,서울,용산구,효창동,2017,10
345481,18,11170590,372,서울,용산구,용문동,2017,10
345504,18,11170625,1830,서울,용산구,한강로동,2017,10
345533,18,11170630,478,서울,용산구,이촌1동,2017,10
345587,18,11170640,424,서울,용산구,이촌2동,2017,10
345607,18,11170650,1845,서울,용산구,이태원1동,2017,10
345618,18,11170660,595,서울,용산구,이태원2동,2017,10
345636,18,11170685,844,서울,용산구,한남동,2017,10
345674,18,11170690,742,서울,용산구,서빙고동,2017,10
345700,18,11170700,291,서울,용산구,보광동,2017,10
364446,19,11170510,336,서울,용산구,후암동,2017,10
364481,19,11170520,472,서울,용산구,용산2가동,2017,10
364505,19,11170530,1791,서울,용산구,남영동,2017,10
364518,19,11170555,642,서울,용산구,청파동,2017,10
364558,19,11170560,534,서울,용산구,원효로1동,2017,10
364584,19,11170570,372,서울,용산구,원효로2동,2017,10
364615,19,11170580,497,서울,용산구,효창동,2017,10
364634,19,11170590,391,서울,용산구,용문동,2017,10
364657,19,11170625,1635,서울,용산구,한강로동,2017,10
364686,19,11170630,463,서울,용산구,이촌1동,2017,10
364740,19,11170640,385,서울,용산구,이촌2동,2017,10
364760,19,11170650,2062,서울,용산구,이태원1동,2017,10
364771,19,11170660,609,서울,용산구,이태원2동,2017,10
364789,19,11170685,825,서울,용산구,한남동,2017,10
364827,19,11170690,684,서울,용산구,서빙고동,2017,10
364853,19,11170700,309,서울,용산구,보광동,2017,10
383598,20,11170510,342,서울,용산구,후암동,2017,10
383633,20,11170520,467,서울,용산구,용산2가동,2017,10
383657,20,11170530,1647,서울,용산구,남영동,2017,10
383670,20,11170555,613,서울,용산구,청파동,2017,10
383710,20,11170560,528,서울,용산구,원효로1동,2017,10
383736,20,11170570,372,서울,용산구,원효로2동,2017,10
383767,20,11170580,501,서울,용산구,효창동,2017,10
383786,20,11170590,405,서울,용산구,용문동,2017,10
383809,20,11170625,1477,서울,용산구,한강로동,2017,10
383838,20,11170630,459,서울,용산구,이촌1동,2017,10
383892,20,11170640,378,서울,용산구,이촌2동,2017,10
383912,20,11170650,2158,서울,용산구,이태원1동,2017,10
383923,20,11170660,611,서울,용산구,이태원2동,2017,10
383941,20,11170685,798,서울,용산구,한남동,2017,10
383979,20,11170690,661,서울,용산구,서빙고동,2017,10
384005,20,11170700,314,서울,용산구,보광동,2017,10
402750,21,11170510,351,서울,용산구,후암동,2017,10
402785,21,11170520,473,서울,용산구,용산2가동,2017,10
402809,21,11170530,1494,서울,용산구,남영동,2017,10
402822,21,11170555,584,서울,용산구,청파동,2017,10
402862,21,11170560,548,서울,용산구,원효로1동,2017,10
402888,21,11170570,376,서울,용산구,원효로2동,2017,10
402919,21,11170580,500,서울,용산구,효창동,2017,10
402938,21,11170590,422,서울,용산구,용문동,2017,10
402961,21,11170625,1335,서울,용산구,한강로동,2017,10
402990,21,11170630,475,서울,용산구,이촌1동,2017,10
403044,21,11170640,402,서울,용산구,이촌2동,2017,10
403064,21,11170650,2140,서울,용산구,이태원1동,2017,10
403075,21,11170660,600,서울,용산구,이태원2동,2017,10
403093,21,11170685,772,서울,용산구,한남동,2017,10
403131,21,11170690,653,서울,용산구,서빙고동,2017,10
403157,21,11170700,331,서울,용산구,보광동,2017,10
421901,22,11170510,359,서울,용산구,후암동,2017,10
421936,22,11170520,454,서울,용산구,용산2가동,2017,10
421960,22,11170530,1336,서울,용산구,남영동,2017,10
421973,22,11170555,560,서울,용산구,청파동,2017,10
422013,22,11170560,559,서울,용산구,원효로1동,2017,10
422039,22,11170570,386,서울,용산구,원효로2동,2017,10
422070,22,11170580,510,서울,용산구,효창동,2017,10
422089,22,11170590,442,서울,용산구,용문동,2017,10
422112,22,11170625,1163,서울,용산구,한강로동,2017,10
422141,22,11170630,479,서울,용산구,이촌1동,2017,10
422195,22,11170640,409,서울,용산구,이촌2동,2017,10
422215,22,11170650,2003,서울,용산구,이태원1동,2017,10
422226,22,11170660,599,서울,용산구,이태원2동,2017,10
422244,22,11170685,721,서울,용산구,한남동,2017,10
422282,22,11170690,635,서울,용산구,서빙고동,2017,10
422308,22,11170700,345,서울,용산구,보광동,2017,10
441052,23,11170510,390,서울,용산구,후암동,2017,10
441087,23,11170520,434,서울,용산구,용산2가동,2017,10
441111,23,11170530,1006,서울,용산구,남영동,2017,10
441124,23,11170555,563,서울,용산구,청파동,2017,10
441164,23,11170560,605,서울,용산구,원효로1동,2017,10
441190,23,11170570,457,서울,용산구,원효로2동,2017,10
441221,23,11170580,447,서울,용산구,효창동,2017,10
441240,23,11170590,491,서울,용산구,용문동,2017,10
441263,23,11170625,901,서울,용산구,한강로동,2017,10
441292,23,11170630,462,서울,용산구,이촌1동,2017,10
441346,23,11170640,416,서울,용산구,이촌2동,2017,10
441366,23,11170650,1626,서울,용산구,이태원1동,2017,10
441377,23,11170660,627,서울,용산구,이태원2동,2017,10
441395,23,11170685,617,서울,용산구,한남동,2017,10
441433,23,11170690,535,서울,용산구,서빙고동,2017,10
441459,23,11170700,427,서울,용산구,보광동,2017,10
