,시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
606,0,11170510,467,서울,용산구,후암동,2017,5
641,0,11170520,456,서울,용산구,용산2가동,2017,5
665,0,11170530,1097,서울,용산구,남영동,2017,5
678,0,11170555,629,서울,용산구,청파동,2017,5
718,0,11170560,616,서울,용산구,원효로1동,2017,5
744,0,11170570,479,서울,용산구,원효로2동,2017,5
775,0,11170580,496,서울,용산구,효창동,2017,5
794,0,11170590,547,서울,용산구,용문동,2017,5
817,0,11170625,951,서울,용산구,한강로동,2017,5
846,0,11170630,463,서울,용산구,이촌1동,2017,5
900,0,11170640,486,서울,용산구,이촌2동,2017,5
920,0,11170650,1212,서울,용산구,이태원1동,2017,5
931,0,11170660,654,서울,용산구,이태원2동,2017,5
949,0,11170685,651,서울,용산구,한남동,2017,5
987,0,11170690,614,서울,용산구,서빙고동,2017,5
1013,0,11170700,431,서울,용산구,보광동,2017,5
19753,1,11170510,475,서울,용산구,후암동,2017,5
19788,1,11170520,453,서울,용산구,용산2가동,2017,5
19812,1,11170530,1056,서울,용산구,남영동,2017,5
19825,1,11170555,628,서울,용산구,청파동,2017,5
19865,1,11170560,612,서울,용산구,원효로1동,2017,5
19891,1,11170570,481,서울,용산구,원효로2동,2017,5
19922,1,11170580,491,서울,용산구,효창동,2017,5
19941,1,11170590,554,서울,용산구,용문동,2017,5
19964,1,11170625,938,서울,용산구,한강로동,2017,5
19993,1,11170630,459,서울,용산구,이촌1동,2017,5
20047,1,11170640,484,서울,용산구,이촌2동,2017,5
20067,1,11170650,1160,서울,용산구,이태원1동,2017,5
20078,1,11170660,654,서울,용산구,이태원2동,2017,5
20096,1,11170685,646,서울,용산구,한남동,2017,5
20134,1,11170690,614,서울,용산구,서빙고동,2017,5
20160,1,11170700,430,서울,용산구,보광동,2017,5
38900,2,11170510,477,서울,용산구,후암동,2017,5
38935,2,11170520,447,서울,용산구,용산2가동,2017,5
38959,2,11170530,1043,서울,용산구,남영동,2017,5
38972,2,11170555,630,서울,용산구,청파동,2017,5
39012,2,11170560,612,서울,용산구,원효로1동,2017,5
39038,2,11170570,475,서울,용산구,원효로2동,2017,5
39069,2,11170580,494,서울,용산구,효창동,2017,5
39088,2,11170590,559,서울,용산구,용문동,2017,5
39111,2,11170625,934,서울,용산구,한강로동,2017,5
39140,2,11170630,457,서울,용산구,이촌1동,2017,5
39194,2,11170640,483,서울,용산구,이촌2동,2017,5
39214,2,11170650,1100,서울,용산구,이태원1동,2017,5
39225,2,11170660,652,서울,용산구,이태원2동,2017,5
39243,2,11170685,639,서울,용산구,한남동,2017,5
39281,2,11170690,614,서울,용산구,서빙고동,2017,5
39307,2,11170700,429,서울,용산구,보광동,2017,5
57981,3,11170510,480,서울,용산구,후암동,2017,5
58016,3,11170520,450,서울,용산구,용산2가동,2017,5
58040,3,11170530,1032,서울,용산구,남영동,2017,5
58053,3,11170555,628,서울,용산구,청파동,2017,5
58093,3,11170560,615,서울,용산구,원효로1동,2017,5
58119,3,11170570,477,서울,용산구,원효로2동,2017,5
58150,3,11170580,494,서울,용산구,효창동,2017,5
58169,3,11170590,560,서울,용산구,용문동,2017,5
58192,3,11170625,937,서울,용산구,한강로동,2017,5
58221,3,11170630,458,서울,용산구,이촌1동,2017,5
58275,3,11170640,484,서울,용산구,이촌2동,2017,5
58295,3,11170650,1039,서울,용산구,이태원1동,2017,5
58306,3,11170660,648,서울,용산구,이태원2동,2017,5
58324,3,11170685,633,서울,용산구,한남동,2017,5
58362,3,11170690,615,서울,용산구,서빙고동,2017,5
58388,3,11170700,430,서울,용산구,보광동,2017,5
77128,4,11170510,482,서울,용산구,후암동,2017,5
77163,4,11170520,448,서울,용산구,용산2가동,2017,5
77187,4,11170530,1055,서울,용산구,남영동,2017,5
77200,4,11170555,634,서울,용산구,청파동,2017,5
77240,4,11170560,616,서울,용산구,원효로1동,2017,5
77266,4,11170570,478,서울,용산구,원효로2동,2017,5
77297,4,11170580,489,서울,용산구,효창동,2017,5
77316,4,11170590,562,서울,용산구,용문동,2017,5
77339,4,11170625,952,서울,용산구,한강로동,2017,5
77368,4,11170630,457,서울,용산구,이촌1동,2017,5
77422,4,11170640,481,서울,용산구,이촌2동,2017,5
77442,4,11170650,987,서울,용산구,이태원1동,2017,5
77453,4,11170660,652,서울,용산구,이태원2동,2017,5
77471,4,11170685,634,서울,용산구,한남동,2017,5
77509,4,11170690,620,서울,용산구,서빙고동,2017,5
77535,4,11170700,431,서울,용산구,보광동,2017,5
96275,5,11170510,477,서울,용산구,후암동,2017,5
96310,5,11170520,450,서울,용산구,용산2가동,2017,5
96334,5,11170530,1115,서울,용산구,남영동,2017,5
96347,5,11170555,641,서울,용산구,청파동,2017,5
96387,5,11170560,619,서울,용산구,원효로1동,2017,5
96413,5,11170570,477,서울,용산구,원효로2동,2017,5
96444,5,11170580,496,서울,용산구,효창동,2017,5
96463,5,11170590,556,서울,용산구,용문동,2017,5
96486,5,11170625,983,서울,용산구,한강로동,2017,5
96515,5,11170630,471,서울,용산구,이촌1동,2017,5
96569,5,11170640,491,서울,용산구,이촌2동,2017,5
96589,5,11170650,948,서울,용산구,이태원1동,2017,5
96600,5,11170660,637,서울,용산구,이태원2동,2017,5
96618,5,11170685,646,서울,용산구,한남동,2017,5
96656,5,11170690,652,서울,용산구,서빙고동,2017,5
96682,5,11170700,430,서울,용산구,보광동,2017,5
115422,6,11170510,471,서울,용산구,후암동,2017,5
115457,6,11170520,452,서울,용산구,용산2가동,2017,5
115481,6,11170530,1289,서울,용산구,남영동,2017,5
115494,6,11170555,665,서울,용산구,청파동,2017,5
115534,6,11170560,623,서울,용산구,원효로1동,2017,5
115560,6,11170570,474,서울,용산구,원효로2동,2017,5
115591,6,11170580,506,서울,용산구,효창동,2017,5
115610,6,11170590,535,서울,용산구,용문동,2017,5
115633,6,11170625,1129,서울,용산구,한강로동,2017,5
115662,6,11170630,485,서울,용산구,이촌1동,2017,5
115716,6,11170640,522,서울,용산구,이촌2동,2017,5
115736,6,11170650,966,서울,용산구,이태원1동,2017,5
115747,6,11170660,648,서울,용산구,이태원2동,2017,5
115765,6,11170685,684,서울,용산구,한남동,2017,5
115803,6,11170690,711,서울,용산구,서빙고동,2017,5
115829,6,11170700,418,서울,용산구,보광동,2017,5
134569,7,11170510,448,서울,용산구,후암동,2017,5
134604,7,11170520,504,서울,용산구,용산2가동,2017,5
134628,7,11170530,1738,서울,용산구,남영동,2017,5
134641,7,11170555,717,서울,용산구,청파동,2017,5
134681,7,11170560,623,서울,용산구,원효로1동,2017,5
134707,7,11170570,464,서울,용산구,원효로2동,2017,5
134738,7,11170580,514,서울,용산구,효창동,2017,5
134757,7,11170590,470,서울,용산구,용문동,2017,5
134780,7,11170625,1411,서울,용산구,한강로동,2017,5
134809,7,11170630,496,서울,용산구,이촌1동,2017,5
134863,7,11170640,496,서울,용산구,이촌2동,2017,5
134883,7,11170650,1010,서울,용산구,이태원1동,2017,5
134894,7,11170660,621,서울,용산구,이태원2동,2017,5
134912,7,11170685,740,서울,용산구,한남동,2017,5
134950,7,11170690,762,서울,용산구,서빙고동,2017,5
134976,7,11170700,396,서울,용산구,보광동,2017,5
153716,8,11170510,408,서울,용산구,후암동,2017,5
153751,8,11170520,490,서울,용산구,용산2가동,2017,5
153775,8,11170530,2373,서울,용산구,남영동,2017,5
153788,8,11170555,759,서울,용산구,청파동,2017,5
153828,8,11170560,658,서울,용산구,원효로1동,2017,5
153854,8,11170570,454,서울,용산구,원효로2동,2017,5
153885,8,11170580,536,서울,용산구,효창동,2017,5
