,시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
539,0,11170510,454,서울,용산구,후암동,2017,4
574,0,11170520,464,서울,용산구,용산2가동,2017,4
598,0,11170530,1081,서울,용산구,남영동,2017,4
611,0,11170555,574,서울,용산구,청파동,2017,4
651,0,11170560,568,서울,용산구,원효로1동,2017,4
677,0,11170570,454,서울,용산구,원효로2동,2017,4
708,0,11170580,501,서울,용산구,효창동,2017,4
727,0,11170590,543,서울,용산구,용문동,2017,4
750,0,11170625,921,서울,용산구,한강로동,2017,4
779,0,11170630,477,서울,용산구,이촌1동,2017,4
833,0,11170640,505,서울,용산구,이촌2동,2017,4
853,0,11170650,2215,서울,용산구,이태원1동,2017,4
864,0,11170660,678,서울,용산구,이태원2동,2017,4
882,0,11170685,746,서울,용산구,한남동,2017,4
920,0,11170690,608,서울,용산구,서빙고동,2017,4
946,0,11170700,428,서울,용산구,보광동,2017,4
19684,1,11170510,461,서울,용산구,후암동,2017,4
19719,1,11170520,445,서울,용산구,용산2가동,2017,4
19743,1,11170530,1011,서울,용산구,남영동,2017,4
19756,1,11170555,575,서울,용산구,청파동,2017,4
19796,1,11170560,567,서울,용산구,원효로1동,2017,4
19822,1,11170570,455,서울,용산구,원효로2동,2017,4
19853,1,11170580,498,서울,용산구,효창동,2017,4
19872,1,11170590,558,서울,용산구,용문동,2017,4
19895,1,11170625,918,서울,용산구,한강로동,2017,4
19924,1,11170630,473,서울,용산구,이촌1동,2017,4
19978,1,11170640,505,서울,용산구,이촌2동,2017,4
19998,1,11170650,2151,서울,용산구,이태원1동,2017,4
20009,1,11170660,678,서울,용산구,이태원2동,2017,4
20027,1,11170685,739,서울,용산구,한남동,2017,4
20065,1,11170690,603,서울,용산구,서빙고동,2017,4
20091,1,11170700,433,서울,용산구,보광동,2017,4
38831,2,11170510,466,서울,용산구,후암동,2017,4
38866,2,11170520,444,서울,용산구,용산2가동,2017,4
38890,2,11170530,998,서울,용산구,남영동,2017,4
38903,2,11170555,577,서울,용산구,청파동,2017,4
38943,2,11170560,570,서울,용산구,원효로1동,2017,4
38969,2,11170570,458,서울,용산구,원효로2동,2017,4
39000,2,11170580,501,서울,용산구,효창동,2017,4
39019,2,11170590,564,서울,용산구,용문동,2017,4
39042,2,11170625,910,서울,용산구,한강로동,2017,4
39071,2,11170630,471,서울,용산구,이촌1동,2017,4
39125,2,11170640,500,서울,용산구,이촌2동,2017,4
39145,2,11170650,2022,서울,용산구,이태원1동,2017,4
39156,2,11170660,669,서울,용산구,이태원2동,2017,4
39174,2,11170685,730,서울,용산구,한남동,2017,4
39212,2,11170690,605,서울,용산구,서빙고동,2017,4
39238,2,11170700,434,서울,용산구,보광동,2017,4
57979,3,11170510,471,서울,용산구,후암동,2017,4
58014,3,11170520,443,서울,용산구,용산2가동,2017,4
58038,3,11170530,982,서울,용산구,남영동,2017,4
58051,3,11170555,580,서울,용산구,청파동,2017,4
58091,3,11170560,567,서울,용산구,원효로1동,2017,4
58117,3,11170570,459,서울,용산구,원효로2동,2017,4
58148,3,11170580,504,서울,용산구,효창동,2017,4
58167,3,11170590,568,서울,용산구,용문동,2017,4
58190,3,11170625,911,서울,용산구,한강로동,2017,4
58219,3,11170630,469,서울,용산구,이촌1동,2017,4
58273,3,11170640,496,서울,용산구,이촌2동,2017,4
58293,3,11170650,1855,서울,용산구,이태원1동,2017,4
58304,3,11170660,663,서울,용산구,이태원2동,2017,4
58322,3,11170685,715,서울,용산구,한남동,2017,4
58360,3,11170690,603,서울,용산구,서빙고동,2017,4
58386,3,11170700,432,서울,용산구,보광동,2017,4
77127,4,11170510,473,서울,용산구,후암동,2017,4
77162,4,11170520,458,서울,용산구,용산2가동,2017,4
77186,4,11170530,1013,서울,용산구,남영동,2017,4
77199,4,11170555,581,서울,용산구,청파동,2017,4
77239,4,11170560,569,서울,용산구,원효로1동,2017,4
77265,4,11170570,462,서울,용산구,원효로2동,2017,4
77296,4,11170580,504,서울,용산구,효창동,2017,4
77315,4,11170590,570,서울,용산구,용문동,2017,4
77338,4,11170625,931,서울,용산구,한강로동,2017,4
77367,4,11170630,469,서울,용산구,이촌1동,2017,4
77421,4,11170640,496,서울,용산구,이촌2동,2017,4
77441,4,11170650,1612,서울,용산구,이태원1동,2017,4
77452,4,11170660,657,서울,용산구,이태원2동,2017,4
77470,4,11170685,695,서울,용산구,한남동,2017,4
77508,4,11170690,600,서울,용산구,서빙고동,2017,4
77534,4,11170700,434,서울,용산구,보광동,2017,4
96275,5,11170510,471,서울,용산구,후암동,2017,4
96310,5,11170520,461,서울,용산구,용산2가동,2017,4
96334,5,11170530,1085,서울,용산구,남영동,2017,4
96347,5,11170555,594,서울,용산구,청파동,2017,4
96387,5,11170560,570,서울,용산구,원효로1동,2017,4
96413,5,11170570,456,서울,용산구,원효로2동,2017,4
96444,5,11170580,512,서울,용산구,효창동,2017,4
96463,5,11170590,565,서울,용산구,용문동,2017,4
96486,5,11170625,947,서울,용산구,한강로동,2017,4
96515,5,11170630,476,서울,용산구,이촌1동,2017,4
96569,5,11170640,505,서울,용산구,이촌2동,2017,4
96589,5,11170650,1375,서울,용산구,이태원1동,2017,4
96600,5,11170660,641,서울,용산구,이태원2동,2017,4
96618,5,11170685,682,서울,용산구,한남동,2017,4
96656,5,11170690,632,서울,용산구,서빙고동,2017,4
96682,5,11170700,426,서울,용산구,보광동,2017,4
115424,6,11170510,466,서울,용산구,후암동,2017,4
115459,6,11170520,448,서울,용산구,용산2가동,2017,4
115483,6,11170530,1174,서울,용산구,남영동,2017,4
115496,6,11170555,606,서울,용산구,청파동,2017,4
115536,6,11170560,567,서울,용산구,원효로1동,2017,4
115562,6,11170570,451,서울,용산구,원효로2동,2017,4
115593,6,11170580,518,서울,용산구,효창동,2017,4
115612,6,11170590,555,서울,용산구,용문동,2017,4
115635,6,11170625,1061,서울,용산구,한강로동,2017,4
115664,6,11170630,492,서울,용산구,이촌1동,2017,4
115718,6,11170640,511,서울,용산구,이촌2동,2017,4
