,시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
173152,9,11170630,524,서울,용산구,이촌1동,2017,8
173206,9,11170640,397,서울,용산구,이촌2동,2017,8
173226,9,11170650,1230,서울,용산구,이태원1동,2017,8
173237,9,11170660,563,서울,용산구,이태원2동,2017,8
173255,9,11170685,938,서울,용산구,한남동,2017,8
173293,9,11170690,769,서울,용산구,서빙고동,2017,8
173319,9,11170700,322,서울,용산구,보광동,2017,8
192065,10,11170510,358,서울,용산구,후암동,2017,8
192100,10,11170520,463,서울,용산구,용산2가동,2017,8
192124,10,11170530,2882,서울,용산구,남영동,2017,8
192137,10,11170555,671,서울,용산구,청파동,2017,8
192177,10,11170560,660,서울,용산구,원효로1동,2017,8
192203,10,11170570,466,서울,용산구,원효로2동,2017,8
192234,10,11170580,534,서울,용산구,효창동,2017,8
192253,10,11170590,384,서울,용산구,용문동,2017,8
192276,10,11170625,2238,서울,용산구,한강로동,2017,8
192305,10,11170630,511,서울,용산구,이촌1동,2017,8
192359,10,11170640,379,서울,용산구,이촌2동,2017,8
192379,10,11170650,1286,서울,용산구,이태원1동,2017,8
192390,10,11170660,555,서울,용산구,이태원2동,2017,8
192408,10,11170685,976,서울,용산구,한남동,2017,8
192446,10,11170690,774,서울,용산구,서빙고동,2017,8
192472,10,11170700,302,서울,용산구,보광동,2017,8
211218,11,11170510,354,서울,용산구,후암동,2017,8
211253,11,11170520,472,서울,용산구,용산2가동,2017,8
211277,11,11170530,2981,서울,용산구,남영동,2017,8
211290,11,11170555,688,서울,용산구,청파동,2017,8
211330,11,11170560,677,서울,용산구,원효로1동,2017,8
211356,11,11170570,470,서울,용산구,원효로2동,2017,8
211387,11,11170580,539,서울,용산구,효창동,2017,8
211406,11,11170590,366,서울,용산구,용문동,2017,8
211429,11,11170625,2381,서울,용산구,한강로동,2017,8
211458,11,11170630,492,서울,용산구,이촌1동,2017,8
211512,11,11170640,352,서울,용산구,이촌2동,2017,8
211532,11,11170650,1351,서울,용산구,이태원1동,2017,8
211543,11,11170660,567,서울,용산구,이태원2동,2017,8
211561,11,11170685,983,서울,용산구,한남동,2017,8
211599,11,11170690,752,서울,용산구,서빙고동,2017,8
211625,11,11170700,292,서울,용산구,보광동,2017,8
230371,12,11170510,350,서울,용산구,후암동,2017,8
230406,12,11170520,473,서울,용산구,용산2가동,2017,8
230430,12,11170530,2983,서울,용산구,남영동,2017,8
230443,12,11170555,701,서울,용산구,청파동,2017,8
230483,12,11170560,685,서울,용산구,원효로1동,2017,8
230509,12,11170570,468,서울,용산구,원효로2동,2017,8
230540,12,11170580,502,서울,용산구,효창동,2017,8
230559,12,11170590,363,서울,용산구,용문동,2017,8
230582,12,11170625,2418,서울,용산구,한강로동,2017,8
230611,12,11170630,471,서울,용산구,이촌1동,2017,8
230665,12,11170640,319,서울,용산구,이촌2동,2017,8
230685,12,11170650,1447,서울,용산구,이태원1동,2017,8
230696,12,11170660,582,서울,용산구,이태원2동,2017,8
230714,12,11170685,990,서울,용산구,한남동,2017,8
230752,12,11170690,768,서울,용산구,서빙고동,2017,8
230778,12,11170700,292,서울,용산구,보광동,2017,8
249524,13,11170510,346,서울,용산구,후암동,2017,8
249559,13,11170520,479,서울,용산구,용산2가동,2017,8
249583,13,11170530,2926,서울,용산구,남영동,2017,8
249596,13,11170555,678,서울,용산구,청파동,2017,8
249636,13,11170560,683,서울,용산구,원효로1동,2017,8
249662,13,11170570,474,서울,용산구,원효로2동,2017,8
249693,13,11170580,508,서울,용산구,효창동,2017,8
249712,13,11170590,352,서울,용산구,용문동,2017,8
249735,13,11170625,2498,서울,용산구,한강로동,2017,8
249764,13,11170630,481,서울,용산구,이촌1동,2017,8
249818,13,11170640,323,서울,용산구,이촌2동,2017,8
249838,13,11170650,1493,서울,용산구,이태원1동,2017,8
249849,13,11170660,591,서울,용산구,이태원2동,2017,8
249867,13,11170685,1020,서울,용산구,한남동,2017,8
249905,13,11170690,796,서울,용산구,서빙고동,2017,8
249931,13,11170700,285,서울,용산구,보광동,2017,8
268677,14,11170510,338,서울,용산구,후암동,2017,8
268712,14,11170520,478,서울,용산구,용산2가동,2017,8
268736,14,11170530,2877,서울,용산구,남영동,2017,8
268749,14,11170555,676,서울,용산구,청파동,2017,8
268789,14,11170560,672,서울,용산구,원효로1동,2017,8
268815,14,11170570,462,서울,용산구,원효로2동,2017,8
268846,14,11170580,511,서울,용산구,효창동,2017,8
268865,14,11170590,351,서울,용산구,용문동,2017,8
268888,14,11170625,2488,서울,용산구,한강로동,2017,8
268917,14,11170630,476,서울,용산구,이촌1동,2017,8
268971,14,11170640,321,서울,용산구,이촌2동,2017,8
268991,14,11170650,1520,서울,용산구,이태원1동,2017,8
269002,14,11170660,593,서울,용산구,이태원2동,2017,8
269020,14,11170685,1028,서울,용산구,한남동,2017,8
269058,14,11170690,767,서울,용산구,서빙고동,2017,8
269084,14,11170700,286,서울,용산구,보광동,2017,8
287830,15,11170510,339,서울,용산구,후암동,2017,8
287865,15,11170520,464,서울,용산구,용산2가동,2017,8
287889,15,11170530,2897,서울,용산구,남영동,2017,8
287902,15,11170555,664,서울,용산구,청파동,2017,8
287942,15,11170560,680,서울,용산구,원효로1동,2017,8
287968,15,11170570,465,서울,용산구,원효로2동,2017,8
287999,15,11170580,498,서울,용산구,효창동,2017,8
288018,15,11170590,373,서울,용산구,용문동,2017,8
288041,15,11170625,2521,서울,용산구,한강로동,2017,8
288070,15,11170630,489,서울,용산구,이촌1동,2017,8
288124,15,11170640,337,서울,용산구,이촌2동,2017,8
288144,15,11170650,1546,서울,용산구,이태원1동,2017,8
288155,15,11170660,590,서울,용산구,이태원2동,2017,8
288173,15,11170685,1022,서울,용산구,한남동,2017,8
288211,15,11170690,772,서울,용산구,서빙고동,2017,8
288237,15,11170700,286,서울,용산구,보광동,2017,8
306983,16,11170510,341,서울,용산구,후암동,2017,8
307018,16,11170520,466,서울,용산구,용산2가동,2017,8
307042,16,11170530,2947,서울,용산구,남영동,2017,8
307055,16,11170555,664,서울,용산구,청파동,2017,8
307095,16,11170560,681,서울,용산구,원효로1동,2017,8
307121,16,11170570,460,서울,용산구,원효로2동,2017,8
307152,16,11170580,497,서울,용산구,효창동,2017,8
307171,16,11170590,382,서울,용산구,용문동,2017,8
307194,16,11170625,2422,서울,용산구,한강로동,2017,8
307223,16,11170630,488,서울,용산구,이촌1동,2017,8
307277,16,11170640,345,서울,용산구,이촌2동,2017,8
307297,16,11170650,1545,서울,용산구,이태원1동,2017,8
307308,16,11170660,584,서울,용산구,이태원2동,2017,8
307326,16,11170685,1011,서울,용산구,한남동,2017,8
307364,16,11170690,741,서울,용산구,서빙고동,2017,8
307390,16,11170700,284,서울,용산구,보광동,2017,8
326136,17,11170510,341,서울,용산구,후암동,2017,8
326171,17,11170520,457,서울,용산구,용산2가동,2017,8
326195,17,11170530,2817,서울,용산구,남영동,2017,8
326208,17,11170555,639,서울,용산구,청파동,2017,8
326248,17,11170560,674,서울,용산구,원효로1동,2017,8
326274,17,11170570,449,서울,용산구,원효로2동,2017,8
326305,17,11170580,490,서울,용산구,효창동,2017,8
326324,17,11170590,394,서울,용산구,용문동,2017,8
326347,17,11170625,2346,서울,용산구,한강로동,2017,8
326376,17,11170630,498,서울,용산구,이촌1동,2017,8
326430,17,11170640,363,서울,용산구,이촌2동,2017,8
326450,17,11170650,1588,서울,용산구,이태원1동,2017,8
326461,17,11170660,573,서울,용산구,이태원2동,2017,8
326479,17,11170685,1006,서울,용산구,한남동,2017,8
326517,17,11170690,732,서울,용산구,서빙고동,2017,8
326543,17,11170700,290,서울,용산구,보광동,2017,8
345289,18,11170510,343,서울,용산구,후암동,2017,8
345324,18,11170520,486,서울,용산구,용산2가동,2017,8
345348,18,11170530,2683,서울,용산구,남영동,2017,8
345361,18,11170555,625,서울,용산구,청파동,2017,8
345401,18,11170560,607,서울,용산구,원효로1동,2017,8
345427,18,11170570,419,서울,용산구,원효로2동,2017,8
345458,18,11170580,489,서울,용산구,효창동,2017,8
345477,18,11170590,418,서울,용산구,용문동,2017,8
345500,18,11170625,2178,서울,용산구,한강로동,2017,8
345529,18,11170630,552,서울,용산구,이촌1동,2017,8
345583,18,11170640,436,서울,용산구,이촌2동,2017,8
345603,18,11170650,1733,서울,용산구,이태원1동,2017,8
345614,18,11170660,604,서울,용산구,이태원2동,2017,8
345632,18,11170685,1000,서울,용산구,한남동,2017,8
345670,18,11170690,730,서울,용산구,서빙고동,2017,8
345696,18,11170700,296,서울,용산구,보광동,2017,8
364442,19,11170510,351,서울,용산구,후암동,2017,8
364477,19,11170520,483,서울,용산구,용산2가동,2017,8
364501,19,11170530,2223,서울,용산구,남영동,2017,8
364514,19,11170555,617,서울,용산구,청파동,2017,8
364554,19,11170560,582,서울,용산구,원효로1동,2017,8
364580,19,11170570,394,서울,용산구,원효로2동,2017,8
364611,19,11170580,502,서울,용산구,효창동,2017,8
364630,19,11170590,446,서울,용산구,용문동,2017,8
364653,19,11170625,1865,서울,용산구,한강로동,2017,8
364682,19,11170630,539,서울,용산구,이촌1동,2017,8
364736,19,11170640,414,서울,용산구,이촌2동,2017,8
364756,19,11170650,1801,서울,용산구,이태원1동,2017,8
364767,19,11170660,651,서울,용산구,이태원2동,2017,8
364785,19,11170685,949,서울,용산구,한남동,2017,8
364823,19,11170690,696,서울,용산구,서빙고동,2017,8
364849,19,11170700,303,서울,용산구,보광동,2017,8
383595,20,11170510,365,서울,용산구,후암동,2017,8
383630,20,11170520,507,서울,용산구,용산2가동,2017,8
383654,20,11170530,1965,서울,용산구,남영동,2017,8
383667,20,11170555,608,서울,용산구,청파동,2017,8
383707,20,11170560,571,서울,용산구,원효로1동,2017,8
383733,20,11170570,394,서울,용산구,원효로2동,2017,8
383764,20,11170580,502,서울,용산구,효창동,2017,8
383783,20,11170590,465,서울,용산구,용문동,2017,8
383806,20,11170625,1647,서울,용산구,한강로동,2017,8
383835,20,11170630,518,서울,용산구,이촌1동,2017,8
383889,20,11170640,420,서울,용산구,이촌2동,2017,8
383909,20,11170650,1793,서울,용산구,이태원1동,2017,8
383920,20,11170660,647,서울,용산구,이태원2동,2017,8
383938,20,11170685,898,서울,용산구,한남동,2017,8
383976,20,11170690,685,서울,용산구,서빙고동,2017,8
384002,20,11170700,317,서울,용산구,보광동,2017,8
402746,21,11170510,377,서울,용산구,후암동,2017,8
402781,21,11170520,507,서울,용산구,용산2가동,2017,8
402805,21,11170530,1775,서울,용산구,남영동,2017,8
402818,21,11170555,588,서울,용산구,청파동,2017,8
402858,21,11170560,578,서울,용산구,원효로1동,2017,8
402884,21,11170570,398,서울,용산구,원효로2동,2017,8
402915,21,11170580,540,서울,용산구,효창동,2017,8
402934,21,11170590,474,서울,용산구,용문동,2017,8
402957,21,11170625,1482,서울,용산구,한강로동,2017,8
402986,21,11170630,516,서울,용산구,이촌1동,2017,8
403040,21,11170640,443,서울,용산구,이촌2동,2017,8
403060,21,11170650,1728,서울,용산구,이태원1동,2017,8
403071,21,11170660,632,서울,용산구,이태원2동,2017,8
403089,21,11170685,862,서울,용산구,한남동,2017,8
403127,21,11170690,669,서울,용산구,서빙고동,2017,8
403153,21,11170700,324,서울,용산구,보광동,2017,8
421894,22,11170510,385,서울,용산구,후암동,2017,8
421929,22,11170520,501,서울,용산구,용산2가동,2017,8
421953,22,11170530,1581,서울,용산구,남영동,2017,8
421966,22,11170555,585,서울,용산구,청파동,2017,8
422006,22,11170560,588,서울,용산구,원효로1동,2017,8
422032,22,11170570,407,서울,용산구,원효로2동,2017,8
422063,22,11170580,565,서울,용산구,효창동,2017,8
422082,22,11170590,503,서울,용산구,용문동,2017,8
422105,22,11170625,1295,서울,용산구,한강로동,2017,8
422134,22,11170630,526,서울,용산구,이촌1동,2017,8
422188,22,11170640,463,서울,용산구,이촌2동,2017,8
422208,22,11170650,1606,서울,용산구,이태원1동,2017,8
422219,22,11170660,607,서울,용산구,이태원2동,2017,8
422237,22,11170685,810,서울,용산구,한남동,2017,8
422275,22,11170690,665,서울,용산구,서빙고동,2017,8
422301,22,11170700,336,서울,용산구,보광동,2017,8
441042,23,11170510,432,서울,용산구,후암동,2017,8
441077,23,11170520,477,서울,용산구,용산2가동,2017,8
441101,23,11170530,1130,서울,용산구,남영동,2017,8
441114,23,11170555,610,서울,용산구,청파동,2017,8
441154,23,11170560,626,서울,용산구,원효로1동,2017,8
441180,23,11170570,499,서울,용산구,원효로2동,2017,8
441211,23,11170580,475,서울,용산구,효창동,2017,8
441230,23,11170590,559,서울,용산구,용문동,2017,8
441253,23,11170625,979,서울,용산구,한강로동,2017,8
441282,23,11170630,517,서울,용산구,이촌1동,2017,8
441336,23,11170640,466,서울,용산구,이촌2동,2017,8
441356,23,11170650,1327,서울,용산구,이태원1동,2017,8
441367,23,11170660,651,서울,용산구,이태원2동,2017,8
441385,23,11170685,668,서울,용산구,한남동,2017,8
441423,23,11170690,585,서울,용산구,서빙고동,2017,8
441449,23,11170700,416,서울,용산구,보광동,2017,8
