,시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
540,0,11170510,483,서울,용산구,후암동,2017,2
575,0,11170520,470,서울,용산구,용산2가동,2017,2
599,0,11170530,880,서울,용산구,남영동,2017,2
612,0,11170555,602,서울,용산구,청파동,2017,2
652,0,11170560,606,서울,용산구,원효로1동,2017,2
678,0,11170570,509,서울,용산구,원효로2동,2017,2
709,0,11170580,539,서울,용산구,효창동,2017,2
728,0,11170590,586,서울,용산구,용문동,2017,2
751,0,11170625,912,서울,용산구,한강로동,2017,2
780,0,11170630,501,서울,용산구,이촌1동,2017,2
834,0,11170640,534,서울,용산구,이촌2동,2017,2
854,0,11170650,977,서울,용산구,이태원1동,2017,2
865,0,11170660,640,서울,용산구,이태원2동,2017,2
883,0,11170685,627,서울,용산구,한남동,2017,2
921,0,11170690,596,서울,용산구,서빙고동,2017,2
947,0,11170700,441,서울,용산구,보광동,2017,2
19688,1,11170510,493,서울,용산구,후암동,2017,2
19723,1,11170520,474,서울,용산구,용산2가동,2017,2
19747,1,11170530,837,서울,용산구,남영동,2017,2
19760,1,11170555,610,서울,용산구,청파동,2017,2
19800,1,11170560,610,서울,용산구,원효로1동,2017,2
19826,1,11170570,506,서울,용산구,원효로2동,2017,2
19857,1,11170580,534,서울,용산구,효창동,2017,2
19876,1,11170590,600,서울,용산구,용문동,2017,2
19899,1,11170625,891,서울,용산구,한강로동,2017,2
19928,1,11170630,499,서울,용산구,이촌1동,2017,2
19982,1,11170640,532,서울,용산구,이촌2동,2017,2
20002,1,11170650,936,서울,용산구,이태원1동,2017,2
20013,1,11170660,638,서울,용산구,이태원2동,2017,2
20031,1,11170685,618,서울,용산구,한남동,2017,2
20069,1,11170690,600,서울,용산구,서빙고동,2017,2
20095,1,11170700,442,서울,용산구,보광동,2017,2
38835,2,11170510,491,서울,용산구,후암동,2017,2
38870,2,11170520,474,서울,용산구,용산2가동,2017,2
38894,2,11170530,833,서울,용산구,남영동,2017,2
38907,2,11170555,610,서울,용산구,청파동,2017,2
38947,2,11170560,593,서울,용산구,원효로1동,2017,2
38973,2,11170570,509,서울,용산구,원효로2동,2017,2
39004,2,11170580,536,서울,용산구,효창동,2017,2
39023,2,11170590,602,서울,용산구,용문동,2017,2
39046,2,11170625,884,서울,용산구,한강로동,2017,2
39075,2,11170630,497,서울,용산구,이촌1동,2017,2
39129,2,11170640,529,서울,용산구,이촌2동,2017,2
39149,2,11170650,920,서울,용산구,이태원1동,2017,2
39160,2,11170660,644,서울,용산구,이태원2동,2017,2
39178,2,11170685,612,서울,용산구,한남동,2017,2
39216,2,11170690,602,서울,용산구,서빙고동,2017,2
39242,2,11170700,444,서울,용산구,보광동,2017,2
57981,3,11170510,495,서울,용산구,후암동,2017,2
58016,3,11170520,470,서울,용산구,용산2가동,2017,2
58040,3,11170530,838,서울,용산구,남영동,2017,2
58053,3,11170555,614,서울,용산구,청파동,2017,2
58093,3,11170560,592,서울,용산구,원효로1동,2017,2
58119,3,11170570,509,서울,용산구,원효로2동,2017,2
58150,3,11170580,541,서울,용산구,효창동,2017,2
58169,3,11170590,603,서울,용산구,용문동,2017,2
58192,3,11170625,880,서울,용산구,한강로동,2017,2
58221,3,11170630,496,서울,용산구,이촌1동,2017,2
