시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
0,11170510,418,서울,용산구,후암동,2019,6
0,11170520,464,서울,용산구,용산2가동,2019,6
0,11170530,812,서울,용산구,남영동,2019,6
0,11170555,555,서울,용산구,청파동,2019,6
0,11170560,680,서울,용산구,원효로1동,2019,6
0,11170570,450,서울,용산구,원효로2동,2019,6
0,11170580,457,서울,용산구,효창동,2019,6
0,11170590,484,서울,용산구,용문동,2019,6
0,11170625,1045,서울,용산구,한강로동,2019,6
0,11170630,490,서울,용산구,이촌1동,2019,6
0,11170640,404,서울,용산구,이촌2동,2019,6
0,11170650,2153,서울,용산구,이태원1동,2019,6
0,11170660,791,서울,용산구,이태원2동,2019,6
0,11170685,813,서울,용산구,한남동,2019,6
0,11170690,558,서울,용산구,서빙고동,2019,6
0,11170700,449,서울,용산구,보광동,2019,6
1,11170510,424,서울,용산구,후암동,2019,6
1,11170520,460,서울,용산구,용산2가동,2019,6
1,11170530,780,서울,용산구,남영동,2019,6
1,11170555,558,서울,용산구,청파동,2019,6
1,11170560,674,서울,용산구,원효로1동,2019,6
1,11170570,454,서울,용산구,원효로2동,2019,6
1,11170580,459,서울,용산구,효창동,2019,6
1,11170590,492,서울,용산구,용문동,2019,6
1,11170625,998,서울,용산구,한강로동,2019,6
1,11170630,485,서울,용산구,이촌1동,2019,6
1,11170640,403,서울,용산구,이촌2동,2019,6
1,11170650,2120,서울,용산구,이태원1동,2019,6
1,11170660,779,서울,용산구,이태원2동,2019,6
1,11170685,805,서울,용산구,한남동,2019,6
1,11170690,555,서울,용산구,서빙고동,2019,6
1,11170700,456,서울,용산구,보광동,2019,6
2,11170510,430,서울,용산구,후암동,2019,6
2,11170520,456,서울,용산구,용산2가동,2019,6
2,11170530,758,서울,용산구,남영동,2019,6
2,11170555,564,서울,용산구,청파동,2019,6
2,11170560,678,서울,용산구,원효로1동,2019,6
2,11170570,455,서울,용산구,원효로2동,2019,6
2,11170580,464,서울,용산구,효창동,2019,6
2,11170590,492,서울,용산구,용문동,2019,6
2,11170625,970,서울,용산구,한강로동,2019,6
2,11170630,487,서울,용산구,이촌1동,2019,6
2,11170640,399,서울,용산구,이촌2동,2019,6
2,11170650,1977,서울,용산구,이태원1동,2019,6
2,11170660,778,서울,용산구,이태원2동,2019,6
2,11170685,806,서울,용산구,한남동,2019,6
2,11170690,551,서울,용산구,서빙고동,2019,6
2,11170700,457,서울,용산구,보광동,2019,6
3,11170510,433,서울,용산구,후암동,2019,6
3,11170520,459,서울,용산구,용산2가동,2019,6
3,11170530,756,서울,용산구,남영동,2019,6
3,11170555,566,서울,용산구,청파동,2019,6
3,11170560,675,서울,용산구,원효로1동,2019,6
3,11170570,459,서울,용산구,원효로2동,2019,6
3,11170580,470,서울,용산구,효창동,2019,6
3,11170590,491,서울,용산구,용문동,2019,6
3,11170625,954,서울,용산구,한강로동,2019,6
3,11170630,491,서울,용산구,이촌1동,2019,6
3,11170640,397,서울,용산구,이촌2동,2019,6
3,11170650,1802,서울,용산구,이태원1동,2019,6
3,11170660,777,서울,용산구,이태원2동,2019,6
3,11170685,794,서울,용산구,한남동,2019,6
3,11170690,552,서울,용산구,서빙고동,2019,6
3,11170700,456,서울,용산구,보광동,2019,6
4,11170510,434,서울,용산구,후암동,2019,6
4,11170520,470,서울,용산구,용산2가동,2019,6
4,11170530,779,서울,용산구,남영동,2019,6
4,11170555,570,서울,용산구,청파동,2019,6
4,11170560,673,서울,용산구,원효로1동,2019,6
4,11170570,461,서울,용산구,원효로2동,2019,6
4,11170580,474,서울,용산구,효창동,2019,6
4,11170590,494,서울,용산구,용문동,2019,6
4,11170625,959,서울,용산구,한강로동,2019,6
4,11170630,492,서울,용산구,이촌1동,2019,6
4,11170640,397,서울,용산구,이촌2동,2019,6
4,11170650,1599,서울,용산구,이태원1동,2019,6
4,11170660,774,서울,용산구,이태원2동,2019,6
4,11170685,771,서울,용산구,한남동,2019,6
4,11170690,548,서울,용산구,서빙고동,2019,6
4,11170700,462,서울,용산구,보광동,2019,6
5,11170510,430,서울,용산구,후암동,2019,6
5,11170520,471,서울,용산구,용산2가동,2019,6
5,11170530,803,서울,용산구,남영동,2019,6
5,11170555,572,서울,용산구,청파동,2019,6
5,11170560,684,서울,용산구,원효로1동,2019,6
5,11170570,459,서울,용산구,원효로2동,2019,6
5,11170580,480,서울,용산구,효창동,2019,6
5,11170590,487,서울,용산구,용문동,2019,6
5,11170625,995,서울,용산구,한강로동,2019,6
5,11170630,505,서울,용산구,이촌1동,2019,6
5,11170640,409,서울,용산구,이촌2동,2019,6
5,11170650,1389,서울,용산구,이태원1동,2019,6
5,11170660,775,서울,용산구,이태원2동,2019,6
5,11170685,763,서울,용산구,한남동,2019,6
5,11170690,568,서울,용산구,서빙고동,2019,6
5,11170700,455,서울,용산구,보광동,2019,6
6,11170510,426,서울,용산구,후암동,2019,6
6,11170520,468,서울,용산구,용산2가동,2019,6
6,11170530,882,서울,용산구,남영동,2019,6
6,11170555,571,서울,용산구,청파동,2019,6
6,11170560,696,서울,용산구,원효로1동,2019,6
6,11170570,459,서울,용산구,원효로2동,2019,6
6,11170580,490,서울,용산구,효창동,2019,6
6,11170590,475,서울,용산구,용문동,2019,6
6,11170625,1058,서울,용산구,한강로동,2019,6
6,11170630,508,서울,용산구,이촌1동,2019,6
6,11170640,414,서울,용산구,이촌2동,2019,6
6,11170650,1191,서울,용산구,이태원1동,2019,6
6,11170660,776,서울,용산구,이태원2동,2019,6
6,11170685,774,서울,용산구,한남동,2019,6
6,11170690,626,서울,용산구,서빙고동,2019,6
6,11170700,451,서울,용산구,보광동,2019,6
7,11170510,419,서울,용산구,후암동,2019,6
7,11170520,467,서울,용산구,용산2가동,2019,6
7,11170530,955,서울,용산구,남영동,2019,6
7,11170555,580,서울,용산구,청파동,2019,6
7,11170560,702,서울,용산구,원효로1동,2019,6
7,11170570,442,서울,용산구,원효로2동,2019,6
7,11170580,504,서울,용산구,효창동,2019,6
7,11170590,463,서울,용산구,용문동,2019,6
7,11170625,1124,서울,용산구,한강로동,2019,6
7,11170630,515,서울,용산구,이촌1동,2019,6
7,11170640,416,서울,용산구,이촌2동,2019,6
7,11170650,1110,서울,용산구,이태원1동,2019,6
7,11170660,777,서울,용산구,이태원2동,2019,6
7,11170685,783,서울,용산구,한남동,2019,6
7,11170690,657,서울,용산구,서빙고동,2019,6
7,11170700,438,서울,용산구,보광동,2019,6
8,11170510,411,서울,용산구,후암동,2019,6
8,11170520,470,서울,용산구,용산2가동,2019,6
8,11170530,1064,서울,용산구,남영동,2019,6
8,11170555,605,서울,용산구,청파동,2019,6
8,11170560,720,서울,용산구,원효로1동,2019,6
8,11170570,433,서울,용산구,원효로2동,2019,6
8,11170580,522,서울,용산구,효창동,2019,6
8,11170590,442,서울,용산구,용문동,2019,6
8,11170625,1276,서울,용산구,한강로동,2019,6
8,11170630,534,서울,용산구,이촌1동,2019,6
8,11170640,440,서울,용산구,이촌2동,2019,6
8,11170650,1101,서울,용산구,이태원1동,2019,6
8,11170660,768,서울,용산구,이태원2동,2019,6
8,11170685,783,서울,용산구,한남동,2019,6
8,11170690,728,서울,용산구,서빙고동,2019,6
8,11170700,427,서울,용산구,보광동,2019,6
9,11170510,390,서울,용산구,후암동,2019,6
9,11170520,465,서울,용산구,용산2가동,2019,6
9,11170530,1195,서울,용산구,남영동,2019,6
9,11170555,615,서울,용산구,청파동,2019,6
9,11170560,742,서울,용산구,원효로1동,2019,6
9,11170570,416,서울,용산구,원효로2동,2019,6
9,11170580,530,서울,용산구,효창동,2019,6
9,11170590,422,서울,용산구,용문동,2019,6
9,11170625,1473,서울,용산구,한강로동,2019,6
9,11170630,547,서울,용산구,이촌1동,2019,6
9,11170640,433,서울,용산구,이촌2동,2019,6
9,11170650,1112,서울,용산구,이태원1동,2019,6
9,11170660,759,서울,용산구,이태원2동,2019,6
9,11170685,803,서울,용산구,한남동,2019,6
9,11170690,806,서울,용산구,서빙고동,2019,6
9,11170700,404,서울,용산구,보광동,2019,6
10,11170510,376,서울,용산구,후암동,2019,6
10,11170520,472,서울,용산구,용산2가동,2019,6
10,11170530,1330,서울,용산구,남영동,2019,6
10,11170555,635,서울,용산구,청파동,2019,6
10,11170560,736,서울,용산구,원효로1동,2019,6
10,11170570,404,서울,용산구,원효로2동,2019,6
10,11170580,526,서울,용산구,효창동,2019,6
10,11170590,395,서울,용산구,용문동,2019,6
10,11170625,1623,서울,용산구,한강로동,2019,6
10,11170630,551,서울,용산구,이촌1동,2019,6
10,11170640,423,서울,용산구,이촌2동,2019,6
10,11170650,1156,서울,용산구,이태원1동,2019,6
10,11170660,739,서울,용산구,이태원2동,2019,6
10,11170685,821,서울,용산구,한남동,2019,6
10,11170690,835,서울,용산구,서빙고동,2019,6
10,11170700,391,서울,용산구,보광동,2019,6
11,11170510,368,서울,용산구,후암동,2019,6
11,11170520,466,서울,용산구,용산2가동,2019,6
11,11170530,1447,서울,용산구,남영동,2019,6
11,11170555,653,서울,용산구,청파동,2019,6
11,11170560,742,서울,용산구,원효로1동,2019,6
11,11170570,389,서울,용산구,원효로2동,2019,6
11,11170580,524,서울,용산구,효창동,2019,6
11,11170590,374,서울,용산구,용문동,2019,6
11,11170625,1836,서울,용산구,한강로동,2019,6
11,11170630,525,서울,용산구,이촌1동,2019,6
11,11170640,386,서울,용산구,이촌2동,2019,6
11,11170650,1217,서울,용산구,이태원1동,2019,6
11,11170660,720,서울,용산구,이태원2동,2019,6
11,11170685,857,서울,용산구,한남동,2019,6
11,11170690,867,서울,용산구,서빙고동,2019,6
11,11170700,373,서울,용산구,보광동,2019,6
12,11170510,361,서울,용산구,후암동,2019,6
12,11170520,470,서울,용산구,용산2가동,2019,6
12,11170530,1557,서울,용산구,남영동,2019,6
12,11170555,642,서울,용산구,청파동,2019,6
12,11170560,722,서울,용산구,원효로1동,2019,6
12,11170570,384,서울,용산구,원효로2동,2019,6
12,11170580,514,서울,용산구,효창동,2019,6
12,11170590,357,서울,용산구,용문동,2019,6
12,11170625,1982,서울,용산구,한강로동,2019,6
12,11170630,508,서울,용산구,이촌1동,2019,6
12,11170640,381,서울,용산구,이촌2동,2019,6
12,11170650,1315,서울,용산구,이태원1동,2019,6
12,11170660,719,서울,용산구,이태원2동,2019,6
12,11170685,874,서울,용산구,한남동,2019,6
12,11170690,851,서울,용산구,서빙고동,2019,6
12,11170700,351,서울,용산구,보광동,2019,6
13,11170510,354,서울,용산구,후암동,2019,6
13,11170520,477,서울,용산구,용산2가동,2019,6
13,11170530,1560,서울,용산구,남영동,2019,6
13,11170555,638,서울,용산구,청파동,2019,6
13,11170560,724,서울,용산구,원효로1동,2019,6
13,11170570,377,서울,용산구,원효로2동,2019,6
13,11170580,517,서울,용산구,효창동,2019,6
13,11170590,357,서울,용산구,용문동,2019,6
13,11170625,2100,서울,용산구,한강로동,2019,6
13,11170630,523,서울,용산구,이촌1동,2019,6
13,11170640,401,서울,용산구,이촌2동,2019,6
13,11170650,1378,서울,용산구,이태원1동,2019,6
13,11170660,712,서울,용산구,이태원2동,2019,6
13,11170685,915,서울,용산구,한남동,2019,6
13,11170690,874,서울,용산구,서빙고동,2019,6
13,11170700,349,서울,용산구,보광동,2019,6
14,11170510,341,서울,용산구,후암동,2019,6
14,11170520,479,서울,용산구,용산2가동,2019,6
14,11170530,1522,서울,용산구,남영동,2019,6
14,11170555,633,서울,용산구,청파동,2019,6
14,11170560,712,서울,용산구,원효로1동,2019,6
14,11170570,373,서울,용산구,원효로2동,2019,6
14,11170580,510,서울,용산구,효창동,2019,6
14,11170590,340,서울,용산구,용문동,2019,6
14,11170625,2127,서울,용산구,한강로동,2019,6
14,11170630,514,서울,용산구,이촌1동,2019,6
14,11170640,389,서울,용산구,이촌2동,2019,6
14,11170650,1432,서울,용산구,이태원1동,2019,6
14,11170660,724,서울,용산구,이태원2동,2019,6
14,11170685,939,서울,용산구,한남동,2019,6
14,11170690,945,서울,용산구,서빙고동,2019,6
14,11170700,343,서울,용산구,보광동,2019,6
15,11170510,341,서울,용산구,후암동,2019,6
15,11170520,497,서울,용산구,용산2가동,2019,6
15,11170530,1486,서울,용산구,남영동,2019,6
15,11170555,626,서울,용산구,청파동,2019,6
15,11170560,705,서울,용산구,원효로1동,2019,6
15,11170570,375,서울,용산구,원효로2동,2019,6
15,11170580,519,서울,용산구,효창동,2019,6
15,11170590,352,서울,용산구,용문동,2019,6
15,11170625,2148,서울,용산구,한강로동,2019,6
15,11170630,512,서울,용산구,이촌1동,2019,6
15,11170640,390,서울,용산구,이촌2동,2019,6
15,11170650,1493,서울,용산구,이태원1동,2019,6
15,11170660,733,서울,용산구,이태원2동,2019,6
15,11170685,964,서울,용산구,한남동,2019,6
15,11170690,927,서울,용산구,서빙고동,2019,6
15,11170700,342,서울,용산구,보광동,2019,6
16,11170510,337,서울,용산구,후암동,2019,6
16,11170520,498,서울,용산구,용산2가동,2019,6
16,11170530,1467,서울,용산구,남영동,2019,6
16,11170555,609,서울,용산구,청파동,2019,6
16,11170560,723,서울,용산구,원효로1동,2019,6
16,11170570,365,서울,용산구,원효로2동,2019,6
16,11170580,525,서울,용산구,효창동,2019,6
16,11170590,350,서울,용산구,용문동,2019,6
16,11170625,2079,서울,용산구,한강로동,2019,6
16,11170630,506,서울,용산구,이촌1동,2019,6
16,11170640,380,서울,용산구,이촌2동,2019,6
16,11170650,1565,서울,용산구,이태원1동,2019,6
16,11170660,731,서울,용산구,이태원2동,2019,6
16,11170685,963,서울,용산구,한남동,2019,6
16,11170690,929,서울,용산구,서빙고동,2019,6
16,11170700,347,서울,용산구,보광동,2019,6
17,11170510,342,서울,용산구,후암동,2019,6
17,11170520,502,서울,용산구,용산2가동,2019,6
17,11170530,1437,서울,용산구,남영동,2019,6
17,11170555,596,서울,용산구,청파동,2019,6
17,11170560,699,서울,용산구,원효로1동,2019,6
17,11170570,376,서울,용산구,원효로2동,2019,6
17,11170580,517,서울,용산구,효창동,2019,6
17,11170590,357,서울,용산구,용문동,2019,6
17,11170625,2003,서울,용산구,한강로동,2019,6
17,11170630,489,서울,용산구,이촌1동,2019,6
17,11170640,365,서울,용산구,이촌2동,2019,6
17,11170650,1643,서울,용산구,이태원1동,2019,6
17,11170660,726,서울,용산구,이태원2동,2019,6
17,11170685,952,서울,용산구,한남동,2019,6
17,11170690,897,서울,용산구,서빙고동,2019,6
17,11170700,356,서울,용산구,보광동,2019,6
18,11170510,345,서울,용산구,후암동,2019,6
18,11170520,502,서울,용산구,용산2가동,2019,6
18,11170530,1251,서울,용산구,남영동,2019,6
18,11170555,595,서울,용산구,청파동,2019,6
18,11170560,697,서울,용산구,원효로1동,2019,6
18,11170570,382,서울,용산구,원효로2동,2019,6
18,11170580,518,서울,용산구,효창동,2019,6
18,11170590,368,서울,용산구,용문동,2019,6
18,11170625,1893,서울,용산구,한강로동,2019,6
18,11170630,486,서울,용산구,이촌1동,2019,6
18,11170640,358,서울,용산구,이촌2동,2019,6
18,11170650,1710,서울,용산구,이태원1동,2019,6
18,11170660,734,서울,용산구,이태원2동,2019,6
18,11170685,918,서울,용산구,한남동,2019,6
18,11170690,820,서울,용산구,서빙고동,2019,6
18,11170700,353,서울,용산구,보광동,2019,6
19,11170510,350,서울,용산구,후암동,2019,6
19,11170520,506,서울,용산구,용산2가동,2019,6
19,11170530,1211,서울,용산구,남영동,2019,6
19,11170555,589,서울,용산구,청파동,2019,6
19,11170560,706,서울,용산구,원효로1동,2019,6
19,11170570,382,서울,용산구,원효로2동,2019,6
19,11170580,529,서울,용산구,효창동,2019,6
19,11170590,369,서울,용산구,용문동,2019,6
