시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
3,11170555,550,서울,용산구,청파동,2019,8
3,11170560,792,서울,용산구,원효로1동,2019,8
3,11170570,480,서울,용산구,원효로2동,2019,8
3,11170580,476,서울,용산구,효창동,2019,8
3,11170590,498,서울,용산구,용문동,2019,8
3,11170625,994,서울,용산구,한강로동,2019,8
3,11170630,539,서울,용산구,이촌1동,2019,8
3,11170640,388,서울,용산구,이촌2동,2019,8
3,11170650,1387,서울,용산구,이태원1동,2019,8
3,11170660,717,서울,용산구,이태원2동,2019,8
3,11170685,785,서울,용산구,한남동,2019,8
3,11170690,525,서울,용산구,서빙고동,2019,8
3,11170700,469,서울,용산구,보광동,2019,8
4,11170510,413,서울,용산구,후암동,2019,8
4,11170520,443,서울,용산구,용산2가동,2019,8
4,11170530,948,서울,용산구,남영동,2019,8
4,11170555,550,서울,용산구,청파동,2019,8
4,11170560,796,서울,용산구,원효로1동,2019,8
4,11170570,483,서울,용산구,원효로2동,2019,8
4,11170580,477,서울,용산구,효창동,2019,8
4,11170590,501,서울,용산구,용문동,2019,8
4,11170625,1007,서울,용산구,한강로동,2019,8
4,11170630,541,서울,용산구,이촌1동,2019,8
4,11170640,389,서울,용산구,이촌2동,2019,8
4,11170650,1286,서울,용산구,이태원1동,2019,8
4,11170660,717,서울,용산구,이태원2동,2019,8
4,11170685,772,서울,용산구,한남동,2019,8
4,11170690,537,서울,용산구,서빙고동,2019,8
4,11170700,472,서울,용산구,보광동,2019,8
5,11170510,409,서울,용산구,후암동,2019,8
5,11170520,442,서울,용산구,용산2가동,2019,8
5,11170530,984,서울,용산구,남영동,2019,8
5,11170555,550,서울,용산구,청파동,2019,8
5,11170560,803,서울,용산구,원효로1동,2019,8
5,11170570,476,서울,용산구,원효로2동,2019,8
5,11170580,479,서울,용산구,효창동,2019,8
5,11170590,490,서울,용산구,용문동,2019,8
5,11170625,1049,서울,용산구,한강로동,2019,8
5,11170630,558,서울,용산구,이촌1동,2019,8
5,11170640,409,서울,용산구,이촌2동,2019,8
5,11170650,1203,서울,용산구,이태원1동,2019,8
5,11170660,718,서울,용산구,이태원2동,2019,8
5,11170685,782,서울,용산구,한남동,2019,8
5,11170690,566,서울,용산구,서빙고동,2019,8
5,11170700,469,서울,용산구,보광동,2019,8
6,11170510,405,서울,용산구,후암동,2019,8
6,11170520,436,서울,용산구,용산2가동,2019,8
6,11170530,1098,서울,용산구,남영동,2019,8
6,11170555,553,서울,용산구,청파동,2019,8
6,11170560,822,서울,용산구,원효로1동,2019,8
6,11170570,481,서울,용산구,원효로2동,2019,8
6,11170580,489,서울,용산구,효창동,2019,8
6,11170590,467,서울,용산구,용문동,2019,8
6,11170625,1163,서울,용산구,한강로동,2019,8
6,11170630,574,서울,용산구,이촌1동,2019,8
6,11170640,442,서울,용산구,이촌2동,2019,8
6,11170650,1126,서울,용산구,이태원1동,2019,8
6,11170660,712,서울,용산구,이태원2동,2019,8
6,11170685,823,서울,용산구,한남동,2019,8
6,11170690,615,서울,용산구,서빙고동,2019,8
6,11170700,456,서울,용산구,보광동,2019,8
7,11170510,388,서울,용산구,후암동,2019,8
7,11170520,440,서울,용산구,용산2가동,2019,8
7,11170530,1343,서울,용산구,남영동,2019,8
7,11170555,563,서울,용산구,청파동,2019,8
7,11170560,852,서울,용산구,원효로1동,2019,8
7,11170570,460,서울,용산구,원효로2동,2019,8
7,11170580,497,서울,용산구,효창동,2019,8
7,11170590,437,서울,용산구,용문동,2019,8
7,11170625,1332,서울,용산구,한강로동,2019,8
7,11170630,578,서울,용산구,이촌1동,2019,8
7,11170640,447,서울,용산구,이촌2동,2019,8
7,11170650,1099,서울,용산구,이태원1동,2019,8
7,11170660,688,서울,용산구,이태원2동,2019,8
7,11170685,867,서울,용산구,한남동,2019,8
7,11170690,669,서울,용산구,서빙고동,2019,8
7,11170700,436,서울,용산구,보광동,2019,8
8,11170510,372,서울,용산구,후암동,2019,8
8,11170520,421,서울,용산구,용산2가동,2019,8
8,11170530,1643,서울,용산구,남영동,2019,8
8,11170555,567,서울,용산구,청파동,2019,8
8,11170560,891,서울,용산구,원효로1동,2019,8
8,11170570,438,서울,용산구,원효로2동,2019,8
8,11170580,511,서울,용산구,효창동,2019,8
8,11170590,400,서울,용산구,용문동,2019,8
8,11170625,1589,서울,용산구,한강로동,2019,8
8,11170630,562,서울,용산구,이촌1동,2019,8
8,11170640,422,서울,용산구,이촌2동,2019,8
8,11170650,1112,서울,용산구,이태원1동,2019,8
8,11170660,648,서울,용산구,이태원2동,2019,8
8,11170685,908,서울,용산구,한남동,2019,8
8,11170690,720,서울,용산구,서빙고동,2019,8
8,11170700,407,서울,용산구,보광동,2019,8
9,11170510,356,서울,용산구,후암동,2019,8
9,11170520,405,서울,용산구,용산2가동,2019,8
9,11170530,1854,서울,용산구,남영동,2019,8
9,11170555,570,서울,용산구,청파동,2019,8
9,11170560,907,서울,용산구,원효로1동,2019,8
9,11170570,421,서울,용산구,원효로2동,2019,8
9,11170580,515,서울,용산구,효창동,2019,8
9,11170590,381,서울,용산구,용문동,2019,8
9,11170625,1784,서울,용산구,한강로동,2019,8
9,11170630,536,서울,용산구,이촌1동,2019,8
9,11170640,409,서울,용산구,이촌2동,2019,8
9,11170650,1128,서울,용산구,이태원1동,2019,8
9,11170660,617,서울,용산구,이태원2동,2019,8
9,11170685,959,서울,용산구,한남동,2019,8
9,11170690,770,서울,용산구,서빙고동,2019,8
9,11170700,386,서울,용산구,보광동,2019,8
10,11170510,344,서울,용산구,후암동,2019,8
10,11170520,400,서울,용산구,용산2가동,2019,8
10,11170530,1909,서울,용산구,남영동,2019,8
10,11170555,567,서울,용산구,청파동,2019,8
10,11170560,921,서울,용산구,원효로1동,2019,8
10,11170570,400,서울,용산구,원효로2동,2019,8
10,11170580,506,서울,용산구,효창동,2019,8
10,11170590,358,서울,용산구,용문동,2019,8
10,11170625,1929,서울,용산구,한강로동,2019,8
10,11170630,527,서울,용산구,이촌1동,2019,8
10,11170640,385,서울,용산구,이촌2동,2019,8
10,11170650,1138,서울,용산구,이태원1동,2019,8
10,11170660,602,서울,용산구,이태원2동,2019,8
10,11170685,991,서울,용산구,한남동,2019,8
10,11170690,827,서울,용산구,서빙고동,2019,8
10,11170700,366,서울,용산구,보광동,2019,8
11,11170510,342,서울,용산구,후암동,2019,8
11,11170520,400,서울,용산구,용산2가동,2019,8
11,11170530,2079,서울,용산구,남영동,2019,8
11,11170555,585,서울,용산구,청파동,2019,8
11,11170560,928,서울,용산구,원효로1동,2019,8
11,11170570,382,서울,용산구,원효로2동,2019,8
11,11170580,490,서울,용산구,효창동,2019,8
11,11170590,342,서울,용산구,용문동,2019,8
11,11170625,2126,서울,용산구,한강로동,2019,8
11,11170630,502,서울,용산구,이촌1동,2019,8
11,11170640,352,서울,용산구,이촌2동,2019,8
11,11170650,1197,서울,용산구,이태원1동,2019,8
11,11170660,618,서울,용산구,이태원2동,2019,8
11,11170685,1011,서울,용산구,한남동,2019,8
11,11170690,850,서울,용산구,서빙고동,2019,8
11,11170700,360,서울,용산구,보광동,2019,8
12,11170510,339,서울,용산구,후암동,2019,8
12,11170520,401,서울,용산구,용산2가동,2019,8
12,11170530,2213,서울,용산구,남영동,2019,8
12,11170555,584,서울,용산구,청파동,2019,8
12,11170560,923,서울,용산구,원효로1동,2019,8
12,11170570,376,서울,용산구,원효로2동,2019,8
12,11170580,478,서울,용산구,효창동,2019,8
12,11170590,339,서울,용산구,용문동,2019,8
12,11170625,2241,서울,용산구,한강로동,2019,8
12,11170630,507,서울,용산구,이촌1동,2019,8
12,11170640,349,서울,용산구,이촌2동,2019,8
12,11170650,1262,서울,용산구,이태원1동,2019,8
12,11170660,606,서울,용산구,이태원2동,2019,8
12,11170685,1030,서울,용산구,한남동,2019,8
12,11170690,844,서울,용산구,서빙고동,2019,8
12,11170700,349,서울,용산구,보광동,2019,8
13,11170510,336,서울,용산구,후암동,2019,8
13,11170520,404,서울,용산구,용산2가동,2019,8
13,11170530,2164,서울,용산구,남영동,2019,8
13,11170555,569,서울,용산구,청파동,2019,8
13,11170560,938,서울,용산구,원효로1동,2019,8
13,11170570,363,서울,용산구,원효로2동,2019,8
13,11170580,471,서울,용산구,효창동,2019,8
13,11170590,321,서울,용산구,용문동,2019,8
13,11170625,2368,서울,용산구,한강로동,2019,8
13,11170630,505,서울,용산구,이촌1동,2019,8
13,11170640,332,서울,용산구,이촌2동,2019,8
13,11170650,1293,서울,용산구,이태원1동,2019,8
13,11170660,624,서울,용산구,이태원2동,2019,8
13,11170685,1049,서울,용산구,한남동,2019,8
13,11170690,893,서울,용산구,서빙고동,2019,8
13,11170700,342,서울,용산구,보광동,2019,8
14,11170510,327,서울,용산구,후암동,2019,8
14,11170520,401,서울,용산구,용산2가동,2019,8
14,11170530,2124,서울,용산구,남영동,2019,8
14,11170555,557,서울,용산구,청파동,2019,8
14,11170560,922,서울,용산구,원효로1동,2019,8
14,11170570,369,서울,용산구,원효로2동,2019,8
14,11170580,470,서울,용산구,효창동,2019,8
14,11170590,317,서울,용산구,용문동,2019,8
14,11170625,2364,서울,용산구,한강로동,2019,8
14,11170630,500,서울,용산구,이촌1동,2019,8
14,11170640,353,서울,용산구,이촌2동,2019,8
14,11170650,1325,서울,용산구,이태원1동,2019,8
14,11170660,611,서울,용산구,이태원2동,2019,8
14,11170685,1084,서울,용산구,한남동,2019,8
14,11170690,928,서울,용산구,서빙고동,2019,8
14,11170700,338,서울,용산구,보광동,2019,8
15,11170510,331,서울,용산구,후암동,2019,8
15,11170520,413,서울,용산구,용산2가동,2019,8
15,11170530,2098,서울,용산구,남영동,2019,8
15,11170555,564,서울,용산구,청파동,2019,8
15,11170560,924,서울,용산구,원효로1동,2019,8
15,11170570,368,서울,용산구,원효로2동,2019,8
15,11170580,477,서울,용산구,효창동,2019,8
15,11170590,326,서울,용산구,용문동,2019,8
15,11170625,2408,서울,용산구,한강로동,2019,8
15,11170630,502,서울,용산구,이촌1동,2019,8
15,11170640,345,서울,용산구,이촌2동,2019,8
15,11170650,1370,서울,용산구,이태원1동,2019,8
15,11170660,620,서울,용산구,이태원2동,2019,8
15,11170685,1067,서울,용산구,한남동,2019,8
15,11170690,934,서울,용산구,서빙고동,2019,8
15,11170700,336,서울,용산구,보광동,2019,8
16,11170510,331,서울,용산구,후암동,2019,8
16,11170520,414,서울,용산구,용산2가동,2019,8
16,11170530,2043,서울,용산구,남영동,2019,8
16,11170555,555,서울,용산구,청파동,2019,8
16,11170560,891,서울,용산구,원효로1동,2019,8
16,11170570,374,서울,용산구,원효로2동,2019,8
16,11170580,479,서울,용산구,효창동,2019,8
16,11170590,331,서울,용산구,용문동,2019,8
16,11170625,2326,서울,용산구,한강로동,2019,8
16,11170630,504,서울,용산구,이촌1동,2019,8
16,11170640,370,서울,용산구,이촌2동,2019,8
16,11170650,1411,서울,용산구,이태원1동,2019,8
16,11170660,625,서울,용산구,이태원2동,2019,8
16,11170685,1089,서울,용산구,한남동,2019,8
16,11170690,927,서울,용산구,서빙고동,2019,8
16,11170700,349,서울,용산구,보광동,2019,8
17,11170510,332,서울,용산구,후암동,2019,8
17,11170520,427,서울,용산구,용산2가동,2019,8
17,11170530,1951,서울,용산구,남영동,2019,8
17,11170555,557,서울,용산구,청파동,2019,8
17,11170560,884,서울,용산구,원효로1동,2019,8
17,11170570,366,서울,용산구,원효로2동,2019,8
17,11170580,477,서울,용산구,효창동,2019,8
17,11170590,336,서울,용산구,용문동,2019,8
17,11170625,2241,서울,용산구,한강로동,2019,8
17,11170630,509,서울,용산구,이촌1동,2019,8
17,11170640,368,서울,용산구,이촌2동,2019,8
17,11170650,1533,서울,용산구,이태원1동,2019,8
17,11170660,648,서울,용산구,이태원2동,2019,8
17,11170685,1077,서울,용산구,한남동,2019,8
17,11170690,904,서울,용산구,서빙고동,2019,8
17,11170700,353,서울,용산구,보광동,2019,8
18,11170510,328,서울,용산구,후암동,2019,8
18,11170520,443,서울,용산구,용산2가동,2019,8
18,11170530,1767,서울,용산구,남영동,2019,8
18,11170555,550,서울,용산구,청파동,2019,8
18,11170560,859,서울,용산구,원효로1동,2019,8
18,11170570,368,서울,용산구,원효로2동,2019,8
18,11170580,486,서울,용산구,효창동,2019,8
18,11170590,351,서울,용산구,용문동,2019,8
18,11170625,2110,서울,용산구,한강로동,2019,8
18,11170630,527,서울,용산구,이촌1동,2019,8
18,11170640,375,서울,용산구,이촌2동,2019,8
18,11170650,1660,서울,용산구,이태원1동,2019,8
18,11170660,668,서울,용산구,이태원2동,2019,8
18,11170685,1050,서울,용산구,한남동,2019,8
18,11170690,840,서울,용산구,서빙고동,2019,8
18,11170700,357,서울,용산구,보광동,2019,8
19,11170510,333,서울,용산구,후암동,2019,8
19,11170520,451,서울,용산구,용산2가동,2019,8
19,11170530,1591,서울,용산구,남영동,2019,8
19,11170555,540,서울,용산구,청파동,2019,8
19,11170560,829,서울,용산구,원효로1동,2019,8
19,11170570,363,서울,용산구,원효로2동,2019,8
19,11170580,487,서울,용산구,효창동,2019,8
19,11170590,370,서울,용산구,용문동,2019,8
19,11170625,1931,서울,용산구,한강로동,2019,8
19,11170630,507,서울,용산구,이촌1동,2019,8
19,11170640,354,서울,용산구,이촌2동,2019,8
19,11170650,1758,서울,용산구,이태원1동,2019,8
19,11170660,699,서울,용산구,이태원2동,2019,8
19,11170685,1006,서울,용산구,한남동,2019,8
19,11170690,814,서울,용산구,서빙고동,2019,8
19,11170700,369,서울,용산구,보광동,2019,8
20,11170510,340,서울,용산구,후암동,2019,8
20,11170520,458,서울,용산구,용산2가동,2019,8
20,11170530,1471,서울,용산구,남영동,2019,8
20,11170555,538,서울,용산구,청파동,2019,8
20,11170560,836,서울,용산구,원효로1동,2019,8
20,11170570,371,서울,용산구,원효로2동,2019,8
20,11170580,509,서울,용산구,효창동,2019,8
20,11170590,380,서울,용산구,용문동,2019,8
20,11170625,1720,서울,용산구,한강로동,2019,8
20,11170630,517,서울,용산구,이촌1동,2019,8
20,11170640,400,서울,용산구,이촌2동,2019,8
20,11170650,1861,서울,용산구,이태원1동,2019,8
20,11170660,723,서울,용산구,이태원2동,2019,8
20,11170685,979,서울,용산구,한남동,2019,8
20,11170690,783,서울,용산구,서빙고동,2019,8
20,11170700,383,서울,용산구,보광동,2019,8
21,11170510,353,서울,용산구,후암동,2019,8
21,11170520,460,서울,용산구,용산2가동,2019,8
21,11170530,1332,서울,용산구,남영동,2019,8
21,11170555,531,서울,용산구,청파동,2019,8
21,11170560,850,서울,용산구,원효로1동,2019,8
21,11170570,387,서울,용산구,원효로2동,2019,8
21,11170580,521,서울,용산구,효창동,2019,8
21,11170590,407,서울,용산구,용문동,2019,8
21,11170625,1511,서울,용산구,한강로동,2019,8
21,11170630,537,서울,용산구,이촌1동,2019,8
21,11170640,407,서울,용산구,이촌2동,2019,8
21,11170650,1943,서울,용산구,이태원1동,2019,8
21,11170660,714,서울,용산구,이태원2동,2019,8
21,11170685,932,서울,용산구,한남동,2019,8
21,11170690,737,서울,용산구,서빙고동,2019,8
21,11170700,402,서울,용산구,보광동,2019,8
22,11170510,368,서울,용산구,후암동,2019,8
22,11170520,454,서울,용산구,용산2가동,2019,8
22,11170530,1169,서울,용산구,남영동,2019,8
22,11170555,534,서울,용산구,청파동,2019,8
22,11170560,845,서울,용산구,원효로1동,2019,8
22,11170570,401,서울,용산구,원효로2동,2019,8
22,11170580,539,서울,용산구,효창동,2019,8
22,11170590,443,서울,용산구,용문동,2019,8
22,11170625,1351,서울,용산구,한강로동,2019,8
22,11170630,554,서울,용산구,이촌1동,2019,8
22,11170640,406,서울,용산구,이촌2동,2019,8
22,11170650,1929,서울,용산구,이태원1동,2019,8
22,11170660,715,서울,용산구,이태원2동,2019,8
22,11170685,865,서울,용산구,한남동,2019,8
22,11170690,679,서울,용산구,서빙고동,2019,8
22,11170700,426,서울,용산구,보광동,2019,8
23,11170510,404,서울,용산구,후암동,2019,8
23,11170520,443,서울,용산구,용산2가동,2019,8
23,11170530,1002,서울,용산구,남영동,2019,8
23,11170555,534,서울,용산구,청파동,2019,8
23,11170560,765,서울,용산구,원효로1동,2019,8
23,11170570,468,서울,용산구,원효로2동,2019,8
23,11170580,442,서울,용산구,효창동,2019,8
23,11170590,492,서울,용산구,용문동,2019,8
23,11170625,1062,서울,용산구,한강로동,2019,8
23,11170630,560,서울,용산구,이촌1동,2019,8
23,11170640,379,서울,용산구,이촌2동,2019,8
23,11170650,1867,서울,용산구,이태원1동,2019,8
23,11170660,777,서울,용산구,이태원2동,2019,8
23,11170685,858,서울,용산구,한남동,2019,8
23,11170690,556,서울,용산구,서빙고동,2019,8
23,11170700,469,서울,용산구,보광동,2019,8
