시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
0,11170510,464,서울,용산구,후암동,2019,2
0,11170520,488,서울,용산구,용산2가동,2019,2
0,11170530,831,서울,용산구,남영동,2019,2
0,11170555,606,서울,용산구,청파동,2019,2
0,11170560,639,서울,용산구,원효로1동,2019,2
0,11170570,468,서울,용산구,원효로2동,2019,2
0,11170580,492,서울,용산구,효창동,2019,2
0,11170590,551,서울,용산구,용문동,2019,2
0,11170625,1021,서울,용산구,한강로동,2019,2
0,11170630,531,서울,용산구,이촌1동,2019,2
0,11170640,404,서울,용산구,이촌2동,2019,2
0,11170650,1073,서울,용산구,이태원1동,2019,2
0,11170660,710,서울,용산구,이태원2동,2019,2
0,11170685,762,서울,용산구,한남동,2019,2
0,11170690,598,서울,용산구,서빙고동,2019,2
0,11170700,452,서울,용산구,보광동,2019,2
1,11170510,465,서울,용산구,후암동,2019,2
1,11170520,493,서울,용산구,용산2가동,2019,2
1,11170530,801,서울,용산구,남영동,2019,2
1,11170555,610,서울,용산구,청파동,2019,2
1,11170560,635,서울,용산구,원효로1동,2019,2
1,11170570,471,서울,용산구,원효로2동,2019,2
1,11170580,491,서울,용산구,효창동,2019,2
1,11170590,561,서울,용산구,용문동,2019,2
1,11170625,1001,서울,용산구,한강로동,2019,2
1,11170630,529,서울,용산구,이촌1동,2019,2
1,11170640,399,서울,용산구,이촌2동,2019,2
1,11170650,1027,서울,용산구,이태원1동,2019,2
1,11170660,715,서울,용산구,이태원2동,2019,2
1,11170685,754,서울,용산구,한남동,2019,2
1,11170690,600,서울,용산구,서빙고동,2019,2
1,11170700,457,서울,용산구,보광동,2019,2
2,11170510,470,서울,용산구,후암동,2019,2
2,11170520,490,서울,용산구,용산2가동,2019,2
2,11170530,792,서울,용산구,남영동,2019,2
2,11170555,614,서울,용산구,청파동,2019,2
2,11170560,634,서울,용산구,원효로1동,2019,2
2,11170570,473,서울,용산구,원효로2동,2019,2
2,11170580,497,서울,용산구,효창동,2019,2
2,11170590,561,서울,용산구,용문동,2019,2
2,11170625,985,서울,용산구,한강로동,2019,2
2,11170630,529,서울,용산구,이촌1동,2019,2
2,11170640,397,서울,용산구,이촌2동,2019,2
2,11170650,986,서울,용산구,이태원1동,2019,2
2,11170660,716,서울,용산구,이태원2동,2019,2
2,11170685,749,서울,용산구,한남동,2019,2
2,11170690,601,서울,용산구,서빙고동,2019,2
2,11170700,462,서울,용산구,보광동,2019,2
3,11170510,472,서울,용산구,후암동,2019,2
3,11170520,493,서울,용산구,용산2가동,2019,2
3,11170530,784,서울,용산구,남영동,2019,2
3,11170555,614,서울,용산구,청파동,2019,2
3,11170560,635,서울,용산구,원효로1동,2019,2
3,11170570,475,서울,용산구,원효로2동,2019,2
3,11170580,499,서울,용산구,효창동,2019,2
3,11170590,562,서울,용산구,용문동,2019,2
3,11170625,980,서울,용산구,한강로동,2019,2
3,11170630,530,서울,용산구,이촌1동,2019,2
3,11170640,395,서울,용산구,이촌2동,2019,2
3,11170650,944,서울,용산구,이태원1동,2019,2
3,11170660,718,서울,용산구,이태원2동,2019,2
3,11170685,744,서울,용산구,한남동,2019,2
3,11170690,597,서울,용산구,서빙고동,2019,2
3,11170700,466,서울,용산구,보광동,2019,2
4,11170510,472,서울,용산구,후암동,2019,2
4,11170520,498,서울,용산구,용산2가동,2019,2
4,11170530,808,서울,용산구,남영동,2019,2
4,11170555,619,서울,용산구,청파동,2019,2
4,11170560,635,서울,용산구,원효로1동,2019,2
4,11170570,475,서울,용산구,원효로2동,2019,2
4,11170580,501,서울,용산구,효창동,2019,2
4,11170590,558,서울,용산구,용문동,2019,2
4,11170625,996,서울,용산구,한강로동,2019,2
4,11170630,534,서울,용산구,이촌1동,2019,2
4,11170640,398,서울,용산구,이촌2동,2019,2
4,11170650,899,서울,용산구,이태원1동,2019,2
4,11170660,717,서울,용산구,이태원2동,2019,2
4,11170685,748,서울,용산구,한남동,2019,2
4,11170690,602,서울,용산구,서빙고동,2019,2
4,11170700,469,서울,용산구,보광동,2019,2
5,11170510,466,서울,용산구,후암동,2019,2
5,11170520,502,서울,용산구,용산2가동,2019,2
5,11170530,851,서울,용산구,남영동,2019,2
5,11170555,621,서울,용산구,청파동,2019,2
5,11170560,646,서울,용산구,원효로1동,2019,2
5,11170570,474,서울,용산구,원효로2동,2019,2
5,11170580,507,서울,용산구,효창동,2019,2
5,11170590,556,서울,용산구,용문동,2019,2
5,11170625,1046,서울,용산구,한강로동,2019,2
5,11170630,551,서울,용산구,이촌1동,2019,2
5,11170640,416,서울,용산구,이촌2동,2019,2
5,11170650,876,서울,용산구,이태원1동,2019,2
5,11170660,718,서울,용산구,이태원2동,2019,2
5,11170685,768,서울,용산구,한남동,2019,2
5,11170690,625,서울,용산구,서빙고동,2019,2
5,11170700,463,서울,용산구,보광동,2019,2
6,11170510,456,서울,용산구,후암동,2019,2
6,11170520,494,서울,용산구,용산2가동,2019,2
6,11170530,967,서울,용산구,남영동,2019,2
6,11170555,625,서울,용산구,청파동,2019,2
6,11170560,665,서울,용산구,원효로1동,2019,2
6,11170570,467,서울,용산구,원효로2동,2019,2
6,11170580,530,서울,용산구,효창동,2019,2
6,11170590,542,서울,용산구,용문동,2019,2
6,11170625,1176,서울,용산구,한강로동,2019,2
6,11170630,564,서울,용산구,이촌1동,2019,2
6,11170640,444,서울,용산구,이촌2동,2019,2
6,11170650,881,서울,용산구,이태원1동,2019,2
6,11170660,720,서울,용산구,이태원2동,2019,2
6,11170685,812,서울,용산구,한남동,2019,2
6,11170690,683,서울,용산구,서빙고동,2019,2
