시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
13,11170560,573,서울,용산구,원효로1동,2017,1
13,11170570,473,서울,용산구,원효로2동,2017,1
13,11170580,573,서울,용산구,효창동,2017,1
13,11170590,404,서울,용산구,용문동,2017,1
13,11170625,2023,서울,용산구,한강로동,2017,1
13,11170630,498,서울,용산구,이촌1동,2017,1
13,11170640,442,서울,용산구,이촌2동,2017,1
13,11170650,1446,서울,용산구,이태원1동,2017,1
13,11170660,598,서울,용산구,이태원2동,2017,1
13,11170685,872,서울,용산구,한남동,2017,1
13,11170690,959,서울,용산구,서빙고동,2017,1
13,11170700,313,서울,용산구,보광동,2017,1
14,11170510,392,서울,용산구,후암동,2017,1
14,11170520,490,서울,용산구,용산2가동,2017,1
14,11170530,2224,서울,용산구,남영동,2017,1
14,11170555,734,서울,용산구,청파동,2017,1
14,11170560,571,서울,용산구,원효로1동,2017,1
14,11170570,462,서울,용산구,원효로2동,2017,1
14,11170580,565,서울,용산구,효창동,2017,1
14,11170590,411,서울,용산구,용문동,2017,1
14,11170625,2064,서울,용산구,한강로동,2017,1
14,11170630,494,서울,용산구,이촌1동,2017,1
14,11170640,441,서울,용산구,이촌2동,2017,1
14,11170650,1512,서울,용산구,이태원1동,2017,1
14,11170660,593,서울,용산구,이태원2동,2017,1
14,11170685,893,서울,용산구,한남동,2017,1
14,11170690,981,서울,용산구,서빙고동,2017,1
14,11170700,308,서울,용산구,보광동,2017,1
15,11170510,386,서울,용산구,후암동,2017,1
15,11170520,489,서울,용산구,용산2가동,2017,1
15,11170530,2240,서울,용산구,남영동,2017,1
15,11170555,740,서울,용산구,청파동,2017,1
15,11170560,565,서울,용산구,원효로1동,2017,1
15,11170570,468,서울,용산구,원효로2동,2017,1
15,11170580,569,서울,용산구,효창동,2017,1
15,11170590,418,서울,용산구,용문동,2017,1
15,11170625,2140,서울,용산구,한강로동,2017,1
15,11170630,502,서울,용산구,이촌1동,2017,1
15,11170640,466,서울,용산구,이촌2동,2017,1
15,11170650,1513,서울,용산구,이태원1동,2017,1
15,11170660,591,서울,용산구,이태원2동,2017,1
15,11170685,883,서울,용산구,한남동,2017,1
15,11170690,921,서울,용산구,서빙고동,2017,1
15,11170700,305,서울,용산구,보광동,2017,1
16,11170510,385,서울,용산구,후암동,2017,1
16,11170520,492,서울,용산구,용산2가동,2017,1
16,11170530,2232,서울,용산구,남영동,2017,1
16,11170555,727,서울,용산구,청파동,2017,1
16,11170560,559,서울,용산구,원효로1동,2017,1
16,11170570,455,서울,용산구,원효로2동,2017,1
16,11170580,565,서울,용산구,효창동,2017,1
16,11170590,419,서울,용산구,용문동,2017,1
16,11170625,2046,서울,용산구,한강로동,2017,1
16,11170630,504,서울,용산구,이촌1동,2017,1
16,11170640,443,서울,용산구,이촌2동,2017,1
16,11170650,1545,서울,용산구,이태원1동,2017,1
16,11170660,600,서울,용산구,이태원2동,2017,1
16,11170685,879,서울,용산구,한남동,2017,1
16,11170690,902,서울,용산구,서빙고동,2017,1
16,11170700,306,서울,용산구,보광동,2017,1
17,11170510,393,서울,용산구,후암동,2017,1
17,11170520,493,서울,용산구,용산2가동,2017,1
17,11170530,2145,서울,용산구,남영동,2017,1
17,11170555,716,서울,용산구,청파동,2017,1
17,11170560,557,서울,용산구,원효로1동,2017,1
17,11170570,445,서울,용산구,원효로2동,2017,1
17,11170580,556,서울,용산구,효창동,2017,1
17,11170590,427,서울,용산구,용문동,2017,1
17,11170625,1997,서울,용산구,한강로동,2017,1
17,11170630,489,서울,용산구,이촌1동,2017,1
17,11170640,448,서울,용산구,이촌2동,2017,1
17,11170650,1583,서울,용산구,이태원1동,2017,1
17,11170660,584,서울,용산구,이태원2동,2017,1
17,11170685,843,서울,용산구,한남동,2017,1
17,11170690,871,서울,용산구,서빙고동,2017,1
17,11170700,307,서울,용산구,보광동,2017,1
18,11170510,391,서울,용산구,후암동,2017,1
18,11170520,494,서울,용산구,용산2가동,2017,1
18,11170530,2087,서울,용산구,남영동,2017,1
18,11170555,690,서울,용산구,청파동,2017,1
18,11170560,527,서울,용산구,원효로1동,2017,1
18,11170570,433,서울,용산구,원효로2동,2017,1
18,11170580,572,서울,용산구,효창동,2017,1
18,11170590,441,서울,용산구,용문동,2017,1
18,11170625,1849,서울,용산구,한강로동,2017,1
18,11170630,503,서울,용산구,이촌1동,2017,1
18,11170640,439,서울,용산구,이촌2동,2017,1
18,11170650,1613,서울,용산구,이태원1동,2017,1
18,11170660,587,서울,용산구,이태원2동,2017,1
18,11170685,822,서울,용산구,한남동,2017,1
18,11170690,872,서울,용산구,서빙고동,2017,1
18,11170700,311,서울,용산구,보광동,2017,1
19,11170510,406,서울,용산구,후암동,2017,1
19,11170520,493,서울,용산구,용산2가동,2017,1
19,11170530,1825,서울,용산구,남영동,2017,1
19,11170555,690,서울,용산구,청파동,2017,1
19,11170560,514,서울,용산구,원효로1동,2017,1
19,11170570,423,서울,용산구,원효로2동,2017,1
19,11170580,576,서울,용산구,효창동,2017,1
19,11170590,468,서울,용산구,용문동,2017,1
19,11170625,1659,서울,용산구,한강로동,2017,1
19,11170630,498,서울,용산구,이촌1동,2017,1
19,11170640,455,서울,용산구,이촌2동,2017,1
19,11170650,1614,서울,용산구,이태원1동,2017,1
19,11170660,600,서울,용산구,이태원2동,2017,1
19,11170685,786,서울,용산구,한남동,2017,1
19,11170690,827,서울,용산구,서빙고동,2017,1
19,11170700,318,서울,용산구,보광동,2017,1
20,11170510,418,서울,용산구,후암동,2017,1
20,11170520,498,서울,용산구,용산2가동,2017,1
20,11170530,1661,서울,용산구,남영동,2017,1
20,11170555,686,서울,용산구,청파동,2017,1
20,11170560,512,서울,용산구,원효로1동,2017,1
20,11170570,425,서울,용산구,원효로2동,2017,1
20,11170580,578,서울,용산구,효창동,2017,1
20,11170590,483,서울,용산구,용문동,2017,1
20,11170625,1485,서울,용산구,한강로동,2017,1
20,11170630,516,서울,용산구,이촌1동,2017,1
20,11170640,493,서울,용산구,이촌2동,2017,1
20,11170650,1550,서울,용산구,이태원1동,2017,1
20,11170660,600,서울,용산구,이태원2동,2017,1
20,11170685,763,서울,용산구,한남동,2017,1
20,11170690,800,서울,용산구,서빙고동,2017,1
20,11170700,327,서울,용산구,보광동,2017,1
21,11170510,432,서울,용산구,후암동,2017,1
21,11170520,495,서울,용산구,용산2가동,2017,1
21,11170530,1549,서울,용산구,남영동,2017,1
21,11170555,662,서울,용산구,청파동,2017,1
21,11170560,520,서울,용산구,원효로1동,2017,1
21,11170570,434,서울,용산구,원효로2동,2017,1
21,11170580,594,서울,용산구,효창동,2017,1
21,11170590,503,서울,용산구,용문동,2017,1
21,11170625,1329,서울,용산구,한강로동,2017,1
21,11170630,524,서울,용산구,이촌1동,2017,1
21,11170640,502,서울,용산구,이촌2동,2017,1
21,11170650,1481,서울,용산구,이태원1동,2017,1
21,11170660,600,서울,용산구,이태원2동,2017,1
21,11170685,726,서울,용산구,한남동,2017,1
21,11170690,771,서울,용산구,서빙고동,2017,1
21,11170700,342,서울,용산구,보광동,2017,1
22,11170510,451,서울,용산구,후암동,2017,1
22,11170520,492,서울,용산구,용산2가동,2017,1
22,11170530,1367,서울,용산구,남영동,2017,1
22,11170555,645,서울,용산구,청파동,2017,1
22,11170560,527,서울,용산구,원효로1동,2017,1
22,11170570,439,서울,용산구,원효로2동,2017,1
22,11170580,595,서울,용산구,효창동,2017,1
22,11170590,540,서울,용산구,용문동,2017,1
22,11170625,1197,서울,용산구,한강로동,2017,1
22,11170630,522,서울,용산구,이촌1동,2017,1
22,11170640,521,서울,용산구,이촌2동,2017,1
22,11170650,1381,서울,용산구,이태원1동,2017,1
22,11170660,609,서울,용산구,이태원2동,2017,1
22,11170685,685,서울,용산구,한남동,2017,1
22,11170690,739,서울,용산구,서빙고동,2017,1
22,11170700,356,서울,용산구,보광동,2017,1
23,11170510,481,서울,용산구,후암동,2017,1
23,11170520,478,서울,용산구,용산2가동,2017,1
23,11170530,939,서울,용산구,남영동,2017,1
23,11170555,626,서울,용산구,청파동,2017,1
23,11170560,555,서울,용산구,원효로1동,2017,1
23,11170570,526,서울,용산구,원효로2동,2017,1
23,11170580,552,서울,용산구,효창동,2017,1
23,11170590,569,서울,용산구,용문동,2017,1
23,11170625,926,서울,용산구,한강로동,2017,1
23,11170630,510,서울,용산구,이촌1동,2017,1
23,11170640,553,서울,용산구,이촌2동,2017,1
23,11170650,1016,서울,용산구,이태원1동,2017,1
23,11170660,648,서울,용산구,이태원2동,2017,1
23,11170685,630,서울,용산구,한남동,2017,1
23,11170690,601,서울,용산구,서빙고동,2017,1
23,11170700,440,서울,용산구,보광동,2017,1
0,11170510,483,서울,용산구,후암동,2017,2
0,11170520,470,서울,용산구,용산2가동,2017,2
0,11170530,880,서울,용산구,남영동,2017,2
0,11170555,602,서울,용산구,청파동,2017,2
0,11170560,606,서울,용산구,원효로1동,2017,2
0,11170570,509,서울,용산구,원효로2동,2017,2
0,11170580,539,서울,용산구,효창동,2017,2
0,11170590,586,서울,용산구,용문동,2017,2
0,11170625,912,서울,용산구,한강로동,2017,2
0,11170630,501,서울,용산구,이촌1동,2017,2
0,11170640,534,서울,용산구,이촌2동,2017,2
0,11170650,977,서울,용산구,이태원1동,2017,2
0,11170660,640,서울,용산구,이태원2동,2017,2
0,11170685,627,서울,용산구,한남동,2017,2
0,11170690,596,서울,용산구,서빙고동,2017,2
0,11170700,441,서울,용산구,보광동,2017,2
1,11170510,493,서울,용산구,후암동,2017,2
1,11170520,474,서울,용산구,용산2가동,2017,2
1,11170530,837,서울,용산구,남영동,2017,2
1,11170555,610,서울,용산구,청파동,2017,2
1,11170560,610,서울,용산구,원효로1동,2017,2
1,11170570,506,서울,용산구,원효로2동,2017,2
1,11170580,534,서울,용산구,효창동,2017,2
1,11170590,600,서울,용산구,용문동,2017,2
1,11170625,891,서울,용산구,한강로동,2017,2
1,11170630,499,서울,용산구,이촌1동,2017,2
1,11170640,532,서울,용산구,이촌2동,2017,2
1,11170650,936,서울,용산구,이태원1동,2017,2
1,11170660,638,서울,용산구,이태원2동,2017,2
1,11170685,618,서울,용산구,한남동,2017,2
1,11170690,600,서울,용산구,서빙고동,2017,2
1,11170700,442,서울,용산구,보광동,2017,2
2,11170510,491,서울,용산구,후암동,2017,2
2,11170520,474,서울,용산구,용산2가동,2017,2
2,11170530,833,서울,용산구,남영동,2017,2
2,11170555,610,서울,용산구,청파동,2017,2
2,11170560,593,서울,용산구,원효로1동,2017,2
2,11170570,509,서울,용산구,원효로2동,2017,2
2,11170580,536,서울,용산구,효창동,2017,2
2,11170590,602,서울,용산구,용문동,2017,2
2,11170625,884,서울,용산구,한강로동,2017,2
2,11170630,497,서울,용산구,이촌1동,2017,2
2,11170640,529,서울,용산구,이촌2동,2017,2
2,11170650,920,서울,용산구,이태원1동,2017,2
2,11170660,644,서울,용산구,이태원2동,2017,2
2,11170685,612,서울,용산구,한남동,2017,2
2,11170690,602,서울,용산구,서빙고동,2017,2
2,11170700,444,서울,용산구,보광동,2017,2
3,11170510,495,서울,용산구,후암동,2017,2
3,11170520,470,서울,용산구,용산2가동,2017,2
3,11170530,838,서울,용산구,남영동,2017,2
3,11170555,614,서울,용산구,청파동,2017,2
3,11170560,592,서울,용산구,원효로1동,2017,2
3,11170570,509,서울,용산구,원효로2동,2017,2
3,11170580,541,서울,용산구,효창동,2017,2
3,11170590,603,서울,용산구,용문동,2017,2
3,11170625,880,서울,용산구,한강로동,2017,2
3,11170630,496,서울,용산구,이촌1동,2017,2
3,11170640,530,서울,용산구,이촌2동,2017,2
3,11170650,891,서울,용산구,이태원1동,2017,2
3,11170660,647,서울,용산구,이태원2동,2017,2
3,11170685,613,서울,용산구,한남동,2017,2
3,11170690,606,서울,용산구,서빙고동,2017,2
3,11170700,448,서울,용산구,보광동,2017,2
4,11170510,494,서울,용산구,후암동,2017,2
4,11170520,473,서울,용산구,용산2가동,2017,2
4,11170530,868,서울,용산구,남영동,2017,2
4,11170555,615,서울,용산구,청파동,2017,2
4,11170560,590,서울,용산구,원효로1동,2017,2
4,11170570,508,서울,용산구,원효로2동,2017,2
4,11170580,539,서울,용산구,효창동,2017,2
4,11170590,603,서울,용산구,용문동,2017,2
4,11170625,898,서울,용산구,한강로동,2017,2
4,11170630,499,서울,용산구,이촌1동,2017,2
4,11170640,530,서울,용산구,이촌2동,2017,2
4,11170650,880,서울,용산구,이태원1동,2017,2
4,11170660,643,서울,용산구,이태원2동,2017,2
4,11170685,619,서울,용산구,한남동,2017,2
4,11170690,612,서울,용산구,서빙고동,2017,2
4,11170700,451,서울,용산구,보광동,2017,2
5,11170510,491,서울,용산구,후암동,2017,2
5,11170520,474,서울,용산구,용산2가동,2017,2
5,11170530,944,서울,용산구,남영동,2017,2
5,11170555,625,서울,용산구,청파동,2017,2
5,11170560,594,서울,용산구,원효로1동,2017,2
5,11170570,506,서울,용산구,원효로2동,2017,2
5,11170580,546,서울,용산구,효창동,2017,2
5,11170590,596,서울,용산구,용문동,2017,2
5,11170625,941,서울,용산구,한강로동,2017,2
5,11170630,517,서울,용산구,이촌1동,2017,2
5,11170640,540,서울,용산구,이촌2동,2017,2
5,11170650,873,서울,용산구,이태원1동,2017,2
5,11170660,643,서울,용산구,이태원2동,2017,2
5,11170685,632,서울,용산구,한남동,2017,2
5,11170690,650,서울,용산구,서빙고동,2017,2
5,11170700,447,서울,용산구,보광동,2017,2
6,11170510,485,서울,용산구,후암동,2017,2
6,11170520,478,서울,용산구,용산2가동,2017,2
6,11170530,1142,서울,용산구,남영동,2017,2
6,11170555,648,서울,용산구,청파동,2017,2
6,11170560,591,서울,용산구,원효로1동,2017,2
6,11170570,502,서울,용산구,원효로2동,2017,2
6,11170580,554,서울,용산구,효창동,2017,2
6,11170590,573,서울,용산구,용문동,2017,2
6,11170625,1134,서울,용산구,한강로동,2017,2
6,11170630,553,서울,용산구,이촌1동,2017,2
6,11170640,578,서울,용산구,이촌2동,2017,2
6,11170650,915,서울,용산구,이태원1동,2017,2
6,11170660,651,서울,용산구,이태원2동,2017,2
6,11170685,681,서울,용산구,한남동,2017,2
6,11170690,714,서울,용산구,서빙고동,2017,2
6,11170700,439,서울,용산구,보광동,2017,2
7,11170510,458,서울,용산구,후암동,2017,2
7,11170520,503,서울,용산구,용산2가동,2017,2
7,11170530,1775,서울,용산구,남영동,2017,2
7,11170555,674,서울,용산구,청파동,2017,2
7,11170560,588,서울,용산구,원효로1동,2017,2
7,11170570,492,서울,용산구,원효로2동,2017,2
7,11170580,564,서울,용산구,효창동,2017,2
7,11170590,521,서울,용산구,용문동,2017,2
7,11170625,1477,서울,용산구,한강로동,2017,2
7,11170630,592,서울,용산구,이촌1동,2017,2
7,11170640,588,서울,용산구,이촌2동,2017,2
7,11170650,1006,서울,용산구,이태원1동,2017,2
7,11170660,632,서울,용산구,이태원2동,2017,2
7,11170685,793,서울,용산구,한남동,2017,2
7,11170690,868,서울,용산구,서빙고동,2017,2
7,11170700,411,서울,용산구,보광동,2017,2
8,11170510,426,서울,용산구,후암동,2017,2
8,11170520,499,서울,용산구,용산2가동,2017,2
8,11170530,2611,서울,용산구,남영동,2017,2
8,11170555,706,서울,용산구,청파동,2017,2
8,11170560,656,서울,용산구,원효로1동,2017,2
8,11170570,483,서울,용산구,원효로2동,2017,2
8,11170580,586,서울,용산구,효창동,2017,2
8,11170590,465,서울,용산구,용문동,2017,2
8,11170625,1837,서울,용산구,한강로동,2017,2
8,11170630,574,서울,용산구,이촌1동,2017,2
8,11170640,519,서울,용산구,이촌2동,2017,2
8,11170650,1136,서울,용산구,이태원1동,2017,2
8,11170660,598,서울,용산구,이태원2동,2017,2
8,11170685,845,서울,용산구,한남동,2017,2
8,11170690,901,서울,용산구,서빙고동,2017,2
8,11170700,369,서울,용산구,보광동,2017,2
9,11170510,398,서울,용산구,후암동,2017,2
9,11170520,479,서울,용산구,용산2가동,2017,2
9,11170530,2906,서울,용산구,남영동,2017,2
9,11170555,711,서울,용산구,청파동,2017,2
9,11170560,700,서울,용산구,원효로1동,2017,2
9,11170570,486,서울,용산구,원효로2동,2017,2
9,11170580,579,서울,용산구,효창동,2017,2
9,11170590,435,서울,용산구,용문동,2017,2
9,11170625,2019,서울,용산구,한강로동,2017,2
9,11170630,542,서울,용산구,이촌1동,2017,2
9,11170640,456,서울,용산구,이촌2동,2017,2
9,11170650,1276,서울,용산구,이태원1동,2017,2
9,11170660,570,서울,용산구,이태원2동,2017,2
9,11170685,906,서울,용산구,한남동,2017,2
9,11170690,894,서울,용산구,서빙고동,2017,2
9,11170700,338,서울,용산구,보광동,2017,2
10,11170510,379,서울,용산구,후암동,2017,2
10,11170520,488,서울,용산구,용산2가동,2017,2
10,11170530,3055,서울,용산구,남영동,2017,2
10,11170555,730,서울,용산구,청파동,2017,2
10,11170560,707,서울,용산구,원효로1동,2017,2
10,11170570,481,서울,용산구,원효로2동,2017,2
10,11170580,574,서울,용산구,효창동,2017,2
10,11170590,420,서울,용산구,용문동,2017,2
